public_information, excess_demand
64, 1
97, -21
12, 23
21, 21
77, 25
66, -1
26, 3
36, 21
106, 23
11, -15
110, -15
22, -1
87, 9
56, 19
64, -3
114, 33
43, -11
4, -3
110, -5
45, 1
30, 5
31, -13
82, -5
4, -1
69, -3
91, 3
81, 15
76, -27
40, -1
1, -23
64, 5
51, -3
2, 21
6, -3
42, -3
119, -5
89, 23
26, -5
92, 5
57, -1
52, 23
85, -3
123, -3
50, 3
6, -13
121, -9
111, 31
29, -9
26, 17
64, 11
113, -19
46, -11
120, 7
1, -9
27, -15
36, 13
96, 5
106, -3
113, -17
40, 21
83, -25
108, -19
11, 7
83, 1
121, -1
8, -27
110, -9
7, 31
28, -21
77, 21
9, 15
92, -7
15, -17
107, -3
103, 15
123, 1
64, -5
58, 11
88, -23
78, -29
110, 7
104, 5
39, -17
125, -29
65, 7
119, 3
69, -7
93, -1
115, 11
36, 11
73, -3
43, 27
46, -15
39, -29
14, 3
52, -9
48, -35
43, 17
67, -7
27, -17
110, -5
117, -7
16, -3
125, -3
83, -1
9, 17
93, 15
13, -5
37, 21
28, -13
126, 11
2, 3
3, -23
115, 3
4, 11
63, -3
98, -21
122, -27
74, -3
18, 9
54, -27
11, 1
102, 7
46, 15
0, -1
43, -15
124, 21
71, -13
67, 1
75, -21
71, 3
46, 9
8, 9
18, 5
72, -7
37, 41
0, 3
19, 25
59, 5
25, -9
36, 13
119, -7
22, 1
87, -23
16, 3
46, -7
69, 21
10, 3
69, 23
33, 1
108, 9
8, -13
14, -5
102, -19
97, -29
41, -13
101, 21
119, 1
70, -27
26, -27
35, -11
13, 9
119, -9
14, 9
14, -5
7, 13
56, 23
76, -15
17, 11
84, -27
34, -31
40, 35
66, -13
9, -7
73, -5
102, -7
92, -1
12, -21
57, -29
18, -9
66, -1
111, -23
101, -1
17, -9
106, 7
73, -15
51, 7
120, -19
123, 11
17, -7
2, 5
49, 21
74, 9
16, -9
1, -3
67, 27
79, 9
99, 5
70, -3
15, -19
82, -3
85, 5
85, -17
78, 1
119, -1
14, -1
72, 11
114, 5
74, 15
43, 3
47, -25
65, -9
27, 15
115, 17
14, 3
4, -29
25, -5
125, -19
31, -19
110, -39
29, -1
93, -21
52, 11
47, 3
22, -5
86, 3
15, -5
64, 1
41, -11
27, -17
87, -11
14, 5
102, -7
31, -19
7, 3
62, -17
83, -17
12, 5
70, 17
1, 29
86, 3
11, 19
32, 27
79, -7
103, -3
64, 3
50, 23
48, -5
78, -5
125, 3
79, -13
38, -13
34, -19
3, -17
31, 3
97, 15
75, -23
14, -1
96, 15
120, -15
31, 7
25, -13
80, -19
42, -17
112, 5
76, 13
56, 15
20, 15
0, 13
102, 25
104, 11
14, -9
121, -1
8, 19
77, 17
60, 35
31, 9
34, -45
78, -11
60, 3
67, -21
14, 1
89, -17
1, -19
121, -9
46, 15
50, -9
90, 13
87, 1
125, -13
4, 5
26, 19
73, -17
101, -3
44, -13
17, -19
9, -3
127, -15
69, -21
53, -9
30, -11
46, 3
123, -17
13, -39
90, 25
21, 15
14, 1
74, -9
68, -11
75, 3
120, -13
56, 19
46, -7
12, 7
78, -17
59, -11
93, -7
71, 15
39, 13
92, 25
9, 3
40, 1
41, 3
55, 7
107, -23
109, 13
43, 35
115, -7
98, -19
96, -9
49, 15
58, -21
46, -17
12, -3
107, -3
1, 15
20, -1
78, -3
89, -3
54, 3
98, -11
5, -13
10, 3
118, -11
48, 19
27, 29
41, -7
28, 5
81, 11
42, -5
63, -3
28, 13
67, 1
3, -7
61, 15
99, 3
33, -17
70, -31
125, -31
117, -3
23, -37
64, -9
22, -19
65, -13
69, 9
54, 17
101, 13
26, -7
126, 19
112, 1
101, -5
60, -21
102, 1
98, -13
12, -11
46, -1
43, 9
13, -3
12, -13
5, -13
34, 5
105, 1
126, -3
60, -19
62, 11
94, -5
86, -11
3, -7
71, 5
18, 11
64, -3
62, -11
83, 7
84, -11
16, -29
92, 7
19, -17
73, 3
68, -19
119, 15
7, 11
42, -3
20, 1
48, -21
41, 1
48, -23
93, 9
27, -3
81, 11
118, -3
96, 11
51, -3
66, 9
60, -3
97, -27
88, 1
100, -25
2, -19
47, 3
126, 3
31, -13
40, 7
122, 19
87, 1
73, -1
99, -23
45, 15
94, -3
29, 9
39, -17
113, 13
96, -13
123, 13
25, 3
43, -37
54, -13
41, 1
14, -3
103, 3
127, 15
48, 9
39, -11
35, -9
86, 17
79, -1
16, -11
20, 7
75, 13
49, -15
54, -5
35, 3
76, -15
75, 23
122, -1
47, -5
41, -15
3, -13
11, 19
17, 25
47, -33
101, -3
60, -1
112, 3
43, -11
8, -1
76, -3
91, -19
18, -3
60, 11
65, 5
109, 5
50, 3
56, -7
116, -11
32, 3
43, -7
85, -9
30, 3
11, 13
95, 3
1, -1
