public_information, excess_demand
124, -4
21, 8
60, 8
101, 4
26, 0
42, 4
79, -4
88, 12
78, 12
49, 10
78, 10
47, 8
66, -4
112, 10
29, -16
31, 6
93, 2
1, 20
42, 2
18, 8
0, 2
2, -6
114, -6
85, 4
114, -6
97, 6
6, -10
110, -2
90, 22
80, 6
69, 0
4, 0
53, 16
107, 4
116, -6
28, 4
65, -12
23, 2
65, -12
117, -12
32, 10
47, 10
28, 2
20, 10
33, -30
56, 8
42, 2
64, -12
16, -10
117, -14
19, 16
43, -6
117, -16
42, 4
106, 6
98, 6
85, 2
51, -10
84, -16
95, -2
33, -28
53, 6
102, -4
107, 4
0, -2
111, 8
90, 20
49, -2
37, 2
91, -4
42, 4
101, -12
112, 4
78, 6
108, -2
24, 4
28, 2
13, -8
9, 2
18, 24
94, 10
51, 2
9, 4
29, 0
87, 10
27, -8
108, -2
11, 2
63, 0
59, -14
37, 2
8, -10
91, -4
64, -8
3, 0
105, -2
72, 2
40, -2
36, 2
40, -2
40, 6
108, -4
61, 12
90, 6
15, 2
89, 0
33, -26
84, -6
9, 2
11, 2
3, 2
40, -2
32, 16
68, 12
65, -12
80, -4
57, 2
57, 8
28, -4
123, -2
38, -10
121, -6
16, -6
4, 10
25, -12
50, -22
78, 2
89, -2
127, 8
74, -4
62, 10
93, 4
42, 6
101, -8
25, -12
46, -8
48, 2
45, -2
32, 6
35, -6
36, -14
59, -14
115, 8
17, -8
116, 0
67, 12
4, 26
28, -2
120, 12
79, -4
3, 2
67, 12
29, -12
67, 8
119, -12
57, 10
11, -6
44, -8
124, 14
12, 4
90, -4
33, -16
34, 4
84, -8
106, 8
106, 6
9, 2
32, 2
21, 4
83, -20
11, -4
64, -4
63, -6
54, 6
106, 4
72, -2
45, 0
48, 8
62, -2
90, 6
93, 0
6, -4
9, 6
125, -8
42, -8
51, 0
99, 2
75, 4
39, 22
19, 2
63, -6
102, -8
118, 22
120, 6
88, 4
104, -10
104, -2
57, 6
20, -8
121, 10
43, 4
81, -12
34, 8
66, -4
10, 12
0, 6
75, 6
80, -18
5, 2
53, 22
125, 0
16, 2
50, -12
20, 0
63, 2
3, -10
120, 2
1, 6
50, -12
93, -6
32, 2
98, -6
125, 2
95, 14
22, 8
34, 2
0, 2
54, -2
12, 4
81, -14
46, -8
12, 2
91, -8
21, 6
67, -18
85, 8
12, 6
56, 6
117, -12
35, 14
115, 2
61, 8
3, -10
77, -16
23, 6
25, 4
121, 6
112, -8
96, -4
9, 8
8, 4
27, -2
27, 6
69, 4
106, 0
92, 8
107, 0
40, 0
96, 2
5, -12
44, 0
49, -10
43, 0
127, 10
117, -10
124, -2
119, -14
70, -4
108, -2
50, -8
18, 10
107, 0
120, -2
90, 4
118, 8
44, -12
10, 8
96, 14
75, 6
38, -8
42, -6
45, 8
12, 4
78, 12
109, 4
60, -2
85, 12
28, -10
93, 2
50, -10
29, -8
53, 22
43, 4
83, 2
19, 14
78, 10
107, 0
11, 10
56, 6
58, 12
102, -6
31, 6
27, 0
6, -6
0, 0
30, -4
97, 8
48, 0
18, -2
87, 12
99, -4
39, -4
111, 6
125, -6
79, -10
73, -10
85, 8
28, -10
75, 0
79, -10
58, 30
69, 6
111, -4
104, -16
123, 14
48, -6
69, -14
26, -4
118, 6
85, -12
31, 8
82, 2
35, -2
67, 6
112, -2
121, -8
92, 0
25, 4
88, -4
21, -6
89, 16
4, 2
71, -18
20, 8
22, -2
77, -14
70, -2
43, -6
51, -20
15, 16
114, -6
126, 10
109, 0
89, -10
109, -12
101, -12
52, 8
121, 4
43, -8
74, 10
37, -10
18, 4
99, 0
21, -6
13, -6
123, -14
91, -6
29, -12
27, 0
88, 4
89, 18
117, -6
99, -4
14, 2
1, 2
89, -8
30, 0
125, -16
82, 6
114, 0
105, -6
20, 2
67, -8
46, 4
