public_information, excess_demand
65, 0
80, 2
16, 4
2, 0
101, 4
5, 2
33, -6
28, 2
54, -2
45, 4
56, 0
101, 4
80, -2
116, -6
122, 2
51, 0
33, -6
108, -4
116, -6
21, 0
97, 2
16, 4
88, 0
25, -2
21, 0
66, 0
113, -4
7, 0
77, -2
116, -6
9, 0
109, 4
10, 0
107, -2
50, -4
6, 2
42, 2
43, -6
9, 0
11, 4
62, 2
3, 4
115, -4
55, 0
104, 4
20, 2
77, -2
76, -2
24, -2
71, -2
19, -4
80, -2
39, 0
68, 0
90, 4
3, 4
79, -2
101, 4
109, 4
103, -2
87, -4
62, 2
42, 2
42, 2
58, 0
104, 4
15, -2
110, 4
39, 0
94, -4
112, 0
1, -4
51, 0
106, -2
1, -4
127, 0
64, 0
31, -2
63, -2
39, 0
13, 0
39, 0
71, -2
80, -2
81, 2
21, 0
44, -2
52, -4
53, 4
85, 2
120, -2
6, 2
64, 0
10, 0
60, 0
63, -2
30, -4
54, -2
97, 2
74, 4
28, 2
6, 2
37, 0
92, -4
80, -2
108, -4
90, 4
96, 4
74, 4
78, 0
88, 0
16, 4
120, -2
21, 0
8, -2
104, 4
9, 0
96, 4
42, 2
8, -2
15, -2
64, 0
50, -4
77, -2
31, -2
14, 0
48, 2
124, -8
106, -2
113, -4
112, 0
10, 0
103, -2
39, 0
58, 0
29, 0
105, -6
64, 0
74, 4
14, 0
13, 0
41, 6
34, -4
81, 2
0, 2
65, 0
17, 2
123, 2
85, 2
98, -4
109, 4
102, -2
89, 4
116, -6
90, 4
67, 0
85, 2
14, 0
51, 0
78, 0
5, 2
96, 4
108, -4
47, 0
47, 0
29, 0
47, 0
101, 4
117, 2
47, 0
64, 0
100, -6
49, 0
124, -8
54, -2
42, 2
60, 0
53, 4
42, 2
81, 2
47, 0
124, -8
73, -6
17, 2
126, 4
4, 2
78, 2
6, 2
62, 2
107, -2
35, 2
8, -2
29, 0
46, 0
62, 2
64, 0
84, -2
88, 0
7, -2
91, -2
27, 6
107, -2
0, 0
93, 0
99, 2
122, 2
55, 0
26, 2
124, -6
42, 2
50, -2
57, 0
113, -4
62, 2
30, -4
18, 6
124, -6
102, -2
97, 0
48, 2
19, -4
51, -2
101, 4
3, 2
124, -6
17, 2
102, 0
85, 2
8, -2
38, 2
39, 0
109, 2
5, 2
66, 0
7, -2
0, 4
56, 2
65, 0
107, -2
47, 2
68, 2
32, 0
43, -6
20, 4
20, 2
102, -2
113, -4
89, 2
42, 4
111, 6
91, -4
33, -4
83, 2
39, 0
5, 2
2, 0
83, 2
11, 2
85, 2
93, -2
2, -2
96, 4
13, 0
100, -6
71, -2
40, 2
100, -6
112, 2
5, 2
25, -4
77, 0
27, 2
52, -2
75, -2
74, 4
83, 0
19, -4
8, 0
125, -2
109, 0
111, 6
5, 6
97, 0
66, -2
11, 4
112, 2
86, 2
92, -6
65, 0
121, 2
30, -4
69, -4
96, 4
14, 0
73, -4
110, 2
8, -2
21, 0
34, -4
99, -2
44, -4
77, 0
23, 0
63, -2
74, 4
105, -6
122, 0
103, 2
23, 0
41, 4
64, 4
34, -2
41, 4
94, -4
116, -4
33, -4
109, 4
110, 2
35, 2
41, 4
49, 0
95, 0
47, 0
24, 2
59, 4
93, 0
86, 4
111, 6
95, 4
103, 2
114, 0
59, 4
48, 2
122, 4
89, 4
76, -2
7, -2
46, 0
103, -4
86, 2
48, 2
88, 0
51, 0
71, 2
107, -2
82, 2
18, 4
124, -4
68, 4
76, -2
122, 0
65, 0
79, -2
65, 0
98, 0
118, -2
96, 6
101, 0
124, -4
10, 2
80, 2
60, 2
80, 2
55, 2
98, 0
92, -6
94, -4
96, 2
1, -2
28, 0
96, 6
26, 0
62, 2
71, 2
65, -2
120, 2
48, 2
96, 2
79, -2
111, 6
6, 2
26, 0
24, 0
30, -6
103, -4
47, 2
57, 0
61, 2
109, 2
101, 0
48, 2
41, 4
62, 2
106, -6
76, 0
49, -2
78, 2
91, -2
124, -4
96, 2
60, 0
51, -6
51, 2
21, 0
108, 0
67, 2
21, -2
103, 2
30, -4
123, 2
114, -2
41, 4
71, 0
4, 2
71, 0
46, 0
111, 2
59, 4
35, 2
76, -2
36, -2
5, 4
25, 2
52, -4
0, -6
60, 2
10, -2
65, 2
34, -4
81, -2
34, -4
52, -4
100, -2
3, 2
114, -2
22, 2
18, 2
66, -4
58, 0
17, 0
119, -4
120, 2
94, -4
9, 2
65, -2
65, 2
100, -2
55, 0
28, 0
52, -4
111, 2
56, 2
