public_information, excess_demand
60, 2
80, 4
119, -8
22, 4
119, -6
16, 2
97, -4
121, -6
70, -4
12, 0
109, 0
44, 6
40, -6
111, 8
18, 6
126, 0
125, -8
111, 4
37, 14
34, 10
121, -4
55, 8
44, 0
118, 8
92, 2
18, 4
54, 0
40, -6
28, -2
105, 2
55, 8
65, -4
45, 10
4, -6
113, -6
71, 6
68, 4
91, -4
35, 14
86, 4
1, 0
123, 8
11, 16
44, 2
62, -4
32, -2
60, -8
9, -10
85, -4
43, 8
88, 2
72, 0
74, 2
60, -8
5, 2
47, 4
19, 6
85, -4
83, -6
86, 4
69, 0
127, 4
82, -6
102, -4
127, 4
8, 4
95, 4
45, 8
96, 10
43, 8
63, 2
93, 4
79, -4
35, 14
80, -2
3, 6
89, 2
63, 2
13, 6
80, 0
8, 6
75, 0
22, 8
55, 6
125, -8
106, 0
64, 8
41, 6
53, -10
86, 6
29, 0
64, 4
46, 6
68, 4
98, 2
49, 6
17, 2
119, -12
44, 2
121, -4
44, 2
9, -8
112, -20
120, 6
47, 6
53, -6
55, 8
100, -14
11, 8
72, 0
64, 6
4, -8
65, -6
127, 6
109, 4
22, 6
9, -8
29, 4
81, 6
80, 0
106, 0
70, -4
58, -8
109, 0
29, -2
87, 8
48, 0
118, 10
112, -16
25, 0
55, 6
55, 0
64, 4
123, 12
69, 4
73, 8
34, 6
73, 8
67, 6
41, 8
60, -4
19, -2
20, -6
39, 2
29, 0
55, -2
47, 2
36, 4
32, 4
101, -6
60, -4
120, 8
32, 4
17, -2
56, 4
94, -8
103, -10
12, 0
108, 4
33, 8
15, -4
36, 4
59, -4
25, -2
123, 2
85, -14
104, 0
45, 4
119, -12
12, 0
41, 8
106, 2
33, -8
111, 14
107, -16
32, -12
37, 4
7, 12
66, 6
92, 8
102, 2
43, 0
19, 10
3, -2
36, -4
14, 10
96, 12
54, 0
10, 10
100, -12
6, -10
107, -2
25, -4
27, 0
114, 2
35, 2
59, 0
93, 8
123, 0
10, 12
31, 8
53, -4
113, 0
12, -2
33, -8
39, 4
76, -4
118, 4
7, 6
100, -8
50, 4
102, 6
92, -8
50, -4
2, -4
97, -4
51, 0
111, 16
41, 8
67, 8
3, 8
72, 0
5, 2
86, 10
58, -6
110, 4
70, 2
82, -6
72, -2
87, 4
118, 2
107, -8
25, -4
92, 0
34, 10
17, -4
126, 8
102, 4
53, 4
19, 6
60, -2
23, -4
55, 0
84, 4
105, 2
48, 2
24, -2
99, 2
109, 2
72, 0
90, 2
115, -6
70, 0
45, 2
81, 2
88, -6
5, 0
28, 8
23, 2
30, 0
82, -2
56, 4
1, -2
113, 2
99, 2
15, -2
91, -2
2, -4
120, -6
66, -2
42, -14
28, 8
63, 0
93, 8
121, -4
91, 6
80, 0
83, -6
119, -8
23, -4
122, -8
27, -4
71, 2
55, 0
10, 10
118, 2
22, 6
124, 0
94, -4
109, 8
41, 8
53, -6
39, -2
16, -2
52, -10
10, 10
36, -4
58, 0
98, 10
94, -10
82, -4
30, 0
10, 10
59, -10
120, -6
107, -8
39, -2
72, 0
91, -2
109, 8
38, 0
78, 0
103, -14
8, -2
115, -4
17, -4
42, -12
46, -4
104, 2
90, 8
87, 14
45, 2
35, 10
13, 10
119, -4
92, -2
64, -2
76, -8
55, 2
122, -8
107, -8
21, -4
18, 4
120, 2
111, 6
34, 0
11, -2
61, 10
93, 0
86, 4
40, 0
112, -4
125, -2
42, -2
44, 6
44, -8
29, -2
123, 8
63, -6
17, -2
71, 4
40, -10
7, 8
47, 6
47, 8
56, 0
77, 6
31, 0
29, 0
124, -2
78, 6
16, -4
48, 0
37, 4
125, 0
81, -2
95, 6
13, 8
83, -2
125, -6
69, -2
78, 2
110, 4
117, 4
97, -6
105, -2
27, 2
123, 8
50, -4
17, -4
25, -4
27, -10
77, 6
69, 2
39, 2
29, 0
16, -4
71, -2
34, 8
107, -2
100, -8
99, 2
98, 6
83, -10
2, -6
97, 2
59, -4
84, 2
52, -6
71, -2
107, -8
109, 0
79, -6
50, 2
40, -2
65, 6
60, 0
37, -2
38, 2
83, -8
110, 2
30, 8
32, 2
16, -2
6, -4
47, 4
42, -4
32, -4
21, -6
72, -2
76, -2
45, 4
21, -4
65, 6
116, 10
15, 0
126, 10
94, -2
97, -4
33, 4
29, 0
8, 4
39, 2
27, -10
93, 0
86, 2
65, -6
44, -4
31, 0
99, 2
10, 4
93, 4
57, -2
50, 4
22, 10
5, -12
68, 0
54, 4
8, 2
33, 2
47, 8
87, 6
26, 8
41, 12
17, 2
17, -2
9, -8
10, 10
37, 4
52, 4
0, 0
97, 0
92, -2
85, -6
113, -2
111, 6
69, 0
118, 0
102, 2
7, 2
109, -2
3, 0
121, 0
47, 2
14, 2
81, 2
64, 0
71, 4
104, 6
39, -2
117, 0
44, 0
12, -10
65, 10
43, -2
36, 2
30, -6
75, -2
55, -2
23, 2
32, 4
85, -6
24, 0
88, 0
44, 6
120, -10
111, 2
50, 4
93, 0
11, 12
58, -6
0, 4
124, 2
95, 2
60, 0
98, 6
125, 2
58, -4
20, -8
9, -2
89, -4
74, 2
92, -6
59, -2
43, 0
72, -4
117, 0
123, 6
116, 12
32, -2
72, 0
35, 10
19, 10
81, 2
57, -2
59, -2
61, 12
120, -6
35, 4
80, 4
116, 10
2, -6
120, -2
120, -6
57, 2
13, 8
66, 8
37, 0
6, -2
5, -6
40, -6
26, 4
7, 4
105, -4
40, -6
4, -4
35, 4
58, -4
126, 10
52, 6
63, -4
85, -6
107, -6
20, -6
64, 0
98, 4
47, 0
43, -4
97, 0
47, 0
17, 4
20, -6
26, -2
19, 0
82, -6
90, 4
62, -2
100, -4
104, 4
62, 2
100, -8
119, -20
26, 2
0, 2
74, 4
58, -6
42, -4
89, 4
104, 6
92, -8
15, -4
12, -2
77, 12
112, 0
120, 0
98, 2
27, 8
70, -2
19, 4
72, -6
111, 4
95, -2
90, 8
96, 4
51, -6
92, -8
51, -6
99, 4
108, 0
89, 4
78, 14
88, -2
95, 0
97, -2
22, 8
45, 6
23, 2
79, -4
6, -4
113, 4
102, -2
12, -4
7, 4
98, 0
19, -2
42, -2
118, 0
34, 8
3, 2
104, -6
65, -4
60, 2
115, -2
39, -4
117, 2
52, 2
31, -4
111, 6
48, 2
127, 2
91, -6
53, -2
73, 12
39, -2
114, -2
23, -2
90, -6
1, -6
16, -4
27, -4
4, -6
117, 8
62, 0
2, -4
63, 2
91, -2
46, -4
42, -2
87, 2
53, -2
72, 0
98, 2
107, -2
83, 0
33, -12
127, 2
62, -4
4, -2
53, 2
41, 8
15, -2
113, 6
46, -4
8, 0
49, 2
113, 0
80, -8
30, 6
106, -6
9, -2
23, 2
31, 0
104, 2
40, 2
96, 6
67, 6
10, 6
62, 4
55, -2
74, 2
81, 0
19, 0
117, 6
97, 2
114, 4
28, -2
9, -10
114, -2
1, -10
32, -6
125, -12
116, -4
108, 0
122, -6
40, -4
99, 2
58, -6
7, -4
126, 8
40, -2
98, 8
17, -6
73, 14
109, -2
67, 10
35, 2
122, 0
80, 6
36, 2
107, 0
100, -6
92, -6
32, -4
107, 0
31, 0
107, 0
106, -6
106, 6
32, -4
39, -4
117, 2
55, 6
48, -2
0, 0
11, 4
57, 2
38, 2
112, -2
34, 14
97, -2
109, 6
64, 6
122, 0
22, 10
53, 4
121, 6
77, 12
65, 6
100, -8
23, -4
69, -4
121, 6
40, -6
45, 6
17, 6
31, -2
67, 10
100, -4
98, 6
93, 2
12, -8
106, -2
101, -12
64, 10
125, -12
98, 2
12, -4
73, 6
117, 4
98, 2
107, -4
20, 2
95, -10
21, 0
119, -8
66, 6
12, 0
121, 4
46, -2
68, -2
97, -4
28, -6
12, 0
62, 6
14, 2
35, 4
93, 2
109, -2
6, -8
3, 4
19, 2
86, 2
67, 6
54, 2
59, -8
39, -6
37, 12
44, 2
4, -8
93, 6
111, 0
49, -2
35, 6
35, 4
76, 0
92, -6
126, 2
52, 0
106, 0
112, 0
93, 0
94, -2
84, 2
48, -2
39, -2
103, -6
85, -8
31, 2
92, -2
19, 0
2, -12
0, -4
15, 0
58, 0
53, 4
94, -2
61, 4
97, 0
30, -6
95, -4
7, 0
81, 2
119, -14
100, 0
26, -4
45, 2
17, 2
112, 0
124, 0
62, 2
119, -10
126, -8
105, 4
96, 4
13, 0
76, 8
78, -4
20, -4
46, -2
89, 2
38, -6
122, -8
103, -4
125, -2
118, 4
101, -6
56, 6
110, 2
12, 6
29, 2
112, 0
20, -2
18, -4
111, 8
25, -2
53, -2
90, 4
4, -2
127, 2
97, 0
76, 0
34, 4
51, 6
77, 8
124, 0
38, 0
73, 4
64, 8
74, 2
9, -2
86, 2
96, -2
75, -2
0, -2
37, 6
108, 4
94, -2
83, -6
115, 0
86, 2
52, -4
114, 0
114, 0
67, 8
44, 4
26, 6
9, -2
4, 0
41, 6
68, 0
37, 8
127, 2
87, 4
77, 10
77, 6
52, -2
23, 4
108, 4
38, -4
11, 2
14, 4
105, -10
28, 6
104, -6
29, -4
125, -4
117, 6
12, -2
100, -2
97, -2
6, -8
85, -4
56, 8
69, 10
94, -2
30, 4
2, -8
110, 8
13, 0
32, -2
67, 4
97, -2
15, 0
53, -4
57, 2
80, 2
53, 2
126, -10
61, 6
100, 0
70, -4
42, -4
114, 2
63, 10
47, -2
116, 2
86, 4
70, 0
29, -2
63, 10
19, 4
9, 0
100, 0
104, -4
74, 4
113, 2
62, -2
48, -2
93, 2
90, 4
93, -2
86, 2
72, -8
91, 0
122, -4
107, -2
47, -2
65, 10
54, -6
85, -4
49, 6
16, 0
124, 0
37, -6
65, 2
38, -2
83, 2
126, -8
13, 0
114, -4
92, -2
117, 4
86, 4
51, 10
80, 0
60, 0
93, 0
49, 0
14, 4
112, 0
57, 2
64, 10
80, -2
39, -8
123, 4
27, -2
9, -6
91, -4
35, 8
82, -6
109, 8
23, -2
88, 0
104, -4
125, -8
119, -8
88, -2
65, 10
76, 0
30, 2
94, 0
71, 6
66, 4
86, 0
99, 0
76, 4
19, 4
56, -2
119, -10
115, -6
104, -2
46, -8
87, 8
38, -2
38, -4
86, 0
33, -12
56, 2
66, 6
41, 2
7, 0
102, -12
106, -6
9, 0
81, -4
19, -4
108, 0
106, 2
23, 6
7, -6
20, -6
24, -8
50, 4
119, -18
105, 10
4, 2
95, -8
58, 2
70, -4
41, 0
1, -14
82, 0
14, 4
16, 2
17, 2
26, 2
50, 8
79, -2
28, 6
20, 0
39, -4
15, 0
69, -2
82, 0
69, 0
127, 4
54, 2
33, -2
112, -4
68, 4
3, 0
7, -4
35, 6
54, 4
23, 6
108, 8
7, 0
81, 0
39, -4
85, -8
104, 0
61, 2
24, 0
103, 0
101, -8
63, -2
9, -4
22, 10
36, 0
59, 0
64, -6
40, -2
59, -4
45, -2
36, 0
82, 0
34, 6
99, -2
80, -2
58, 2
45, 4
89, -2
82, -2
69, 10
57, 4
42, -2
71, 10
99, 0
115, -2
48, 2
17, -2
78, -8
34, 8
87, -2
36, 0
57, 6
68, 2
125, -2
36, 0
88, 6
54, 2
45, -4
127, 2
36, 2
21, 0
97, -2
77, 4
92, -4
102, 8
92, -2
50, 4
103, 0
104, 4
70, 6
17, -2
98, -6
26, -2
86, 2
100, 0
47, 2
29, -4
118, 4
29, -10
33, 0
25, -2
71, 4
112, -4
113, 4
114, -2
75, 6
51, 6
10, 2
116, 2
49, 4
77, 2
53, -6
119, -2
48, 2
34, 6
66, 6
36, 0
119, -8
83, 4
62, 2
31, -4
117, 10
31, -6
121, 4
112, -4
12, -6
49, 4
53, -6
122, -8
61, 0
22, 14
99, -2
64, -6
127, 6
48, 4
115, 2
30, -4
103, -2
47, 0
11, 6
117, 6
6, -4
124, 0
110, 8
92, -4
50, 0
124, -4
46, -14
105, 0
103, -2
25, -6
116, 2
4, 4
116, 0
77, 4
6, -2
13, -2
22, 8
56, -2
29, 2
10, 2
122, -4
36, 2
62, 2
56, -2
114, -6
21, -2
125, 2
52, -2
106, 2
15, -2
65, 6
122, -10
106, 2
29, -2
28, -6
12, -4
7, -4
36, -2
51, 12
50, 2
64, 0
111, 4
78, -2
111, 6
54, 2
121, 10
101, -6
127, 0
4, 4
2, 0
74, -6
57, 6
119, -12
100, 2
120, -10
29, -4
96, 4
16, -6
125, 2
112, 6
93, 10
17, 8
77, 6
3, -2
51, 6
85, -16
42, -2
108, 2
72, -2
75, 2
107, -8
20, -4
31, 2
61, 10
122, 2
41, 6
69, 4
8, 2
101, 0
23, 6
39, -6
8, 8
32, -2
15, -2
18, 16
71, 10
80, 6
116, 2
93, 4
104, 2
57, 10
84, 6
76, 2
47, -2
58, 2
122, -2
97, 2
29, 0
82, 2
80, -6
125, 2
5, -10
116, 4
31, -2
26, -4
100, -2
95, 4
119, -2
18, 16
115, -2
51, 12
98, 6
6, -6
79, -2
75, 4
74, 6
18, 10
72, -2
124, 8
59, 0
10, 4
93, 0
111, -2
8, 10
96, 4
27, 4
48, 0
46, 6
37, -4
74, 0
14, 2
19, 0
60, -8
123, -2
113, 4
1, -12
14, 2
86, -6
102, 0
118, -4
116, 6
29, 2
19, -2
58, 6
94, -2
111, 4
115, 0
98, 8
48, 2
90, -2
54, 0
91, -2
109, -6
39, 2
67, 12
31, -2
16, 0
50, -4
127, 4
82, 6
71, 8
87, 2
90, 8
56, 0
7, 0
97, -2
47, -12
47, -4
3, 4
66, 6
33, 8
119, 4
39, -4
66, 14
116, 0
101, -10
107, -2
77, 6
32, -4
65, 6
102, -2
59, 2
119, -6
66, 0
104, 2
118, -4
100, -2
42, -4
63, 0
66, 0
53, -2
123, 2
65, 2
20, -6
127, 4
48, 0
27, 8
29, -2
39, 0
105, 0
69, 0
2, 2
102, 4
91, 0
90, 6
67, 4
21, 2
97, -2
107, -10
25, 0
21, -2
49, 0
57, 0
40, -8
86, 8
80, 4
10, 2
32, 0
13, 0
14, 4
65, 0
2, 6
81, -8
16, -6
102, 2
86, -4
31, -6
16, -6
82, 8
