public_information, excess_demand
85, 20
25, -2
80, 8
68, 4
80, 6
116, -4
53, 0
75, -6
53, -2
62, 8
47, 0
78, 4
104, 8
111, -12
113, 10
13, -6
56, 0
86, 4
2, 12
48, -18
5, -16
127, -2
64, 16
21, -4
63, 4
120, -10
6, -14
104, 12
18, 8
50, 2
60, -2
120, -10
106, -6
117, 6
118, 16
59, 4
70, 6
48, -18
89, 14
51, -8
23, -6
54, 4
90, 6
14, -8
120, -8
47, 10
9, 14
94, 4
98, 10
78, 2
61, 8
80, 4
3, 0
42, -4
109, 6
5, -4
78, 4
51, -6
2, 0
68, 2
95, -6
27, -6
36, 0
10, 10
105, -4
39, -10
92, -12
76, -2
84, -6
34, -6
14, -6
105, -6
17, 2
111, -14
38, 10
75, -2
126, 6
38, 8
82, -2
80, 2
45, 22
91, 14
22, -2
124, 4
107, -10
29, -12
87, -6
120, -2
27, -2
0, -24
14, -6
17, -6
88, 2
11, 8
102, -16
18, 10
115, -4
45, 22
61, 8
6, -14
116, 2
117, 0
92, -18
76, -4
39, -14
45, 20
107, -6
72, 10
116, 2
19, 6
40, -6
67, 18
117, 6
104, 4
12, -4
50, 6
114, -8
75, -8
43, -2
101, 4
44, 2
27, -6
87, -6
68, 10
49, 8
42, -2
38, 10
98, 8
103, -8
23, -16
10, 0
26, -18
95, -8
102, -18
100, 6
116, 2
74, -16
41, -2
30, 8
79, -4
10, 6
93, 8
66, 2
108, 4
61, 4
49, 0
27, 2
23, -14
24, 0
94, 6
74, -14
42, -2
112, -8
33, -2
55, -14
19, 4
3, -12
92, -8
122, 2
120, 2
61, 0
15, -8
84, 4
49, 0
10, 8
100, -4
87, -10
26, -20
38, 6
16, 14
65, 10
19, 4
113, -8
42, -4
9, 16
5, -14
39, -2
24, -8
31, 4
31, 4
100, -4
120, 2
92, -12
114, 4
85, 20
72, 4
4, 10
28, -12
118, 14
56, -4
11, 0
77, 4
8, 8
110, 0
55, -6
91, 12
112, -4
67, 22
68, 12
33, 2
55, -8
90, 2
48, -10
58, -14
116, 10
74, 4
81, -8
19, 8
69, -8
98, 6
125, -4
58, -4
99, 0
9, 4
93, -4
18, 6
44, -10
98, 4
12, -2
48, -10
69, -8
93, 6
77, 4
67, 16
90, 10
5, -14
14, 6
60, 10
44, -12
71, -8
100, 0
104, -2
37, -2
62, 16
19, 8
1, 8
71, -12
121, 4
112, 2
125, 4
21, -2
58, -6
28, 10
101, -2
39, -8
48, -12
103, 2
26, -18
87, -6
108, -2
43, -2
12, 6
122, -2
95, 10
20, -4
77, 4
28, 0
84, 2
109, 6
49, 4
76, -2
124, 2
47, -10
93, 8
123, 2
87, -6
84, 4
108, -2
102, 6
106, 4
17, 8
72, 14
40, 4
1, 6
61, 6
33, -6
10, 6
102, -16
24, 2
36, 4
50, -6
60, 8
121, 14
105, 2
