public_information, excess_demand
73, 14
3, 2
15, 0
124, -6
122, -4
22, -2
95, 0
13, -6
72, -12
99, 18
8, -6
14, -4
126, -2
110, 0
19, -6
56, 0
93, -6
120, 20
20, -14
47, 2
39, 10
115, 0
123, 8
122, -8
32, -8
10, 0
94, 6
4, 14
32, -8
99, 12
0, 0
99, 12
5, 4
108, 6
101, 14
59, 4
37, 2
36, 6
70, -12
85, 14
26, 2
65, 2
96, 6
76, -2
101, 12
9, 24
9, 18
112, 4
99, 10
107, 2
23, 20
15, 16
47, -2
115, 8
75, 12
65, -4
126, -2
22, -4
47, -2
3, -6
3, -16
98, 8
88, 0
58, 4
105, 18
74, 2
95, 2
122, -6
42, 8
75, 2
48, 2
10, -2
72, -4
73, 2
112, 0
14, 2
10, 6
87, -4
11, -8
121, -2
10, 6
78, -6
109, -18
19, -2
78, -8
76, -2
61, 10
44, 12
24, 6
94, 4
88, 2
27, 4
77, 6
119, -12
91, -6
4, 8
14, 0
87, -4
14, 0
118, -6
127, -14
34, -20
108, 4
3, -2
30, 12
91, 0
13, 4
40, 2
22, -2
101, 2
61, 6
11, -14
10, 4
47, -6
89, 8
41, 0
16, -14
103, 2
42, 8
3, 0
122, -8
54, -4
16, -14
80, 2
70, -10
39, 12
100, -12
113, 6
108, 8
19, 0
104, 8
41, 0
115, -4
16, -18
125, -2
124, 6
103, 6
88, 12
93, 8
50, 0
123, -6
15, 18
73, -8
78, -4
25, -14
111, 0
22, -4
67, -8
66, 2
1, -4
13, -2
22, -2
91, 2
94, 2
62, -2
21, 10
125, -2
125, 8
83, -8
74, -2
36, 0
36, 2
107, 0
47, -2
13, -2
110, -4
9, 10
43, 8
114, 0
25, -4
23, 8
111, 2
38, 10
127, -2
29, 0
17, 14
72, -6
43, 8
5, -4
12, 8
83, -8
75, 2
99, 14
73, 6
113, 2
31, 2
105, 16
87, -10
81, 4
45, 6
75, 16
25, -2
56, 6
22, -4
68, -10
120, 14
89, 10
100, -18
11, -6
67, -2
37, 4
24, -10
62, -2
20, -10
29, 2
102, 14
125, -4
104, 18
106, -4
17, 12
54, 0
101, 8
58, 2
3, 6
49, -8
122, -6
3, -10
72, -8
73, -10
30, 6
119, 12
71, 0
17, 6
32, -8
99, 16
101, 6
61, 2
22, -6
29, 4
23, 18
87, -2
108, 8
88, 2
12, 6
88, 2
119, -6
110, 10
11, -10
53, 10
95, -8
1, -4
29, 4
12, 12
55, 0
119, 6
116, 18
104, 6
108, 12
24, -2
12, 6
96, 10
113, 14
64, -8
34, -16
23, 10
68, -14
49, -6
58, -4
111, -4
77, 4
69, 14
60, 4
4, 12
38, -8
28, 8
12, 4
17, 8
0, 2
32, -8
102, 4
57, -2
55, -4
103, 8
58, -2
94, -4
104, 12
4, 10
72, -6
121, -16
104, 12
21, 8
101, 4
127, -14
14, 0
89, 8
55, -4
127, -14
50, 2
90, -14
3, 8
35, 18
41, 2
60, 6
28, 2
35, 16
76, 0
110, -4
70, -2
58, 4
24, 0
90, -12
96, 6
57, -4
70, 0
106, -4
7, 0
49, -8
56, 2
116, 4
98, 0
33, -14
6, -4
27, 2
40, -6
120, 8
105, 10
106, -4
7, 0
52, 12
116, 10
82, -16
98, 0
123, -2
23, 2
63, -2
79, -8
32, -12
103, 8
115, 0
114, 2
27, 4
104, 0
67, -8
33, -6
106, -4
25, -6
79, 2
103, 8
70, -14
46, 2
48, 8
18, -8
117, 18
86, 2
121, -6
101, 8
51, -8
64, -2
45, -2
53, 10
124, -12
77, 2
54, -2
49, -2
48, 4
121, -2
123, -2
43, 2
86, -10
45, 4
84, 2
14, -2
60, 10
108, -4
76, -4
65, -2
63, -8
114, 2
40, 2
29, 2
124, -8
110, -8
39, 4
81, -4
30, 2
101, 8
103, -4
52, -8
62, -4
84, 8
83, -6
34, -4
61, 6
97, -8
125, 2
110, -8
12, 4
76, -2
25, -2
8, 0
111, -2
121, -2
40, 4
116, 10
113, 12
121, -2
43, 10
74, 2
74, -10
104, 0
56, -6
40, -6
125, 4
61, 8
