public_information, excess_demand
40, -2
16, -6
104, -4
38, 2
116, 0
124, -2
44, 0
10, 0
123, 2
75, -2
106, -6
27, 2
62, -4
68, -2
112, -2
118, 0
119, 4
33, 6
100, 0
46, 0
9, -8
13, 0
115, -4
65, -4
30, -2
75, -2
18, 2
40, -2
73, -6
69, 2
56, 0
124, -4
73, -6
118, -2
89, -4
35, -2
64, 6
60, -2
127, -2
77, -4
12, 2
9, -8
59, 2
55, 0
26, -2
99, -2
103, -2
10, 0
46, 0
48, -6
57, -6
6, -4
81, 0
102, -2
12, 2
99, -2
92, 6
53, 2
1, 0
111, 2
36, 4
88, 2
75, -2
84, 4
71, -2
55, 0
60, -2
10, 0
107, 4
104, -4
45, -2
39, 6
90, 2
66, -4
72, 4
43, -4
65, -4
43, -4
26, -2
104, -4
18, 2
104, -4
51, -2
39, 6
17, 6
57, -6
126, -4
93, 8
74, -2
6, -4
119, 2
77, -4
119, 2
14, 0
54, -2
112, -2
73, -4
38, 0
22, -2
84, 4
66, -6
28, 4
107, 2
31, -2
127, 0
12, 2
30, -2
44, 0
94, 0
122, -2
125, -4
96, 2
88, 0
63, 2
98, 0
100, 0
30, -2
42, 6
23, -4
62, -4
79, 0
71, -2
81, -2
41, -4
46, -2
114, 0
119, 2
29, -6
76, 0
27, 2
47, 2
79, 0
32, -2
44, 0
64, 6
120, 2
85, -4
125, -6
46, -2
101, 4
59, 2
35, -2
27, 0
120, 2
99, -2
15, 0
66, -4
54, -2
79, 0
44, 0
26, -2
106, -6
16, -2
95, 4
4, -6
12, 2
100, 2
19, 2
8, -4
111, 2
100, 2
45, -2
95, 0
127, -2
92, 4
90, 2
125, 0
58, 4
123, 2
59, 2
68, -2
54, -2
79, 0
116, 0
126, 0
125, -6
83, -2
121, -4
82, 2
99, -2
64, 6
13, 0
56, -4
117, 0
50, -6
124, -4
56, -2
28, 4
32, 0
37, 4
119, 0
16, -2
2, 2
81, 0
125, 0
64, 6
22, -4
81, 0
5, 4
24, 2
55, 0
4, -6
100, 2
46, 0
30, 2
31, 0
27, 0
114, -2
2, 2
81, 0
55, 0
49, 2
127, -2
51, 0
0, -2
50, -4
47, 0
5, -4
42, 2
15, -2
30, 2
75, -2
26, -2
37, 4
88, 2
118, -4
29, 0
48, -6
113, 0
121, -6
118, -4
48, -6
40, -4
115, -4
5, 4
56, 0
47, 0
53, 2
19, 2
27, 2
8, -2
27, 2
45, 2
118, -4
119, 0
68, 0
98, -2
32, 0
10, 0
98, -4
17, 4
34, 4
58, 0
72, 2
2, 2
112, -2
39, 2
74, 0
92, 4
111, 4
73, -2
78, 0
105, 0
124, -4
89, 0
60, -2
76, 2
50, -4
36, 4
115, -4
101, 6
0, 2
95, -2
127, -2
83, 0
42, 6
119, 2
127, -2
101, 6
48, -6
10, 2
73, -4
57, 2
57, -4
111, -2
57, -4
124, 2
124, -4
88, 0
97, -2
66, -2
79, 0
103, -4
78, 0
54, 0
0, 2
75, 0
97, -2
121, -4
36, 2
10, 2
75, -2
69, 0
23, -2
110, -2
13, -2
3, 2
104, -4
4, -6
29, -4
62, 0
46, 0
24, 0
74, 0
33, 4
7, 2
77, -2
17, 8
28, 2
69, 2
2, 2
126, -4
84, 2
30, 0
72, 2
100, -2
47, -2
105, 0
34, 2
77, -4
106, -4
27, 2
83, 0
37, 4
119, 2
36, 2
57, 2
47, 0
77, -2
122, -2
37, 0
88, 2
112, -4
41, -6
4, -6
75, -4
98, 0
40, -2
75, 0
17, 8
36, 2
58, 0
97, -2
42, 4
77, -2
39, 2
103, -4
107, 2
44, -2
104, -4
48, -6
8, -4
127, -2
21, 0
81, -4
97, 0
111, -2
2, 4
114, 2
43, -4
25, -4
89, 0
111, -2
89, 0
38, 4
119, 0
66, -2
113, 0
102, -2
70, 2
2, 2
31, 0
84, 2
33, 2
114, 2
10, -2
70, 6
40, -2
81, -4
127, 0
54, 0
95, 0
105, -2
0, 2
110, -2
108, -6
12, -4
92, 2
94, 4
46, -2
2, 2
11, -6
65, 0
63, 4
69, 0
98, -2
111, -2
28, 2
17, 4
97, 0
113, 0
37, 4
34, 2
67, -2
72, 2
38, 0
87, -4
41, -6
98, 0
77, -6
74, 2
84, 0
118, -4
72, 0
63, 2
93, 2
68, -4
62, -2
116, -4
97, -2
30, 2
66, -4
94, 4
68, 0
38, 4
40, 0
14, -4
107, 2
124, 2
33, 0
100, 0
12, 0
126, 2
25, 2
92, 2
118, -4
69, 0
101, 2
12, -4
34, 0
74, 2
125, -2
101, 6
80, 0
70, 6
123, 2
47, -2
24, 0
9, -4
121, -8
31, 2
40, 0
26, 0
31, 0
19, 0
80, 0
85, -4
32, 2
2, 2
75, -2
13, 0
53, 2
42, 2
80, 0
126, 2
72, 0
63, 2
114, -2
121, -4
3, 0
12, -4
69, 0
73, -2
63, 2
65, 0
49, 2
74, 2
24, 0
116, -4
42, 6
51, -6
57, 0
55, 0
32, 2
48, -6
33, 0
38, 4
85, -4
42, 2
120, 4
71, -4
45, 0
53, 2
68, 0
8, 0
124, 2
89, 0
6, -2
28, 2
47, 2
18, 0
99, 0
117, 2
24, 0
57, 2
125, -2
38, 4
16, -6
41, -8
41, -6
103, -4
18, 0
114, 2
82, 2
28, 2
37, -2
89, 0
54, -4
49, -2
26, 2
58, 0
127, -2
108, 0
93, 2
67, -2
119, 0
1, -6
15, -2
122, -2
