public_information, excess_demand
20, -4
33, -12
39, 10
52, -4
29, -2
106, -2
103, -4
82, -4
91, 2
127, 0
78, 2
71, -8
34, -8
114, 0
12, -6
113, -2
92, -6
67, 2
10, -10
106, 0
87, 8
84, 6
62, 2
29, -6
35, -2
106, 0
101, 8
23, 4
66, 0
90, -4
18, 4
47, 6
87, 8
74, 2
32, 4
46, -4
53, -4
82, -2
55, -4
97, -6
89, -4
24, -2
111, 4
112, 4
13, 2
91, 4
10, -10
100, -4
92, -4
1, 0
72, 0
67, 0
116, -4
67, 0
11, -6
0, 2
48, 0
92, -4
5, -2
97, -6
54, 8
89, -4
124, 6
0, 2
36, -2
48, 2
37, -2
119, -2
43, 4
0, 2
9, 6
127, -2
45, 4
49, 6
105, -10
123, -6
73, 2
127, 0
40, -2
29, -4
33, -10
20, 2
60, -2
89, -4
60, -2
2, 4
107, 2
88, 8
60, -2
4, 0
123, -2
32, 6
38, -12
124, 6
88, 10
83, -4
106, 2
124, 6
98, -4
116, -4
97, -6
57, 0
60, -4
8, -2
43, 2
47, 6
50, 0
4, -2
20, -2
103, 0
6, -2
34, -8
112, 2
41, 4
43, 2
50, -2
84, 6
125, -2
110, 8
57, 0
67, 2
39, 2
71, -4
102, -4
54, 6
31, 2
56, 2
104, -2
43, 2
96, -6
9, 8
127, 0
121, -6
1, -2
77, -8
106, 2
71, -4
106, 2
126, -6
13, 0
98, -4
106, 2
12, -4
107, 4
81, -2
73, 0
48, -2
118, -2
72, -2
21, -4
15, 0
34, -4
31, 4
99, -2
49, 4
31, -2
62, 2
43, 4
112, 2
41, 6
20, -2
14, -8
40, -2
41, 6
54, 6
127, 2
78, 0
9, 2
75, -4
35, -4
84, 6
40, 4
45, 6
79, 6
123, 0
47, 6
43, 2
103, 0
114, -2
25, -2
100, -4
44, -4
109, -2
115, -6
66, 0
96, -6
22, 0
53, 0
46, -6
16, -2
45, 6
16, -2
50, 0
36, 0
116, -4
76, -2
21, 0
119, -2
98, -4
67, 4
50, 0
38, -14
79, 6
11, -2
84, 6
6, -2
32, 2
127, 4
50, 0
117, 4
57, 2
91, 2
6, -2
9, 0
42, 4
71, -2
3, -2
126, -2
92, -2
11, -2
57, 2
93, 0
1, 0
104, -2
116, -4
92, -2
111, 4
78, -2
98, -4
111, 4
97, -6
90, -6
90, -4
28, 2
57, 2
112, 2
127, 0
52, -2
78, 0
47, 6
80, -6
59, -2
34, -8
36, 0
29, -8
19, 4
110, 8
54, 4
1, 0
30, 6
126, -6
56, 0
33, -8
113, 2
11, -4
101, 4
72, -2
70, -16
83, 2
9, 0
16, -4
21, -8
60, -4
76, -2
8, -6
46, -4
91, 2
8, 4
109, 0
114, -2
23, -2
97, -2
108, 0
90, -6
29, -8
30, 6
62, 2
120, 4
65, -8
61, 4
3, 0
41, 6
72, -2
49, 0
23, -2
84, 6
108, 0
34, -6
92, -2
81, -2
39, 0
18, 4
123, 0
57, 0
34, -6
96, -6
40, -2
77, -4
74, 6
36, -2
36, 0
49, 0
99, -4
25, -2
45, 8
2, -2
41, 2
20, 2
65, -8
121, 0
20, -4
119, -2
2, 4
123, -8
126, 0
92, -4
55, -6
88, 10
111, 6
40, 2
115, -4
55, -6
61, 2
37, -2
127, 4
17, -2
118, -6
79, 4
44, -2
7, 8
63, 0
81, -2
31, 4
62, 4
47, 0
96, -6
53, -2
77, -4
24, -12
36, -2
127, 4
34, -6
59, -2
93, 0
69, -8
107, 0
115, -4
26, 0
119, 2
41, 6
86, -2
6, -2
100, -6
116, -2
93, 0
43, 2
121, -2
103, 0
6, -4
114, 0
60, -4
81, 0
115, -4
64, 2
102, -2
87, 0
26, 8
68, 6
21, 0
121, 0
80, -2
58, -8
33, -6
50, -6
67, 2
14, -10
47, 0
37, -4
37, -8
84, 4
86, 0
42, 0
58, -10
118, 0
84, 2
37, -2
72, 4
121, -2
35, -2
3, 2
75, -2
119, -6
38, -10
4, -4
98, 0
21, -10
48, -6
52, 0
4, -4
86, -4
116, -8
1, -4
34, 0
6, 0
4, -4
35, -4
26, 6
61, 2
50, -4
88, 8
31, 4
11, 0
110, 8
94, 4
63, 2
114, 2
111, 4
68, 6
68, 6
102, 2
81, 2
5, -2
35, -2
0, 0
90, -6
118, -2
49, -2
126, -2
84, 2
68, 6
29, -8
48, 0
31, 4
111, 6
47, 0
42, 0
41, 6
51, -4
79, 2
41, 2
107, 0
19, 2
89, -10
0, 0
41, 6
29, -4
96, -12
33, -6
55, 0
53, 0
100, -8
16, -4
5, 6
54, 2
42, -2
72, 2
106, -2
43, 6
36, 2
8, 6
59, 0
56, 2
115, -4
85, -6
40, 0
123, -8
33, -4
85, -4
41, 2
117, 4
116, -6
98, -2
69, 0
93, -2
25, 6
121, -6
25, 8
119, -4
53, 0
92, -2
109, -2
39, 10
107, 2
26, -6
80, -6
34, -4
5, 6
113, 8
47, -2
23, 2
11, -2
12, -6
97, -2
45, -2
60, -6
0, 0
91, 4
64, 2
3, 6
29, -6
111, 0
35, -2
59, 2
118, -4
29, -6
121, -6
64, 4
5, -4
101, 2
115, -6
28, 6
37, -6
68, 4
10, -6
26, 4
66, 4
103, 2
87, 8
107, 2
71, -2
103, 0
87, 8
97, -2
13, -4
4, -6
117, 6
114, -2
63, 10
123, -2
107, 2
18, 0
14, -8
30, 8
80, -4
18, 0
23, 4
37, -10
27, 0
18, 2
79, 4
20, -6
76, -4
67, 4
13, -4
6, -4
30, 4
43, 2
49, 0
101, 4
0, 2
51, -4
82, 2
66, 6
44, 2
41, 0
127, 8
124, 4
6, 2
111, 2
106, -2
83, -2
77, -2
123, -2
93, 0
2, -2
31, -4
95, 6
113, 6
0, -6
6, 2
109, -2
33, -4
47, -2
106, -2
117, 0
127, 6
123, -2
9, 0
17, 0
116, 4
33, -2
62, 6
21, -4
123, -6
25, 8
52, 0
94, 8
86, -4
97, -2
108, 4
37, -10
72, 2
14, -8
19, 2
32, 4
31, -4
93, -2
10, -8
18, 2
29, -6
8, 0
42, 0
9, 2
4, -2
16, 4
71, 0
43, 2
56, 4
111, 0
33, -4
27, 6
19, 2
31, 0
60, -4
37, -10
92, -4
20, -2
8, 4
1, -6
124, 12
52, 6
49, -4
32, 2
57, 2
57, 10
61, -2
26, 0
63, 6
126, -2
120, 2
92, 4
104, -4
96, -6
72, 2
101, 4
103, 2
88, 0
33, -4
10, -2
4, -2
90, -8
98, -2
127, 6
49, -2
122, 0
88, 6
112, -2
109, 0
125, -6
86, -2
124, 4
44, 2
23, 0
123, -4
117, 2
99, 4
78, 2
81, -4
110, 12
22, 4
35, -6
82, -2
69, 0
28, 2
92, 4
22, 4
127, 6
67, 4
17, -4
117, 2
67, 2
7, 4
30, 10
123, -4
12, -6
72, 4
107, 0
90, -2
24, -4
35, -2
106, 6
30, 6
114, -2
33, -2
44, -4
5, -6
98, -4
1, -4
37, -4
105, -4
101, 8
17, 0
26, 2
91, 0
55, -8
17, 0
15, -4
55, -6
37, -4
81, -2
96, -4
6, 4
66, 2
73, 4
35, -2
111, 8
3, 6
77, 0
6, -12
4, 0
65, 0
35, -2
75, 2
40, 0
74, 2
85, -8
95, 12
62, 4
4, -10
49, 0
109, 4
5, -6
70, -6
45, 4
112, -2
70, -12
80, 4
103, 2
95, 10
8, 0
93, 4
100, 2
115, 0
16, -10
12, -4
108, 6
116, -6
118, -6
94, 4
15, 4
105, -2
82, -4
4, -6
82, -4
53, 4
10, -8
60, -4
6, 2
11, 4
26, -8
68, 6
31, -2
70, -4
46, 2
107, -4
68, 0
74, 0
68, 0
19, -2
86, 0
51, -8
121, -8
49, 0
111, 8
33, -4
33, 0
83, -4
26, -8
35, -2
37, -4
27, 0
86, 0
96, -6
111, 8
88, 4
64, 6
64, 2
56, 10
49, 0
96, -4
14, -4
104, -2
86, 2
12, -2
115, 0
94, 0
46, 0
114, 2
90, -8
87, 4
24, -4
77, 0
6, -8
106, 2
48, 0
23, 0
118, -8
39, 8
100, -10
110, 4
108, -2
31, -2
120, -4
68, 0
99, -6
58, -2
5, 6
96, -4
91, 12
60, -12
117, -10
39, 6
0, 0
116, 6
81, 0
112, 0
113, -4
125, -8
55, -6
75, -14
124, 4
14, -6
110, 6
120, 4
18, 2
112, -2
30, 6
33, 0
32, 2
97, 0
122, 0
58, 0
90, -2
99, -2
22, 0
105, 0
57, 10
99, 0
53, 0
99, -2
51, -6
40, 2
88, 6
76, -2
78, 0
126, -6
88, 6
120, 4
108, 0
63, 2
78, 0
46, 0
64, 2
122, -2
62, 6
31, -2
19, 0
35, 4
83, -6
35, 4
27, 6
98, -4
91, 12
18, 4
75, -2
44, -4
22, 0
95, -6
29, -2
107, -4
69, -2
18, 2
64, 0
94, 0
119, -6
101, 2
16, 2
60, -8
114, 0
115, 2
19, 0
56, 8
19, 0
125, -6
96, -2
84, 2
61, 0
116, 6
33, -2
26, -2
36, 2
74, 2
13, 2
116, 6
65, -4
70, -10
33, -4
100, -2
48, 4
50, 2
46, 4
34, 0
24, -2
9, 2
106, 2
37, 4
39, 4
0, 4
27, 4
30, 10
44, -6
34, 0
114, 2
52, 0
66, 2
107, -2
21, 0
51, -6
100, -6
26, -2
126, -6
121, -4
105, -2
71, 4
86, 0
47, 2
32, 4
107, -2
114, -2
103, 6
102, -4
104, 0
41, 2
71, 2
47, 0
4, -2
59, -4
11, 4
57, 10
108, 4
125, -10
93, -6
54, -2
70, -8
84, 0
99, 0
75, -4
103, 6
11, 6
56, 8
91, 12
112, 0
84, 2
96, -6
12, -4
54, 0
42, 4
34, 2
87, 8
37, 0
35, 4
79, 8
28, 8
117, 2
125, -8
101, 2
89, -4
40, 4
99, -4
99, 0
55, -4
51, -4
56, -4
19, 4
18, 0
20, 4
53, -2
106, -2
63, 6
85, 2
68, 2
45, 2
64, -4
47, -2
120, 4
5, -14
78, 0
5, -12
27, 2
39, 2
109, -2
109, -10
122, -2
120, 6
75, -4
107, -2
34, -2
105, 2
23, -2
32, 4
60, -4
87, -2
65, -4
90, 0
102, -6
57, -2
11, 2
59, -6
114, 2
92, -2
58, -8
50, 8
69, -2
67, 8
25, 2
64, 0
42, 2
100, 0
111, 2
125, -4
29, 0
7, 4
44, -2
41, -6
17, 0
121, -2
122, -2
112, -2
92, -2
102, -2
126, -4
60, -8
14, -2
124, 0
61, 0
122, 0
75, -2
29, -6
109, -2
53, 6
56, -4
101, -2
114, 2
6, -2
2, -4
38, -4
42, 2
35, 4
108, -2
2, 0
27, -2
6, -2
15, -2
26, 0
95, 6
126, -2
91, 10
69, -6
10, -4
87, 0
119, -4
87, -2
14, -2
86, 0
102, -6
3, 6
35, 4
125, -2
104, 2
101, -2
68, 6
40, 0
1, 0
24, -4
29, 0
77, 2
111, 0
63, 6
97, -2
111, 6
8, -2
20, 6
19, 0
126, -4
73, -8
1, -2
45, 2
97, 2
40, 2
95, -2
49, -2
94, -2
71, 2
22, 2
81, 2
22, 0
67, 8
40, 2
41, -2
17, 4
32, 6
5, -10
84, 2
21, 0
94, 0
20, 6
20, -2
113, 0
9, 0
0, 8
79, 8
6, -2
73, -8
20, 4
115, -4
95, -2
54, 4
94, -2
71, 0
65, -2
111, 2
91, -4
76, 0
67, 8
36, 0
33, 0
3, 4
15, 0
104, 0
100, 0
122, -2
92, -2
80, -2
113, -4
60, -8
113, -2
85, 0
35, 4
41, -2
62, 0
106, -2
83, -4
119, -2
26, 0
32, 6
22, 0
72, 2
103, 6
83, -8
44, 6
54, 2
98, -2
52, 8
70, 0
55, -6
80, -8
99, -4
94, 0
3, 4
119, -6
116, -12
108, 0
43, 6
80, -8
71, 0
107, -2
117, -8
99, -4
50, -4
2, 0
22, 4
33, -2
116, -12
22, 0
67, 4
13, -2
3, 0
54, -6
38, -8
5, -10
81, 4
69, -2
40, 2
24, -4
87, 6
95, -2
99, -4
58, -10
49, 0
50, 4
19, 0
125, -2
35, 2
42, -2
19, 0
111, 6
92, 0
113, 0
24, 4
113, -4
17, -4
100, -2
62, 10
86, -2
108, 4
98, -2
0, 4
39, 0
71, 6
103, 10
60, -2
33, 0
72, 4
0, 6
6, -6
1, -8
71, -2
107, 0
18, -2
21, -2
29, 2
47, 4
80, -6
124, -4
115, -10
92, -2
40, 2
11, -2
8, -4
33, 0
39, 2
99, 2
112, 4
49, 0
90, -6
62, 0
108, 8
7, -2
5, 2
76, -2
23, 10
100, 0
75, -4
57, 2
25, 4
59, -2
54, 0
76, -2
102, -4
36, 10
61, 6
89, -12
66, 4
110, 2
120, -2
37, -4
101, 8
54, -2
84, 4
40, 2
117, -6
123, 0
12, 2
10, -12
27, -2
67, 6
20, 6
61, 0
28, 6
105, 4
40, 0
51, -2
50, -8
9, 2
68, 4
22, 2
44, -2
73, -2
113, -2
50, 6
98, 0
110, 4
70, -10
58, -10
77, -6
74, 8
47, 6
105, 4
73, -8
51, -4
45, -2
102, 0
9, 2
71, 2
3, 6
53, 4
41, 2
13, -4
123, -4
113, -4
110, 8
12, 0
107, -8
124, -2
47, 2
99, -2
100, -4
94, 0
96, -6
56, 6
77, -2
52, 0
100, -4
14, -6
92, -4
63, -4
112, 2
60, -4
112, 4
36, 2
96, -6
67, 6
121, 4
87, 0
117, -4
97, 0
119, 0
58, -6
111, 0
114, 0
94, 4
1, -6
7, 6
7, 2
88, 8
58, -6
48, 4
8, 6
11, -8
85, -4
104, -4
10, -8
89, -12
56, 2
35, 4
36, 2
29, 2
34, -4
113, -2
64, 0
79, 2
116, -4
16, 4
17, 2
112, 4
124, -4
10, -6
97, 2
33, -6
117, -2
15, 0
60, -6
2, -4
24, -2
61, 4
101, 2
95, 6
33, -2
127, 2
19, 0
115, -8
59, -2
116, -8
34, -2
108, 6
28, 2
97, 2
19, 0
122, 0
12, 2
93, 0
80, -2
101, 10
108, 0
119, 2
14, -2
39, 4
36, 0
68, 2
6, 0
47, 2
11, -4
46, -6
68, 4
101, 10
68, 6
76, 0
36, -2
100, -4
111, 2
101, 10
24, -2
124, 2
34, -2
84, 10
13, 0
71, 2
88, 2
73, -4
40, 2
39, 4
2, -2
98, -4
113, -4
51, -2
64, 2
14, 0
2, -2
94, 6
16, 0
36, -4
125, 4
75, -10
92, -8
28, 6
12, 4
19, 0
95, 4
84, 8
42, 6
67, 2
111, 2
64, 4
58, -4
111, 0
40, 2
67, 2
14, 2
26, 0
51, 0
61, 4
14, 0
44, 2
12, 4
91, 0
67, 4
67, 4
84, 2
79, 0
110, 0
31, 4
32, 8
84, 8
43, 10
95, 4
47, 0
122, 0
1, 2
37, -8
73, 2
90, -4
54, 2
21, 6
78, 0
26, 2
37, -2
69, 0
38, -8
117, -2
127, 4
81, -2
39, 8
79, 0
65, -6
29, -2
13, -2
91, 0
12, 2
76, 6
23, 0
30, 16
64, 0
60, -6
38, -10
76, 4
38, -6
81, -2
29, -2
20, -4
98, 4
106, -8
8, 2
45, -2
90, -6
18, 0
123, 2
19, 0
73, 0
99, 0
89, -2
9, 0
58, 0
79, 2
52, -6
95, 2
56, -6
50, 2
40, 2
95, 2
54, 2
65, -6
25, 0
119, -2
33, 0
25, 0
42, 6
120, 4
25, 0
38, -6
92, -6
100, -4
77, -4
79, 6
51, 0
41, 2
101, 4
111, 0
69, -2
102, 2
48, 2
77, -4
100, -2
64, 4
124, 6
99, 0
110, -2
22, 6
13, 0
100, -4
35, 2
69, -2
71, -2
7, -2
92, -6
26, 0
17, -6
100, -4
68, 4
98, -2
62, -4
19, 0
52, -2
126, -6
71, -2
121, -4
22, 4
26, 0
72, 4
68, 2
38, 0
29, -2
46, -2
103, 0
77, -2
101, 4
48, 4
5, -2
15, -2
25, 0
1, -4
70, -8
30, 8
25, 2
87, 4
67, 2
29, -4
57, 6
69, -2
118, -4
1, 0
80, 0
125, -6
0, 10
5, -6
116, -12
51, 2
70, -10
11, 2
121, -4
71, 0
90, -4
117, -4
48, 2
83, 2
115, -8
0, 6
70, -8
93, 0
106, -8
1, -2
45, -4
81, -2
124, 2
124, 2
4, 2
66, -4
31, 2
30, 8
0, 8
47, 2
78, -4
53, 0
27, 4
92, -2
3, 2
94, 6
45, 0
117, -6
84, 2
103, 2
77, -4
66, 0
49, 2
45, -4
93, 2
3, 2
4, 0
127, 6
79, 2
35, -4
82, -2
109, 6
1, -6
92, -2
41, -2
21, 6
34, -4
83, 2
93, 2
6, 0
70, -6
18, -6
26, -2
9, -2
59, -4
81, -2
2, -6
118, -4
60, -4
84, 2
74, 4
0, 8
108, 4
71, -2
97, 2
114, -2
55, -8
101, 4
107, 0
124, 4
37, -8
68, 2
113, -6
70, 4
68, -2
91, 4
61, 0
11, 0
46, 0
80, -8
55, -6
79, 6
45, -2
125, -4
68, 0
103, 6
98, 2
33, -6
63, 6
45, -2
11, -4
63, 4
101, 8
58, 0
42, 6
15, -6
47, -4
126, -4
87, 4
121, 0
76, 4
22, 6
5, -4
11, 0
109, 0
40, 4
3, 2
60, -2
79, 4
108, -2
11, -4
19, 2
5, -4
30, 8
26, 2
0, 8
53, 0
111, 0
94, 6
107, 0
76, 6
92, -2
24, 4
110, 0
24, 2
16, 0
23, 4
103, 6
107, 0
56, -4
38, -6
50, -4
38, -4
119, -6
125, 0
9, 0
52, 2
37, 2
16, 2
29, -6
84, 2
59, -6
124, -2
66, -2
46, 0
13, 0
48, 2
39, 6
38, -4
14, 6
105, -2
59, 0
6, 0
75, -6
4, 2
78, -2
110, 2
87, 6
45, 2
69, 2
91, 6
14, 6
58, -6
125, -4
39, -4
71, -2
98, -2
110, 0
87, 4
70, 2
19, 10
83, 4
81, 0
121, 2
99, 0
117, -8
119, -4
79, 6
25, 2
32, 2
48, -2
27, -2
11, -2
106, -4
45, 2
116, 0
25, 2
19, 4
36, 4
33, -6
61, 6
4, 6
106, 0
115, -4
5, -2
127, 0
61, 6
64, -2
20, -2
16, -6
28, 12
91, 2
69, 4
45, 0
18, -2
43, 6
8, 0
15, -6
83, 2
95, 0
6, -2
101, 6
20, -2
73, 0
70, -6
127, 0
7, 2
96, -2
60, -2
38, 4
118, -8
42, 2
97, -2
82, -2
39, -2
118, -2
13, 10
19, 4
33, -10
72, 6
48, 4
25, 4
71, 2
56, -4
25, 2
123, 4
35, 2
60, -6
92, -4
0, 2
44, -6
6, 4
41, -2
78, 0
73, 6
111, 4
109, 0
54, 2
118, -4
127, 0
0, 8
25, 6
91, 12
96, -2
76, 2
69, 0
13, 10
62, 0
55, -10
106, 0
89, -2
103, 4
118, -8
31, 0
87, 4
94, 8
103, 0
71, -4
2, 0
1, -2
80, 2
117, -4
52, -4
35, -2
0, 6
46, -2
64, -4
59, 0
46, -2
58, 0
51, -6
93, 6
108, -4
39, 4
20, 0
92, -6
37, -2
65, -10
86, 2
63, 2
14, 2
62, -2
75, -6
51, -4
36, 8
11, 2
78, 0
10, -4
119, -2
10, -8
46, 0
77, -4
59, -8
16, -2
37, -2
3, 0
52, -4
6, 2
25, 2
106, -6
78, -4
54, 2
