public_information, excess_demand
19, 4
28, 4
81, 6
71, -4
46, 8
42, -10
63, 2
48, 8
83, 2
68, 2
72, 4
30, 2
96, 2
118, -2
89, 6
38, -2
35, -4
31, -2
37, 4
42, -10
37, 4
30, 2
21, -2
8, -4
61, -4
19, -2
55, 8
27, 2
109, 10
4, -4
24, 4
24, 4
103, -6
7, -4
127, -2
24, 4
100, 4
109, 10
85, -14
22, -4
94, -6
21, -2
108, -4
73, -4
118, -2
19, -2
90, 6
8, -4
122, -6
92, -4
32, 4
45, -2
118, -2
1, 2
67, 6
12, 4
109, 10
47, -8
61, -4
58, -2
76, 2
17, -2
57, -8
44, -4
84, 0
102, 2
54, -8
125, 2
25, 0
121, 0
10, 2
46, 6
17, -2
105, 6
104, 6
18, -2
19, 0
56, 0
2, 6
51, -4
0, 2
74, 2
100, 2
3, 6
117, -2
59, 2
0, 2
97, -2
89, 2
108, -4
77, 6
11, 2
96, -2
44, -4
97, -2
94, -6
121, 0
23, 8
97, -2
20, 0
119, 6
39, -2
107, -6
18, -2
11, -2
70, -2
32, 0
0, 6
95, -6
6, 4
105, 2
87, -6
1, 2
9, 4
36, 0
1, 2
112, 0
121, 0
63, 0
76, 2
103, -12
35, -2
47, -6
46, 6
1, 2
80, 2
78, 4
123, 0
84, -4
79, -10
117, -2
32, 4
84, -4
65, 6
41, -4
23, 8
114, 2
102, 2
57, -6
111, -2
69, 4
117, 0
95, -4
29, 0
43, 2
115, -2
17, 0
69, 4
78, 4
113, 0
32, 0
23, 8
110, 4
53, 0
39, 0
68, 2
67, 6
102, 2
109, 6
49, 0
78, 4
53, 0
59, 4
13, -4
100, 2
68, 2
88, -2
31, -2
43, 2
16, -6
46, 2
41, -6
120, 6
72, 2
88, 0
104, 2
54, -4
14, 2
115, 0
65, 6
71, -4
38, -2
109, 6
117, 0
64, -4
4, -4
15, -2
32, 4
25, 6
69, 4
0, -2
39, -2
103, -10
76, 2
118, 0
115, 0
84, -4
113, 0
83, 4
29, 0
117, -2
11, 4
32, -2
20, 2
124, 2
10, 0
85, -14
8, -2
53, 2
16, -6
96, 0
82, 2
116, -2
118, -2
14, -4
94, -4
82, 0
91, 2
18, 0
38, -4
15, -2
105, 4
107, -8
66, 2
37, 2
93, 2
76, 0
104, 0
15, -2
17, -4
62, -8
35, -2
116, -2
89, 8
75, 2
113, 0
81, 2
109, 10
126, 2
1, 2
114, 0
76, 2
107, -8
87, -4
94, -8
41, -4
106, -6
86, 2
114, 0
127, -2
29, -4
32, 2
18, 0
101, -8
85, -14
119, 0
81, 4
116, 2
56, -2
19, -4
44, -2
88, 4
40, -6
33, -6
17, -4
28, 4
95, -8
28, 4
90, 6
57, -10
58, 2
47, -12
88, 0
114, 0
61, -2
26, 6
99, -4
20, 4
72, 2
2, 8
73, -2
26, 6
16, 2
80, 4
120, 0
119, 4
9, 2
3, 6
28, 8
99, 6
69, 8
11, 4
117, 2
9, 2
83, 2
13, -4
8, -6
7, -2
12, -4
101, -12
88, 0
111, 0
57, 0
118, -4
40, -6
4, 0
104, 4
97, -2
5, -6
13, -4
86, -2
9, 0
95, -8
51, 2
46, 4
58, -2
96, -2
108, 0
19, 2
24, 4
86, -2
67, 12
101, -6
115, 4
32, -4
91, 2
94, -8
8, -2
111, 0
44, 0
40, -6
12, 2
45, 0
124, 0
25, 6
73, 0
40, -6
76, 2
83, 2
81, 0
0, 2
17, 4
8, -6
127, 2
103, -8
71, 2
16, 2
18, 0
111, 2
33, -2
110, 2
72, -4
20, 0
23, 0
88, -2
7, 6
121, 0
107, -4
114, 2
42, -2
53, 2
65, 6
73, -4
53, 2
67, 6
58, 2
114, 2
83, 2
70, 2
20, 8
13, 2
107, -4
19, 6
49, 0
120, 4
29, 2
33, 2
6, 10
71, -2
43, -6
50, -4
62, -4
83, 0
43, -6
55, 6
39, 0
81, 2
86, 0
46, 2
87, -4
61, -2
77, 8
57, -4
16, 0
53, 2
51, 0
107, -8
89, 0
92, -2
94, 2
69, 10
14, -2
55, 6
64, 2
53, 2
41, 2
1, 0
24, 4
99, -4
97, 0
101, -6
38, -12
75, 2
24, 2
33, 2
118, 0
16, 2
97, 0
70, 2
40, -6
71, 0
13, -6
125, -2
28, -4
15, -4
3, 0
79, -8
90, 0
79, -8
51, 2
43, 2
106, -8
17, -4
91, 0
7, 4
108, 2
72, 0
0, 0
74, 0
90, 0
6, 4
13, -6
59, 4
42, 2
4, -4
46, -4
96, -4
5, 8
74, 0
121, -2
25, 8
57, -10
100, -4
118, 0
8, -6
86, 4
54, -4
36, 0
73, -4
69, 2
115, 2
62, -2
75, 2
107, 0
112, 2
71, -2
33, 2
72, -6
56, -6
27, 8
90, 4
41, 4
127, -6
51, 0
120, 4
67, 6
80, 4
43, -8
57, -4
62, -2
105, -2
29, 0
99, -4
4, 0
73, -4
71, 0
40, -2
44, 0
34, 4
41, 4
63, -6
73, 2
116, -8
10, -2
125, -2
59, 0
115, 2
0, 0
122, -8
124, 0
63, -6
116, -2
126, 2
62, -2
19, 8
47, -8
20, -2
38, -8
98, -4
26, 4
101, -6
47, -8
38, 0
62, -2
100, -4
37, 0
43, 2
35, -2
89, 0
98, 0
108, -6
93, -4
121, -2
11, 0
119, 4
41, 2
47, 0
89, 0
54, -4
42, 2
5, -4
90, -2
1, 0
9, -2
85, -10
22, 8
3, -2
125, 0
122, -8
46, 0
113, 0
40, -6
3, -4
115, 6
120, 4
27, 8
32, 0
51, 0
7, 2
127, -2
60, 0
110, 6
107, -6
71, 2
116, -6
80, -4
125, -2
32, -6
107, -4
45, 4
48, 0
39, 0
116, -6
27, 8
79, -10
90, -2
83, -4
37, -2
126, 0
85, -6
53, 2
24, 6
120, 2
115, 4
52, 0
69, 4
88, -2
82, 2
84, -2
65, 2
86, 2
64, 4
107, -4
37, -2
85, -6
62, -2
32, 0
29, 0
118, -2
80, -4
8, -8
33, -6
68, 2
3, -8
67, 4
25, -6
52, -4
7, 0
20, 0
76, 2
28, 4
23, -6
40, -4
17, 2
14, -2
27, 6
88, -2
118, 0
29, -6
34, 4
119, 2
17, 4
29, -4
111, 4
29, -6
70, -4
35, 0
73, 0
29, -4
39, -4
41, 2
104, -8
54, -6
82, 2
98, -4
127, 0
18, 2
69, 4
104, 6
116, 0
68, 2
41, -2
72, -2
10, -2
2, 2
77, -4
92, -2
52, 0
45, -2
67, 2
111, 0
17, 4
13, 4
121, 2
101, -4
116, -2
71, 0
52, -4
59, 8
125, 0
67, 6
124, 0
92, 0
79, 4
1, -2
40, -8
105, 2
72, -2
81, 4
93, -4
103, -4
93, -4
105, 2
110, 4
74, 2
104, -6
59, 8
71, 2
11, 2
98, 2
119, 2
21, -2
20, 0
93, -4
46, -2
70, -4
98, -4
43, -8
19, 6
41, -2
39, 2
104, -8
44, -2
71, 4
53, 2
127, 0
7, 2
19, 2
104, 6
78, 8
85, -8
2, -4
39, 0
6, 8
73, -2
75, -6
43, 2
45, 2
52, -2
21, -2
27, 4
107, 4
58, 2
2, -4
23, -2
10, -4
15, 0
106, -2
118, -2
96, -2
42, -8
13, 0
82, -2
101, -6
126, 2
125, -2
87, -6
101, -8
15, 0
72, -4
8, -10
20, 6
46, -4
4, 0
49, -8
58, 4
21, -8
126, -4
125, -2
102, -2
12, -4
11, 2
108, 2
109, 8
72, -4
49, -2
29, -4
54, 2
75, 4
0, -2
1, -4
33, -2
76, 2
79, 2
36, 2
18, -2
119, 4
79, 2
14, -4
119, 2
2, 2
75, -4
90, 0
21, -2
92, 2
110, 4
45, -4
86, 2
91, 8
102, -2
36, -2
88, 0
119, -2
76, -2
108, 2
126, -4
13, 0
17, 2
82, -4
33, 2
116, 2
39, -4
15, 2
52, -4
0, 6
66, 0
126, 0
81, 4
124, 6
65, 2
98, -2
56, 2
108, 2
50, -2
48, 4
31, -2
11, 0
84, 2
34, 4
84, -2
7, 2
40, -8
34, 2
49, 0
0, 2
61, -4
42, -8
81, 8
28, 2
84, 2
62, 2
29, 0
18, 6
68, -8
112, -6
42, -2
127, 4
93, -6
52, 0
54, 2
120, 0
85, -8
80, 6
56, 0
60, 2
115, 2
78, 0
62, -2
33, 0
70, -6
127, 2
123, 6
97, -10
98, 2
122, -4
117, -2
22, 6
104, -4
101, -10
64, 6
47, 0
122, -6
121, -6
17, 0
