public_information, excess_demand
86, 0
96, -4
118, 2
3, -4
54, 2
57, 2
51, 6
86, 2
25, 2
10, -2
92, 0
89, -2
41, 6
68, 4
28, -4
42, 4
14, 2
34, -8
107, -2
17, -4
1, 4
39, 0
46, 8
37, 6
122, -6
46, 8
7, 0
49, 0
118, 4
120, -4
78, 4
6, -4
112, -2
83, -2
4, -8
46, 8
30, 0
8, 2
31, 0
113, 2
77, 4
70, -4
36, 0
52, -2
116, 0
49, 0
72, 2
52, -2
99, -2
47, 4
17, -4
31, 0
118, 4
58, -6
20, -4
6, -4
98, 0
0, 0
86, 2
9, 0
114, -2
84, -4
5, 2
40, 2
101, -4
115, 2
85, -2
17, -4
80, 0
94, 2
126, -4
126, -4
56, 0
99, -2
33, -4
12, 2
26, -2
101, -4
12, 2
89, -2
98, 0
14, 2
13, 0
110, 4
44, -2
111, 0
107, -2
15, 8
39, 0
84, -4
122, -6
95, -2
29, 4
53, -2
56, 0
115, 2
23, 2
37, 6
76, -2
47, 4
110, 4
92, 0
36, 0
26, -2
8, 2
89, -2
97, 0
52, -2
5, 2
70, -4
91, 2
67, 0
59, 2
74, 2
33, -4
47, 4
56, 0
28, -4
125, 4
123, 2
50, 0
79, -8
24, 0
79, -8
91, 2
111, 0
97, 0
112, -2
11, -2
36, 0
94, 2
23, 2
5, 2
61, -2
77, 4
25, 2
97, 0
39, 0
89, -2
51, 6
109, 2
87, 0
103, -2
116, 0
55, 6
109, 2
18, -2
94, 2
123, 2
119, 0
84, -4
99, -2
6, -4
18, -2
9, 0
71, 0
29, 4
100, -4
56, 0
43, -2
58, -6
0, 0
105, -2
58, -6
116, 0
87, 0
47, 4
110, 4
9, 0
37, 6
98, 0
16, 0
47, 4
60, 4
17, -4
50, 0
119, 0
25, 2
33, -4
101, -4
27, 2
9, 0
77, 4
2, 2
97, 0
80, 0
12, 2
88, 0
55, 8
106, 0
39, 2
38, 4
89, -2
73, 2
84, -4
18, -2
112, 2
113, 2
38, 2
45, 0
89, -2
103, -2
125, 2
25, 2
100, -2
116, 0
39, 0
24, 0
70, -4
84, -4
46, 6
86, 0
40, 2
13, 2
29, 2
72, 2
3, -4
24, 0
103, -2
84, -4
123, 0
25, 4
68, 4
97, 0
116, 0
114, -2
60, 0
89, -4
14, 0
12, 0
68, 4
24, 0
0, 4
16, 2
5, 2
9, 0
61, 2
30, 0
11, 0
35, 0
45, -4
120, -4
47, 0
10, -2
32, 6
79, -8
101, -4
23, 2
91, 2
117, 6
24, 2
95, -4
93, -6
5, 2
115, 2
7, 2
37, 4
40, 2
115, 2
122, -6
39, 0
60, 4
94, 2
17, -4
24, 2
118, 4
122, -4
11, 0
14, 0
18, -2
49, 4
47, 2
48, 0
120, -4
62, 0
79, -8
4, -8
54, 2
27, 0
65, -8
6, -6
7, 2
104, 0
99, -2
67, -2
45, 4
77, 4
60, 4
119, 0
74, 0
14, 0
37, 4
66, -2
4, -4
64, 4
19, 0
110, 0
3, -4
53, -4
71, -2
113, 0
94, 2
60, 0
41, 4
91, 2
81, 2
11, 0
13, 2
60, 0
54, 2
63, 4
91, 2
117, 6
13, 2
62, 0
91, 2
111, -2
2, -2
75, 2
16, 2
30, 0
94, 2
76, 2
15, 8
79, -8
51, 2
118, 0
105, 2
116, 0
56, 0
106, 0
89, -4
1, 4
6, -2
55, 8
62, -4
45, -4
64, -2
25, 2
30, 0
12, 2
14, -2
13, 0
104, 0
10, 0
27, 0
51, 8
109, 6
96, -2
86, -2
75, 2
17, -4
107, 0
97, 2
85, -2
37, 4
9, 2
80, -2
41, 6
95, -2
84, -4
63, 2
116, 0
22, 2
60, 0
77, 2
11, 0
29, 2
52, -4
35, 0
105, 0
50, 2
115, 2
3, -2
4, -8
118, 4
49, 4
19, 2
62, 0
65, -6
122, -4
102, -2
45, -4
89, -4
40, 2
37, 4
99, 0
63, 2
15, 6
21, 0
63, 4
49, -2
10, 0
116, -2
122, -4
116, -2
51, 8
34, -6
55, 8
104, 0
109, 0
67, 2
83, 2
121, -2
34, -8
35, 0
44, -4
26, -6
59, 0
12, -2
3, -2
118, 4
108, 0
120, -6
54, -4
16, 6
103, 0
91, 0
72, 0
97, 2
13, 0
85, -4
103, 0
103, -4
18, -6
99, -2
67, -2
8, -2
20, -4
111, 2
110, 2
14, -4
4, -6
7, 0
127, -2
95, -4
88, 2
19, 2
77, 2
43, -2
126, -4
102, 0
109, 2
121, -2
112, 4
14, -4
75, 0
40, 0
97, 2
70, -2
51, 6
122, -4
82, 2
115, 2
107, 0
88, 2
18, -6
31, 0
117, 6
42, 4
85, -2
97, 2
18, -4
91, 0
30, 2
127, -2
24, 0
52, -2
67, 2
40, 0
37, 8
125, 0
44, -4
15, 6
13, 2
72, 4
108, 2
38, 2
63, 6
71, -2
37, 8
50, 4
2, 0
93, 0
124, -6
24, 0
49, 2
62, -2
43, 0
8, -2
8, -2
9, -2
67, 2
64, -2
13, 2
10, 2
49, 2
78, 4
113, 4
87, -2
101, -6
58, -2
22, 6
71, -2
21, 4
58, -2
3, -2
42, 4
88, 0
18, 0
124, -4
89, -4
55, 6
49, 0
40, 2
63, 0
93, -6
14, -4
56, -2
53, -2
59, 0
107, 0
39, 2
28, -2
105, -2
44, 0
52, -4
60, 2
72, 4
10, 2
43, 0
58, -2
110, 4
29, 2
122, -4
110, 4
35, -4
87, -2
120, -4
84, -2
16, 4
109, 2
46, 4
47, 4
92, 4
15, 6
22, 4
81, 2
71, 0
103, -4
56, -2
16, 6
85, -2
104, 0
10, 2
29, 2
24, -2
33, 0
36, -6
72, 4
13, 0
24, 0
105, -2
74, -2
110, 4
16, 6
12, 2
0, 2
72, 4
14, -4
125, 2
5, 2
89, -4
35, 0
93, -4
41, 4
116, 0
30, -2
81, 0
1, 0
100, -4
63, 0
77, 2
66, 2
66, 6
13, 4
28, -2
60, 2
31, -2
76, 2
23, 2
57, 6
43, 0
100, -4
77, 2
48, 2
48, 4
28, -2
111, 4
117, 8
104, -4
116, -2
116, 0
36, -2
96, -2
4, 0
91, 2
12, -2
92, 4
48, 2
68, 0
44, 0
18, -4
41, 4
40, 0
84, -2
87, 0
18, 0
76, -2
92, 2
4, -2
82, 6
61, 2
62, -2
65, -8
0, 0
22, 4
53, -2
5, -2
41, 4
44, 0
116, 0
111, 4
99, -4
48, 4
3, 0
8, -2
41, 4
90, 2
9, 0
121, -2
32, 4
96, -2
64, 0
105, 0
29, 2
0, 2
44, 0
100, -4
77, 2
106, 0
121, -2
46, 4
90, 2
77, 0
20, -4
76, -2
95, -4
44, 0
8, 0
46, 4
114, -2
127, 0
57, 6
44, 0
70, -4
109, 4
44, 0
59, 0
115, 2
5, 0
10, 2
112, -2
20, -4
