public_information, excess_demand
54, -21
68, -55
61, -9
1, -13
26, -37
101, -25
119, 5
16, 27
109, -11
14, 39
105, 25
10, -33
31, 13
60, -25
109, -7
127, -59
75, -3
75, -9
8, -9
123, 21
73, -7
62, -3
18, -11
34, 5
107, 27
22, -7
26, 77
53, -21
44, -9
6, -31
69, 13
116, 43
4, 23
50, 31
107, -7
3, 27
126, -23
39, 15
77, -51
67, -7
71, 15
7, -27
82, 29
121, 31
109, 55
73, 17
33, -27
58, -21
20, 23
23, 13
4, -29
46, 25
115, -11
5, 11
55, -11
2, 17
102, -25
30, 45
40, 9
90, -25
113, 35
41, -43
89, -7
11, 35
23, 17
48, -37
125, -15
16, -11
78, -47
42, -25
68, 17
122, -13
36, 7
65, -17
89, -13
2, 25
53, -3
41, 3
19, -7
20, 49
19, -9
29, 3
0, -27
11, -5
25, -9
79, 55
85, 21
42, 3
125, -1
37, -1
31, -5
22, -7
84, 17
112, 41
76, -67
108, -11
107, -1
119, -45
33, 3
112, -9
91, -27
121, -13
6, -7
48, 21
72, -13
26, -73
13, -1
85, -3
71, 35
42, -7
12, -27
72, 1
25, 7
46, -37
61, -15
27, 1
122, 7
72, -5
58, 39
45, 23
80, 19
105, -15
16, -3
82, -1
20, -31
125, -23
27, 17
2, -33
22, 27
58, -47
126, 17
27, -15
111, 29
101, -17
114, -3
74, -3
64, 55
6, -1
46, 9
0, -3
83, 19
31, 57
52, -7
102, 37
32, -13
79, -7
119, -7
109, -49
103, 27
113, -1
96, 3
77, 39
8, 9
83, -7
103, 21
59, 19
19, 13
42, -3
42, 71
69, -27
71, -11
42, 5
120, 7
91, -23
58, 5
86, 13
122, 7
122, -3
110, -31
97, 17
6, -17
71, 19
65, 15
12, 9
71, -13
24, 21
34, -15
76, -25
56, -3
77, -1
86, 9
106, -1
72, 19
19, -5
84, 9
113, 7
15, 13
104, -13
57, -5
53, 7
63, 5
87, 25
3, -9
19, -11
108, -13
72, 3
49, 9
79, -5
111, -37
64, 35
11, -5
62, -11
5, 11
68, -25
122, -29
17, -1
117, 41
40, -5
107, -23
30, -41
6, 13
112, -9
22, -29
82, -11
10, 31
110, -31
9, -37
15, 57
122, -15
54, -5
3, -1
24, -21
103, -23
49, 29
97, -5
1, -41
89, 27
118, -7
9, 3
99, -49
75, 7
93, 9
46, 35
109, 29
68, 3
62, 7
120, -1
76, 3
18, -31
53, -27
85, 35
97, -17
103, 19
124, -27
121, -3
44, -13
0, 11
93, -7
26, -11
21, 35
3, -13
11, 15
68, 15
93, -5
7, -47
55, 15
40, 79
29, -7
71, 1
11, 7
9, 15
118, -1
6, 7
58, -7
62, -11
69, 57
81, 13
125, 21
2, 3
92, 33
119, -1
92, 15
0, 23
119, 3
46, -41
50, -29
72, -9
87, 7
114, 1
85, 13
123, -11
3, 15
22, 25
96, 9
78, 19
127, -3
118, 21
19, -23
25, -5
75, -3
70, -7
27, 7
36, 11
16, -7
19, -35
36, 11
60, 13
76, -21
42, -61
11, 13
125, 25
9, 1
117, -3
77, -3
8, 1
33, -11
127, 13
79, -21
15, -33
79, -15
27, -3
118, -13
39, 23
44, 3
96, 21
69, -5
4, -9
91, 15
31, -25
118, 11
40, -29
22, -1
4, -5
18, -11
12, 49
13, 25
48, -43
117, 17
81, -1
68, -11
114, -17
3, 15
2, -15
42, 5
105, -33
99, -3
5, 21
83, -25
40, -19
49, -17
82, 1
18, 11
120, -1
54, -25
120, 11
15, -17
104, 15
18, 5
57, 33
117, -9
82, -13
61, 5
53, 1
55, -11
70, 9
72, -19
119, 1
99, -5
45, 17
105, 29
4, 9
72, -15
115, -7
33, -19
20, 37
11, -5
103, 25
20, 23
31, -1
124, -15
25, -11
69, -21
55, -9
46, 55
111, 19
31, 5
52, -1
101, -3
21, -47
86, -7
9, -7
19, 17
100, -5
14, 27
122, 29
48, -15
61, -3
103, -5
45, 19
73, -3
78, -21
76, -19
97, -11
98, 19
126, 1
88, -3
114, 25
59, 15
83, 41
55, 1
80, -11
106, -35
127, -15
90, -37
81, -41
117, 15
65, -13
117, 25
120, -1
67, 3
39, -5
50, 1
104, 13
14, -27
14, -7
57, 21
8, -35
79, 27
123, -19
32, -9
9, -9
89, -25
15, 49
27, 7
105, 13
91, 7
65, -39
6, -1
106, 3
72, 65
5, -19
71, -7
61, 5
66, -11
36, -3
35, 13
1, 23
24, 33
52, -7
91, 5
4, 11
91, 3
