public_information, excess_demand
78, 4
37, 2
97, 4
48, 8
49, -2
41, -2
1, 4
113, -6
115, 6
94, 0
120, 0
19, -6
72, -2
88, -2
30, -4
114, 6
125, 4
19, -6
90, 0
111, 0
7, 0
19, -6
106, -2
22, 0
37, 0
58, -2
112, 0
18, -2
75, 2
83, 2
84, -2
25, -4
119, 2
89, -2
71, 0
25, -4
55, 0
22, 0
56, 2
123, 2
119, 2
7, 2
44, -6
9, -6
98, 0
83, 2
127, 0
3, 4
57, -2
59, -2
61, 6
109, -4
123, -4
125, 6
82, 6
15, -2
107, -4
103, 4
125, 4
107, 4
10, 6
56, -2
52, 6
84, 4
4, 0
33, 4
2, -6
52, 12
88, -2
104, -6
68, 4
47, 4
18, -2
89, -2
43, -6
75, 2
36, -2
39, 4
41, 0
72, 2
14, 0
52, 8
77, 2
45, 0
21, 4
111, 0
65, -4
46, 2
58, -6
39, 4
31, 4
91, -4
1, 2
7, 0
26, 0
51, 6
41, 0
95, -6
63, 0
79, 2
18, -2
89, -2
65, -4
57, -2
115, 6
107, 2
98, 0
26, 4
58, -6
115, 6
85, 0
81, -2
100, 6
15, -4
23, 8
104, -6
54, 0
29, 8
102, 4
120, -4
13, 2
40, -4
61, 6
35, 0
24, -6
32, 2
81, -4
91, -4
117, 6
94, 0
44, -6
33, 2
97, 0
112, -2
118, 4
15, -4
14, 0
22, -2
74, -2
101, -4
101, 2
36, 2
79, 0
38, 0
110, -4
57, -2
105, -8
55, 0
95, -6
99, 0
39, 8
85, 0
91, 0
89, -2
1, 2
94, 0
123, -2
28, 2
110, -4
103, 2
37, 2
81, -2
29, 8
13, 0
64, -2
76, -6
69, 0
30, 0
81, -2
37, 2
120, 2
70, -2
101, 0
57, -2
59, -4
80, 2
122, -6
64, 0
83, 4
126, 6
108, -4
61, 6
53, 0
65, -4
77, 2
56, -2
28, 2
48, 8
68, 4
72, 2
99, -2
80, 4
29, 8
69, 0
85, 0
42, 6
70, -4
0, 6
110, -4
78, 0
64, -2
69, 0
9, -4
72, 2
9, -4
33, 2
17, 2
83, 2
18, -4
1, 0
114, 6
3, 4
47, 0
113, -6
42, 4
18, -4
75, 0
9, -4
54, 0
105, -4
101, 0
117, 8
5, 0
101, 0
88, 0
5, 2
23, 8
94, 2
86, -4
72, 0
21, 8
23, 8
34, -4
21, 6
36, 0
78, 0
110, -4
26, 2
0, 6
97, 2
17, 2
57, 2
23, 8
11, -2
79, 0
3, 4
30, -2
69, 2
81, -2
111, -4
73, 0
108, 0
83, 4
38, 0
31, 6
42, 6
31, 6
55, 0
24, -4
17, 4
89, -4
82, 6
41, 0
107, -2
121, 6
22, 0
48, 8
51, 6
24, -4
111, -4
32, 2
31, 6
5, 0
19, -4
57, -2
39, 6
57, -2
110, -2
51, 2
12, 0
66, 0
27, -2
26, 2
26, 2
41, 0
122, -8
95, -6
58, -4
120, 2
34, -4
13, 0
46, 4
127, 0
64, 0
28, 2
107, -2
65, -4
21, 6
28, 2
97, 2
70, -4
59, -4
111, -4
51, 6
51, 2
60, 2
16, 4
113, -4
10, 8
26, 2
105, -6
61, 8
8, 0
89, -2
2, -8
7, 0
72, -4
116, -4
19, -6
118, 2
82, 6
111, -4
22, -2
47, 0
92, -4
17, 4
38, 2
117, 8
100, 6
120, -2
83, 4
59, -4
39, 6
116, -4
97, 0
35, 0
90, 2
10, 8
117, 6
86, -6
39, 6
69, 0
114, 6
47, 0
95, -6
9, -6
11, -6
21, 6
104, 0
20, -2
41, -2
34, -4
14, 2
14, 2
68, 6
21, 6
91, 0
85, 2
64, -2
116, -2
45, 2
77, 0
113, -4
119, 2
35, -2
42, 2
4, 0
22, 2
76, -4
23, 4
87, 8
118, 0
58, -2
38, -2
68, 6
75, 0
50, -2
2, -10
46, 2
61, 8
115, 6
73, -2
54, -2
69, -2
14, 2
97, 2
42, 4
21, 6
39, 6
98, 2
92, -6
21, 6
19, -6
51, 2
31, 8
22, 4
127, 0
83, 6
30, -2
5, 2
115, 6
14, -4
20, -4
17, 6
101, 2
32, -6
78, 2
22, 4
14, 4
20, 2
33, 2
100, 8
13, -2
51, 0
44, -8
89, 0
76, -4
11, -2
116, 0
15, -4
9, -2
96, 0
109, 0
67, 2
70, -2
35, -2
70, -2
97, 4
49, -2
75, 2
71, 0
90, -6
21, 8
101, -2
94, 4
11, -2
125, 2
72, 2
2, -10
19, 2
112, -4
57, 0
94, 4
49, -4
48, 4
64, -2
77, 4
102, 0
107, -4
28, 4
55, 0
14, -4
122, -6
53, 2
3, 6
67, 2
66, 2
122, -4
68, 4
16, 0
86, -4
63, 0
97, 2
78, 0
62, -2
82, 0
76, -4
46, 2
54, 0
79, 0
26, 4
6, -2
107, -4
76, -4
113, -4
4, -4
36, 2
53, 2
44, -8
40, -4
48, 4
71, 4
56, 2
52, 2
58, 0
38, -2
93, -4
45, 6
14, 4
99, -4
85, 4
43, -6
44, -8
120, -2
54, 0
124, 2
9, -2
5, 2
116, 0
2, -8
113, -4
122, -4
10, 6
31, 6
60, 4
45, 6
98, 2
101, -2
31, 8
7, 2
27, 0
125, 4
124, 6
49, -4
2, -10
92, 2
25, -4
99, -2
12, -2
69, -4
12, -2
55, 0
104, 0
104, -2
72, -2
26, 2
42, 2
106, -6
16, 4
124, -2
104, 0
87, 4
101, 2
5, -2
64, -4
104, -2
56, 2
87, 4
8, -2
110, -2
45, 2
37, 0
18, -4
90, -6
105, -4
59, -6
45, 2
98, -2
112, -4
84, -4
37, -2
62, 0
97, 2
97, 4
112, -4
77, 0
61, 12
10, 6
8, -2
70, -6
25, -4
13, 2
49, -2
60, -2
47, -2
50, -2
1, -2
104, 0
88, -2
39, 6
46, 0
35, -2
83, 6
112, 2
32, 4
121, 2
84, 0
21, 4
118, 4
48, 2
30, -2
118, 4
96, -2
75, 0
34, -2
86, -8
21, 8
114, 4
99, -2
117, 6
68, 4
68, 4
16, 4
84, -4
107, -4
17, 4
127, 0
75, 0
83, 6
108, -4
29, 10
69, -2
73, 0
33, -4
73, 0
34, -4
101, 2
59, -6
32, 4
23, 6
46, 0
113, -4
39, 6
52, 2
123, 0
13, 2
16, 4
85, 2
13, -2
99, -6
93, -4
63, 0
111, -4
42, 4
86, -4
18, -2
100, 4
30, 0
28, 2
38, 0
21, 8
15, -6
73, 0
10, 6
48, 4
127, 4
99, -2
105, -8
112, -4
6, -2
25, -4
54, 0
103, 2
124, -2
82, 4
3, 6
10, 6
44, -6
14, 4
120, 0
61, 12
99, -4
56, 2
17, 4
3, 6
40, -10
10, 6
124, -2
105, -4
47, -4
11, -6
22, 0
108, -2
71, 0
108, -2
88, -2
99, -2
14, -4
49, -2
21, 0
78, 2
89, -2
42, 2
95, 0
92, -6
66, -8
34, -2
115, 4
15, -4
47, -2
0, 6
9, -2
62, -2
50, -4
11, -6
59, -6
52, 2
69, -6
119, 4
37, 4
61, 8
105, -6
117, 4
74, -4
118, 0
15, -4
69, -2
114, 2
25, -2
97, 4
122, -6
69, -6
91, 2
15, -4
124, 6
106, -6
4, -4
35, 0
102, 4
84, -4
98, 2
105, -6
119, 0
72, 2
45, 2
98, 2
108, 2
78, 4
23, 6
0, 2
58, 2
16, -4
7, 4
35, 0
67, 8
80, 2
78, 2
29, 6
115, 2
61, 0
36, 4
110, -2
77, 4
48, 0
32, 4
57, -6
26, 2
58, -4
88, -6
55, 2
100, 4
63, 6
30, 0
88, -2
67, 8
29, 6
38, -2
76, -2
112, -2
62, 4
7, 4
101, -4
121, 12
59, -4
3, 6
12, -6
40, -4
74, -2
48, 0
92, 2
89, -6
34, -2
15, 0
39, 4
38, -2
56, -4
64, -4
34, -2
107, -4
89, -2
83, 2
101, -6
37, -2
67, -4
58, 2
10, 6
33, 2
44, -8
78, 2
7, -2
33, 2
6, 6
1, -2
56, -4
24, -4
12, -4
64, -4
69, -8
28, 2
19, -2
33, 2
113, -4
56, 2
54, -2
11, -4
101, -6
13, 0
21, -2
11, -4
41, -2
54, -2
18, -6
77, 4
99, -4
5, 6
63, 8
59, -2
125, -4
126, 2
18, -6
60, 2
96, 2
1, -2
6, 4
23, 6
101, -6
102, 4
35, -6
123, 0
78, 2
62, -2
112, -2
127, 4
9, 0
50, 2
18, -6
72, -6
123, -4
53, 2
15, -2
36, 4
61, 0
89, -6
110, -4
107, -4
51, -6
43, 0
24, -4
48, 0
42, 2
76, -8
21, -2
11, -4
13, -2
105, -4
15, -4
22, 2
33, 2
112, -2
122, 0
77, 4
28, 0
32, 4
96, 0
84, -2
95, 0
50, 2
52, -2
83, 2
103, -8
95, -8
40, -2
59, -2
80, 4
95, -8
0, 4
13, 0
101, -6
47, -4
20, -2
22, 2
59, -2
75, -4
20, -2
28, 2
82, 2
105, -4
87, -2
113, -8
20, -2
83, 2
96, 0
87, 8
124, 0
41, -4
88, -2
110, -2
127, 2
113, -8
63, 8
112, -2
109, -2
25, -2
9, 2
49, 0
1, 2
56, 2
20, -2
95, -8
123, -2
66, 2
54, 0
113, -6
101, -6
86, -4
20, -2
62, -2
101, -6
7, 4
121, 8
88, -4
90, -4
80, 4
89, -2
112, 0
6, 6
78, 2
94, 0
76, -6
38, 0
52, 0
36, 0
54, 0
34, -2
111, -4
13, -2
110, -2
7, -4
46, 4
31, 6
35, -6
120, -4
37, -4
32, -2
75, -6
79, -4
0, 2
70, -8
70, -6
40, -4
75, -6
80, 6
54, 4
71, 4
94, 2
125, -2
99, -4
63, 4
89, -2
107, 2
79, -2
16, -2
2, -10
2, -6
61, 8
67, 4
51, 2
91, 6
122, -6
4, -4
15, -6
98, 0
95, -2
51, -2
47, -4
66, -4
79, -2
68, 4
46, 6
27, 8
11, 2
88, -4
126, 4
51, -2
73, 0
53, 6
70, -6
74, -2
28, 2
91, 6
68, 0
48, -6
16, 2
38, 0
14, -2
121, 10
49, 0
24, -4
40, -4
113, -6
84, -4
28, 0
121, 10
54, 0
48, -4
61, 0
115, 2
15, -2
24, -4
125, 0
49, 0
115, -2
9, 6
125, 0
121, 10
56, -2
64, -8
118, 2
76, -2
125, 0
22, 8
50, 2
36, 0
118, 2
73, 0
60, -2
45, 4
29, 4
95, -2
68, 4
78, 0
47, -2
53, 8
115, -2
82, 0
88, -2
68, 0
1, 2
12, -2
101, -4
40, -4
89, -8
79, -2
82, 4
61, 6
73, -2
90, -2
111, -2
59, -6
120, -2
99, -4
19, -4
63, -2
13, 2
91, 0
125, 0
116, 4
15, -2
11, 0
125, 0
117, 6
56, -2
1, -2
115, -2
36, 0
48, 0
76, -4
90, -4
47, -4
60, -2
42, 4
16, 0
70, -6
100, 4
123, -2
7, -6
92, -8
103, -2
50, 2
81, -2
53, 8
110, 0
0, 2
25, 2
75, -2
57, -4
32, 2
42, 6
16, 2
41, 0
93, -4
76, -6
46, 6
1, 2
124, 0
101, -4
78, 4
63, 4
24, -4
110, 0
2, -6
83, 0
19, -2
108, -2
97, -2
25, 2
56, 2
28, 0
85, 8
32, 0
65, -4
72, 0
114, -2
98, 0
123, -2
56, -2
90, -2
42, 6
31, 6
35, -2
79, 2
52, 0
119, 2
117, 8
37, 2
121, 6
123, -2
122, 0
72, 2
57, -4
56, 2
52, 0
14, -2
82, 4
65, -4
57, -4
90, -2
9, 0
3, 8
11, 0
124, 0
22, 4
19, -2
17, -2
71, -2
104, -2
2, -6
76, -6
110, -2
88, -2
96, -2
20, -2
87, -2
6, 2
22, 10
54, 0
73, 0
77, 6
71, -2
9, 0
89, -4
20, -2
95, -4
127, 2
116, 4
62, 2
67, 6
68, 4
5, 6
14, -2
34, -6
126, 0
59, -2
0, 6
120, -4
68, 4
99, 0
118, 2
39, 10
89, -6
86, -4
11, 0
126, 0
89, -6
94, 4
103, -4
68, 0
88, -2
54, 2
101, -6
73, 0
0, 6
104, 0
83, 2
5, 6
127, 2
81, 2
62, 4
71, -2
123, 2
106, -4
83, 2
58, -2
30, 4
100, 6
6, 2
84, -6
117, 6
7, -2
126, 0
75, -4
74, -2
110, 0
35, 0
93, -2
105, -2
47, -8
66, -8
11, 0
100, 4
106, -2
91, 2
70, -6
85, 0
2, -8
74, -2
44, -4
10, 6
25, -4
86, -4
63, -2
42, 6
12, 2
94, 2
104, -2
64, -2
18, -2
65, -6
34, -4
70, -8
72, 0
120, -4
3, 6
52, 0
108, 2
55, 0
107, -2
116, 2
78, 4
78, 2
61, 4
127, 2
33, 2
87, -4
102, -2
32, -2
112, 2
3, 8
64, -8
111, -4
77, 4
89, -6
100, 4
69, -2
119, 4
115, 0
126, 0
96, -4
98, 0
49, 4
106, -2
51, -2
125, 2
19, -4
34, -4
96, -4
0, 2
127, 2
75, -4
51, -2
2, -8
88, -2
15, -4
124, -2
83, 2
50, 2
21, 6
2, -2
13, 0
47, 0
59, 0
69, -2
108, 0
12, 0
48, 4
79, 0
49, 4
86, -4
42, 6
108, -2
69, -2
65, -6
87, 0
7, -4
33, 0
46, 4
112, 4
48, 2
87, 0
11, -2
98, 0
102, 2
27, 0
3, 10
38, -2
17, 0
96, 0
89, -6
25, -2
51, -2
69, -2
69, 0
17, 0
63, 4
31, 6
39, 8
122, -4
87, -2
42, 6
89, -6
100, 4
88, -2
41, 0
99, -4
27, 0
70, -6
74, 0
68, 6
103, 2
121, 6
92, -6
58, -4
61, 2
20, -6
109, 0
22, 0
58, -4
68, 6
113, -4
22, 0
1, 2
42, 6
80, 4
123, 2
8, 8
63, 4
119, 2
57, -6
73, -2
106, 2
90, 0
22, 0
78, 4
121, 6
33, 0
29, 4
76, -4
106, 2
74, 0
68, 6
95, -8
87, -2
3, 4
119, -4
56, 2
78, 2
51, 0
51, -2
123, 0
113, -6
106, -2
71, 2
116, 4
48, 2
94, 4
41, -2
120, -2
50, 4
41, 0
30, 2
32, 2
84, -2
31, 6
53, 2
87, 0
83, 2
27, 0
55, 0
93, 0
70, -6
99, -2
126, 0
98, 0
46, 4
43, -2
83, 2
55, 2
30, 2
43, -2
120, -2
68, 2
60, 0
0, 4
108, -2
124, -2
102, 2
100, 4
18, -4
110, 0
124, -2
66, -4
43, -2
47, -4
61, -2
118, 2
95, -4
78, 2
115, 0
30, 4
26, 6
72, 0
36, 2
4, -2
91, 0
32, 2
66, -8
62, 0
7, -4
67, 4
88, -2
22, 4
112, 2
47, -4
112, 2
28, 2
119, -4
119, 2
47, 0
105, -6
51, -2
53, 6
78, 2
67, 4
123, 2
2, -4
41, -2
92, -4
82, 2
57, -2
105, -2
96, -2
9, -2
96, -2
2, -2
33, 0
7, -4
87, 0
64, 0
62, 0
17, 0
73, -2
27, 8
107, 2
37, 6
87, 0
57, -6
75, -4
75, -2
120, -2
94, 2
98, 0
19, -4
46, 8
6, 0
88, -2
88, -2
91, 2
121, 6
29, 8
62, 4
116, 4
89, -6
17, 2
95, -4
68, 2
116, 0
0, 4
34, -8
10, 10
118, 2
13, 0
12, 0
38, 0
112, 2
92, -4
18, -4
1, 2
42, 6
125, 4
72, 0
106, -2
48, 2
119, 2
50, 4
70, -8
47, 0
91, 2
7, -4
37, 2
105, -2
126, 2
120, -2
1, 2
116, 0
79, 0
105, -2
31, 6
113, -6
50, -2
114, 4
55, 2
99, -4
110, 0
27, 8
28, 2
126, 0
67, 4
89, -6
104, 0
28, 0
93, 0
48, 2
119, 2
23, 0
120, -2
80, 6
80, 2
77, 4
50, -2
41, -2
67, 4
42, 6
116, 4
84, -2
13, 0
7, -4
90, -2
69, 0
93, 0
125, 0
64, -4
10, 4
26, 4
40, -4
44, -4
38, 2
10, 10
65, -6
39, 8
62, 4
33, 0
39, 8
39, 6
50, 2
36, -2
97, 2
100, 6
42, 6
74, 2
7, -2
5, 2
1, 4
60, -2
4, -6
99, -2
43, -2
8, 2
119, -2
98, -2
49, 2
91, -2
5, 2
112, 2
114, 6
52, 6
75, -4
87, 2
12, 0
39, 6
76, -4
27, 0
81, -4
74, 2
80, 8
22, 2
49, 2
1, 4
34, -6
47, -4
52, 4
91, -2
92, 0
117, 8
52, 4
112, 2
38, 2
104, -2
9, -4
25, -6
61, 0
110, 0
41, -2
127, 2
33, 4
11, 2
6, 2
28, 2
42, 6
120, -2
91, 2
7, 0
28, 0
42, 6
108, 0
97, 2
68, 6
73, -4
120, 0
113, -4
84, -2
85, 2
51, -2
90, -4
43, -2
117, 8
22, -2
64, 0
31, 2
42, 6
88, -4
48, 4
32, 2
85, 2
108, 0
22, 2
54, 2
95, -6
19, -4
45, 2
79, 0
97, 2
117, 6
23, 6
80, 8
10, 8
25, -2
108, 2
6, 0
121, 2
26, 4
33, 0
1, 2
95, -6
116, -2
98, -2
77, 2
7, 0
47, 0
35, 0
75, -4
92, -2
109, -6
92, -2
41, -2
68, 2
115, 0
55, 0
9, -2
6, 4
44, 0
79, 0
76, -6
73, -4
119, -2
50, -2
26, 4
45, 2
93, 0
59, -2
43, 0
37, 0
114, 8
59, -2
82, 4
106, 0
30, 2
80, 4
84, 0
69, 0
73, -4
91, -2
67, 6
116, 0
82, 4
50, -2
91, 0
86, -4
74, 2
73, -4
49, 2
56, 2
56, -2
79, 0
97, 2
126, 0
47, 0
116, 0
106, 6
72, 0
84, 0
71, 0
31, 4
10, 8
27, 6
106, 0
108, 0
41, -2
84, 0
99, -2
120, 0
111, -4
82, 4
67, 2
34, -6
27, 0
40, -2
99, -2
64, 0
108, 2
96, -2
16, 2
104, -4
127, 2
63, 0
84, -4
92, -2
35, 0
48, 4
125, 4
93, 0
2, -4
24, 0
25, -6
81, -2
38, -2
52, 4
25, -6
12, -2
112, 2
74, 2
23, 6
33, 4
18, 0
66, -6
66, -2
8, 2
64, 0
47, 0
71, 0
55, 0
20, -4
36, 4
11, 2
16, 4
8, 2
122, -6
3, 4
80, 8
14, -2
111, -2
59, -2
99, -4
62, -2
18, -4
113, -4
48, 4
113, -4
127, 2
17, 4
120, 0
68, 2
22, -2
64, 0
58, -2
92, -2
74, 2
18, 0
88, -2
75, 0
53, 2
123, -2
57, -2
65, -4
83, 0
114, 4
53, 2
93, 2
62, 4
123, -2
15, -2
30, 0
76, -6
53, 4
101, -6
