public_information, excess_demand
33, 21
14, -15
48, -3
65, 13
40, 5
41, 13
77, -5
90, 3
35, -3
44, -3
90, 7
73, -3
120, -7
21, -1
68, -1
29, 17
94, -5
13, 9
105, -1
6, -5
56, 7
70, 3
89, 7
45, 5
7, -7
110, 7
119, 3
57, -7
61, 7
5, 3
37, 1
100, -13
99, -7
90, 1
114, -11
86, -3
103, -1
29, 15
55, -1
8, -3
80, -13
46, 5
71, -9
73, -9
127, 3
80, -15
119, 3
38, 3
38, 7
127, 1
6, -1
50, -5
52, -1
45, 5
4, -3
74, 17
67, 7
26, 7
25, -11
19, 3
125, -1
93, -3
108, -1
95, 3
14, 1
90, 1
52, -1
110, 7
97, 1
65, 13
75, -9
122, 11
66, -3
81, -5
77, -9
124, 1
19, 11
30, -1
9, -3
71, -7
67, 5
62, 5
103, -1
4, -5
3, -9
76, -7
15, 15
2, -9
117, 11
69, -1
93, 1
64, -7
51, -3
84, 15
1, -1
122, 5
24, -1
89, 5
14, 5
118, 17
77, -9
69, -1
91, 5
23, -3
15, 11
26, 11
33, -1
100, -11
47, -1
14, -1
30, -1
121, -13
19, 9
126, 3
24, 1
105, -5
58, 9
48, 1
22, -3
20, 5
60, -3
51, -3
35, -5
68, -7
97, -5
120, -5
1, 1
27, 1
0, 1
93, -1
119, 3
103, -1
52, 3
48, 1
51, -3
116, 9
77, -9
6, 1
118, 11
93, -1
32, 1
10, -7
95, 1
98, 3
40, 1
60, -3
14, 1
124, -1
53, -1
102, -1
7, -1
89, 5
101, -1
52, -3
97, -5
76, -7
47, -1
69, -1
104, -1
10, -7
119, 3
14, -1
73, -9
97, 3
126, 5
13, 7
102, 7
49, 3
119, 3
16, -1
91, 5
117, 7
100, -17
81, -1
25, -7
51, -3
10, -9
81, -1
22, -3
38, -1
40, 3
4, -5
32, 1
107, 3
62, 19
66, -13
84, 11
46, 5
117, 5
87, 7
30, 5
104, 5
50, 1
59, -5
95, -1
83, 3
3, -7
101, 3
41, 11
101, 3
30, 5
28, 1
32, -5
74, 9
15, 13
62, 5
10, -11
91, -5
36, -7
92, 7
30, 1
99, -7
72, 3
120, -3
63, 3
49, 5
111, 11
7, -3
101, -7
105, -7
78, -9
99, -5
55, -13
82, -5
97, -5
5, -3
101, -5
110, 9
22, -3
62, 5
21, 3
71, -5
30, 1
43, -5
92, 19
53, -1
94, -7
111, 5
94, -9
40, 9
12, 1
114, -7
109, 3
64, -5
112, -1
20, 3
1, 3
77, 3
58, 3
38, -1
22, -3
60, 1
105, -9
86, -7
92, 15
42, 1
109, 1
50, -1
111, 9
31, -1
45, -1
7, -7
21, 5
34, 11
17, 17
64, -3
33, 3
115, 13
15, 11
83, -1
124, 3
34, 11
66, 3
110, 5
54, 5
82, 1
18, -3
61, 1
119, -3
87, 1
9, -1
66, -11
29, 11
57, -11
55, -13
113, 13
48, -3
61, 1
17, 15
62, -7
123, 7
8, -3
85, 1
117, 13
54, -1
6, -3
42, 13
22, -5
44, 3
79, 1
1, 7
9, 11
107, 5
45, 3
28, 7
75, -3
97, -1
112, -3
17, 9
11, 9
92, 3
55, 1
57, -7
121, -25
40, 1
18, -7
94, -5
64, -1
25, -5
8, 1
112, 1
39, -9
22, -3
30, -13
107, 5
101, 5
37, 5
59, -1
34, -1
122, -1
102, -5
5, -1
33, 5
111, -1
42, 13
119, 1
48, -1
8, 1
77, -11
42, 5
26, 1
49, -1
2, -1
55, -3
100, -9
26, 7
79, 1
4, -5
23, -3
37, 15
108, -19
52, -3
65, 13
39, -5
41, 9
83, -1
12, 3
6, -1
8, 1
81, -1
60, -7
104, 3
74, 3
73, 1
82, -3
60, 11
35, 3
48, 9
51, -5
67, 13
46, 7
87, 3
34, 1
3, 1
83, -7
19, -7
62, 11
117, 13
14, 1
76, -5
37, 1
60, 11
38, 5
126, 5
101, -15
99, -7
79, -1
85, -15
105, -7
44, 1
107, 7
38, 5
54, -1
127, 9
54, -1
89, 7
2, -3
30, -9
97, -1
37, 13
97, -1
65, 17
67, 5
87, -3
58, -1
69, 5
63, -3
79, 3
43, 1
42, 1
20, 5
93, 5
4, -5
116, 3
80, -11
1, 13
112, -1
118, -1
14, 1
39, -1
49, -11
29, 1
52, -3
63, -9
115, 11
67, 7
17, 7
119, -7
90, 1
93, 5
122, 9
45, -1
56, 5
101, 3
35, -1
99, -1
91, -1
10, -7
57, -5
22, 3
25, -1
113, 5
20, 7
94, 3
16, -5
65, 11
80, -9
51, -7
37, -1
112, 1
17, 7
20, 13
18, 3
105, -3
27, 15
62, -1
23, -5
71, -9
15, 11
65, 11
3, -9
38, 5
29, 3
67, 11
3, -9
68, 1
25, 3
84, 11
24, 9
45, 1
121, 5
124, -11
40, 3
40, 3
52, -1
51, -3
83, 1
111, 1
21, -1
36, 7
6, -11
42, -3
97, 1
88, -1
97, 3
28, 1
37, -3
8, -5
25, 5
15, 1
94, -7
46, 1
94, -7
54, 3
116, 7
24, 3
118, -5
54, 3
78, 1
4, -1
108, -13
104, 7
2, -5
78, -5
0, -1
11, 9
104, 11
46, -1
68, 7
26, 9
90, 1
60, -3
123, 9
120, 3
33, 1
117, 3
89, -17
108, -9
27, 7
38, 5
29, 1
127, -1
82, -3
52, 5
116, 3
121, -19
53, -1
10, -3
1, 11
48, 19
32, -7
76, -7
13, -5
26, 11
38, -1
76, -7
115, 15
57, -13
79, -7
109, 1
80, 3
14, 5
121, 5
25, -3
26, 3
24, 3
60, -5
21, -5
66, -5
89, -3
3, -5
100, -19
47, -7
88, -3
105, -15
107, 3
49, -3
21, -1
14, -3
73, -9
40, 5
19, -5
85, -1
21, -1
125, -1
32, -1
31, -3
21, 1
18, -1
77, -3
103, 3
83, -7
76, -7
54, 3
39, -11
74, 1
62, 19
25, -1
111, -7
23, -13
82, -1
111, -3
90, -1
66, 1
118, -1
31, 1
72, 5
112, -9
19, 7
44, 3
84, 11
105, -1
114, -9
7, 5
120, -7
73, -7
108, -5
91, 1
54, -7
114, -3
96, 1
24, -1
1, 11
14, 1
3, -3
65, -1
125, 3
39, -7
101, -9
32, 1
69, 9
127, -1
76, 1
109, 1
52, -3
106, 11
15, 13
87, -1
125, 1
64, 1
46, 9
69, 13
46, 9
94, 3
18, -1
18, -5
79, -5
112, -5
3, -3
30, -7
21, 1
116, -3
89, -17
31, 1
104, 5
27, 5
54, -7
83, -11
23, -9
72, 7
81, 3
114, -3
86, 5
84, 5
2, 1
85, 5
117, 5
127, 5
12, 3
36, 1
65, -5
97, -1
110, -9
91, 5
49, -1
49, 3
15, 17
24, 5
100, -15
52, -5
25, -3
39, -3
87, -3
66, 1
15, 11
36, 3
43, 17
124, -9
88, 11
96, 5
122, 3
7, 3
58, 5
20, 9
46, -1
111, -3
5, -9
4, 7
36, 3
107, 1
5, -9
52, -7
8, -5
69, 9
3, -7
17, -3
103, 3
76, -15
51, -3
114, 3
104, -5
116, -1
37, -3
86, -3
19, 9
126, 3
113, -7
27, 3
111, 9
64, -5
38, -5
113, 5
121, -3
69, 13
20, 15
56, 5
58, 7
69, 7
64, -11
10, 7
118, -1
22, 1
29, 7
16, 3
106, -3
118, 9
38, 3
53, -9
72, 13
114, 5
9, -1
31, 9
16, -3
17, -9
23, -1
15, -1
79, -9
35, -1
117, 3
13, 9
22, -9
78, -19
41, 15
90, 3
102, 1
122, 1
61, 3
29, 9
65, 1
40, -7
13, -15
15, -1
96, -1
15, -1
43, 17
90, 3
39, 3
60, -5
5, -9
