public_information, excess_demand
51, -6
56, -2
13, 2
78, 2
45, 0
28, -2
126, -6
30, 4
77, 6
104, 4
71, -2
111, -2
34, -4
75, 2
6, -4
49, -2
117, 2
2, 4
44, 6
22, 6
97, 0
63, 2
86, 8
48, 0
9, 2
120, 0
58, -6
101, -2
8, 2
72, 4
60, 0
52, -2
101, -2
15, 2
94, 0
0, -10
82, 2
2, 4
7, -2
3, 4
93, -2
114, 4
93, -2
56, 2
48, 0
111, -2
75, 2
17, -4
90, 0
47, 0
57, 4
114, 4
118, 0
28, -2
36, 8
29, 0
29, 0
77, 6
73, -2
33, 4
17, -4
26, 4
2, 4
39, 0
69, 6
108, 2
12, 2
54, -6
59, 6
10, 0
126, -6
80, -2
36, 8
44, 6
114, 4
70, 0
42, -4
77, 6
81, 0
7, -2
127, 0
82, 2
86, 8
113, 8
50, -4
18, 0
119, -2
56, 2
83, -4
54, -6
41, 4
62, 6
109, -2
81, 0
121, -2
89, 2
85, 0
124, -2
30, 4
92, -4
37, 0
27, 6
71, -2
36, 8
6, -4
91, 4
13, 2
29, 0
19, 4
77, 6
125, 2
1, -4
114, 4
120, 0
8, 2
64, 4
5, 4
53, 4
5, 4
81, 0
75, 2
36, 8
99, -2
65, 2
28, -2
124, -2
4, 4
14, 2
89, 2
38, -4
23, 2
87, 0
55, -6
95, -4
17, -4
89, 0
42, -4
89, 0
82, 2
84, 2
40, -4
122, 2
8, 2
30, 2
53, 6
111, 0
75, 2
19, 2
47, 0
53, 4
58, -6
109, 0
92, -2
19, 2
8, 2
80, -2
103, 0
38, -4
45, -4
60, -2
63, 2
2, 2
92, -2
19, 2
89, 2
89, 0
100, 2
34, -4
113, 6
89, 0
17, -4
5, 2
1, -4
90, 0
77, 6
69, 6
35, 0
24, -8
73, -2
41, 2
125, 2
40, 0
77, 6
6, -2
107, 0
106, 0
123, 0
11, -2
42, -4
41, 2
45, -4
22, 4
27, 6
99, 0
18, -2
87, 0
69, 4
110, 8
99, -2
1, -6
100, 2
106, 0
65, 4
38, -4
69, 4
81, 0
11, -2
40, 0
100, 2
24, -8
59, 8
127, -2
103, 0
116, 4
116, 4
94, 4
106, 4
12, 6
37, 2
92, 0
92, 0
24, -8
33, 4
37, -4
18, -4
0, -8
125, 0
100, -4
59, 6
79, 6
57, 0
118, 2
91, 4
80, 2
60, 0
96, -2
7, 0
85, -4
57, 0
66, 2
10, 6
111, 2
14, 2
94, 2
15, 4
57, 0
125, 2
120, 0
90, 2
29, -4
54, -2
113, 6
90, 2
55, -2
20, 0
108, 2
49, -2
79, 6
68, 0
67, 2
82, -2
118, 2
34, 2
5, 4
32, -2
61, 0
81, -4
101, -2
4, 6
77, 8
119, -4
102, -2
115, 0
58, -4
117, 2
26, 6
71, 0
21, 2
91, 4
44, 6
35, 2
113, 6
53, 4
96, -2
85, 6
60, -4
10, 4
47, 0
64, 0
122, 2
67, 2
83, -4
33, 0
49, -2
33, 0
80, 2
4, 2
58, -4
107, 0
113, 6
62, 8
125, -2
64, 0
13, 0
68, 4
85, -4
11, -4
42, 0
73, -2
68, -4
99, -4
61, 0
5, 4
82, 4
98, 0
34, -2
15, 4
53, 2
64, 0
26, 6
66, -8
98, -2
66, -8
47, 0
38, -2
69, 6
19, -2
59, 8
39, -4
13, 0
85, 6
103, -2
9, 8
50, 0
20, 0
6, 0
30, 6
63, -2
17, -2
123, -4
65, 2
48, 0
123, 2
13, 0
105, -4
57, 0
79, -6
86, 2
18, -2
74, 4
23, 2
73, 2
55, -6
43, -2
10, 2
79, 6
44, 4
80, 2
80, -4
41, 0
94, -4
112, 0
48, -4
52, -4
24, -6
37, -4
84, 4
50, 0
11, -2
24, -6
110, 2
81, -2
53, 4
21, 2
59, 0
54, -4
46, 2
58, -4
111, 0
95, 0
103, -2
2, -2
69, 6
83, -4
105, -4
47, 0
60, 2
15, 4
92, 4
107, 2
114, 6
85, -4
25, 2
125, -2
41, -2
111, 2
32, 6
82, 4
87, 4
60, -4
88, 2
125, -2
101, 0
68, -4
75, -2
75, 4
30, 4
88, 4
30, 4
49, -2
63, 2
78, 4
85, 4
32, -2
90, 4
58, -4
58, -2
84, 0
85, 4
92, 0
84, 4
12, 6
19, -2
81, -2
53, 2
102, -2
104, 0
39, 2
48, -2
26, 6
3, 2
101, -2
36, 4
79, 6
40, 2
111, 2
96, -4
82, 4
75, -2
113, 6
27, -6
23, 4
71, 0
86, 2
48, -2
95, 0
55, -2
9, -2
90, 4
95, 0
17, 0
94, 2
46, 2
2, -2
82, -2
100, -4
52, -2
18, 4
53, 2
125, -2
127, 0
80, 2
41, -2
126, -6
63, 2
32, -2
71, 0
36, 10
116, -4
65, 0
56, -8
13, 0
110, 0
89, -2
95, 0
121, -2
112, 0
78, 4
78, 6
35, 2
88, 2
85, -4
45, -6
14, 2
110, 0
83, -4
43, 2
117, 0
30, 4
108, 2
64, -4
2, -2
127, 0
27, 0
4, -2
99, 0
6, 2
45, -4
11, -2
14, 2
42, 4
117, 0
47, 0
114, 6
85, 4
54, -4
3, 2
69, 6
10, 0
12, 6
87, 4
35, 2
77, 0
52, -4
83, 0
99, 0
22, 0
93, 2
95, 0
55, -2
34, -2
124, -2
61, -2
49, -2
125, -4
94, 2
5, 4
18, 4
127, 0
97, 0
81, -2
16, 2
49, -2
63, -2
78, 6
28, -4
70, 0
18, 4
61, -2
40, 4
36, 4
14, 2
61, -2
15, 4
119, 0
49, -2
87, 4
44, 6
122, -4
122, 0
109, -2
104, 4
37, 0
18, 4
27, -6
88, 2
5, 4
56, 0
82, -2
10, -2
125, -4
25, 0
110, 0
101, -2
126, -6
25, 0
80, -2
97, 0
74, 2
78, 4
33, -4
77, 6
110, 0
99, 0
104, 0
14, 0
27, -6
83, -2
55, -2
48, 2
46, 2
18, 4
30, 4
120, 0
28, -4
76, 4
123, 0
30, 0
20, 2
9, 0
78, 6
126, -4
105, -4
84, 2
121, 6
115, 4
122, -4
7, -6
117, -2
97, 0
25, 2
45, -6
106, 2
27, 0
93, 2
14, 0
68, 2
83, -2
30, 4
46, 2
98, 0
105, -6
67, 4
45, -6
89, 2
87, 2
85, 4
88, 0
67, 4
36, 8
17, 0
37, 0
75, 0
127, -6
122, -2
15, 4
21, -4
119, -4
8, 0
49, -4
14, 0
72, 0
9, 6
121, -4
102, 0
57, -4
23, 4
43, 0
33, -2
90, 2
93, 0
21, 4
41, 2
106, 0
101, -2
49, -4
102, 0
67, 2
70, 2
45, -4
78, 2
68, 0
66, -2
31, -2
94, -2
63, -4
101, -2
27, 0
50, 0
11, 0
16, -6
47, 0
36, 4
100, -2
41, 0
34, 2
30, 2
75, 2
90, 2
32, -2
17, -2
121, -2
125, -6
12, 6
7, -2
71, -4
52, -2
83, -2
80, -4
59, 6
64, -2
109, -2
33, -4
21, 4
89, -2
76, 4
66, -4
24, -6
20, 2
10, -2
126, -2
8, -2
75, -2
68, 0
21, 0
99, 0
65, 0
84, 0
51, -4
19, 0
125, -6
122, 2
104, 4
31, 0
85, -2
44, 6
49, -2
89, -2
85, 0
104, 2
66, -4
76, 6
72, 2
52, -2
21, 0
55, 0
66, -4
62, 0
122, -4
83, -2
35, 4
81, -6
30, 4
3, 4
121, 2
34, 2
33, -2
45, -4
50, -2
36, 6
18, 2
38, -6
33, -2
17, -4
12, -2
84, 0
6, 2
48, 4
106, 0
76, 4
82, -4
23, 6
23, 0
107, 2
123, -4
51, -4
105, -2
99, -2
44, 4
60, -4
43, 0
104, 4
73, 0
72, 2
83, 2
74, 4
83, 0
90, 4
95, -4
5, 0
12, -2
25, 0
37, 0
7, -4
102, 0
79, 2
102, 0
104, 4
75, 2
30, 2
65, 2
94, 2
110, 4
24, -2
108, 8
55, 0
40, 0
40, 2
31, -2
61, 4
31, -4
0, -4
23, 0
120, 0
50, 0
119, 0
23, 2
85, -2
10, 2
98, -4
27, 0
105, -6
76, 4
92, 2
15, 4
29, -2
121, 2
41, 2
97, 0
41, 0
22, -2
40, 2
99, 0
91, 2
123, -4
51, -4
1, 0
1, -4
111, -2
85, -4
39, 2
47, 2
119, 4
22, 0
31, -2
38, -6
50, 0
7, -4
14, 4
125, -2
76, 2
71, -6
52, -4
84, 0
37, 0
82, 0
115, -2
108, -2
89, -2
100, -4
52, -4
119, -2
117, 0
109, -2
33, -2
103, -4
112, 4
85, -4
16, -2
65, 0
64, 0
126, -2
16, -2
86, 6
12, -2
15, 4
102, 0
11, -4
112, 4
55, -2
30, 2
114, 6
84, 0
87, 4
30, 4
96, 2
27, 0
96, 0
