public_information, excess_demand
126, 1
52, 7
15, -1
103, 11
65, 7
19, 3
109, 1
74, -7
107, -3
67, -3
84, 1
43, -1
90, 11
75, 3
35, 1
30, -3
98, 7
3, 3
55, -1
49, 3
60, -7
56, -5
59, 5
30, -3
112, -3
7, -3
2, 11
29, -17
97, -1
13, 1
56, -3
62, 5
21, 3
87, 3
10, -7
79, -1
122, 13
101, -1
44, 11
125, 3
47, -1
45, 3
8, -9
74, -3
40, -1
31, -7
28, 1
10, -3
90, 11
12, 3
68, 3
15, 1
122, 11
22, -5
78, 1
91, 3
10, -7
22, -5
4, 1
12, 3
83, 7
68, -5
30, -3
34, -3
37, -9
113, -9
8, -7
36, -1
46, 5
16, -1
17, 3
41, 3
15, 1
46, 3
19, -7
75, 7
6, -7
37, -1
16, -3
34, -3
68, 1
36, -1
10, -5
100, 1
26, -7
65, 1
38, -7
38, -1
39, 1
12, 3
11, 1
93, 13
96, 3
97, -1
83, 5
47, 1
94, 3
108, -1
97, 1
64, 1
66, 1
54, 3
73, -3
8, 7
35, -3
49, 1
101, 5
108, -1
39, 1
118, -7
90, 9
45, 1
84, 5
33, -3
109, 1
78, -5
117, -7
34, -5
0, 1
61, -1
50, -1
25, -3
98, 1
20, -3
92, 3
81, 3
57, 1
87, 5
11, 1
49, 1
31, 3
67, 1
63, -3
1, -5
48, -3
117, -7
70, -5
87, 5
2, 7
41, 5
4, 3
100, 3
43, -7
21, 3
69, -1
77, -3
27, -11
14, -9
78, 3
12, 1
109, 1
106, 5
86, 5
88, 3
2, 7
67, 1
96, -1
111, -7
68, 1
53, 1
86, 5
57, -1
123, -3
4, 3
115, 1
23, -1
83, 5
79, -1
81, -1
71, -3
85, 1
73, -3
125, -1
33, -3
103, 11
27, -5
76, -1
45, -1
8, -3
24, 5
31, 3
102, 1
102, 3
24, 5
127, -1
16, -1
46, 1
83, 3
33, -3
55, -7
77, -1
113, -7
108, -7
49, 1
56, -11
2, 5
44, 11
42, 5
125, -1
60, 1
53, -9
66, -3
65, 1
76, 1
73, 1
85, 1
95, -5
94, 1
7, -5
49, 1
84, 1
91, 1
91, 1
48, -5
41, 3
95, -13
89, -3
44, 11
4, 5
7, -3
108, -5
0, -3
111, -5
47, 3
44, 9
57, -1
59, 9
72, 3
81, -3
12, 1
126, -3
120, -3
96, -3
2, 5
82, 1
97, 1
111, -5
40, -3
106, -7
35, 1
75, -7
34, -5
40, -7
121, -5
104, 1
64, -3
40, -7
19, 1
119, 3
5, 1
105, -3
5, 1
77, -3
17, 7
88, 1
66, -7
11, 3
97, 1
30, -7
110, 7
119, 3
42, 9
92, 3
118, -5
28, -1
118, -3
94, 1
18, 5
105, -3
75, 5
37, -11
121, -5
40, -5
18, 5
50, 5
111, -7
69, -1
68, -7
21, 3
57, 1
24, 9
5, 3
92, 3
98, 1
28, -1
88, 3
37, -11
16, -9
55, -5
6, 3
58, 1
51, 5
42, 5
5, 1
105, -3
43, 1
101, 1
42, 11
118, -3
106, 5
112, 7
83, -1
123, -3
92, -3
85, 3
94, -3
122, 7
92, -3
41, 7
101, -3
76, 3
22, -5
24, 7
84, 11
68, 1
55, -9
49, -5
64, -1
112, 7
108, 1
105, -3
75, 7
120, 11
14, -5
64, -3
41, 9
52, 3
5, 1
38, -11
82, 7
48, -1
22, -7
115, 1
30, -7
88, -1
68, -7
40, -5
65, 3
86, 3
0, 3
26, -7
116, -3
75, -5
96, -1
114, -5
37, -5
80, -1
89, -5
84, 1
84, 1
119, -1
125, 1
62, 5
58, 3
43, -9
18, 7
105, -3
3, 5
103, 11
120, 3
53, -13
9, -5
10, -7
126, -5
8, 3
91, -1
90, 13
22, -5
16, -5
56, -11
107, -5
9, -3
5, 5
26, 1
79, -3
12, 1
88, 1
92, -5
125, 1
46, 1
95, -3
104, 1
54, 5
40, -5
65, 5
105, 1
25, 9
49, 3
22, -9
118, -5
4, 7
116, -3
12, -1
108, 1
34, -5
19, 3
127, 1
102, 7
115, 1
88, 5
34, -5
49, 1
24, 7
20, -5
63, -1
55, -7
6, -1
109, -3
116, -3
87, 1
83, -1
22, -3
97, -5
73, -3
17, 1
15, 5
31, 3
42, 15
47, 3
52, 5
4, 5
114, 5
68, 1
3, 3
44, 9
51, -1
7, -3
58, 3
60, 1
65, -1
0, -1
36, -7
5, 5
86, 7
121, -5
2, 5
85, 5
9, -5
25, 7
122, 11
52, 3
114, 5
120, 9
93, 9
111, -3
41, 7
38, -7
43, -7
93, 1
47, 3
91, -1
114, 3
41, 7
50, 7
37, -11
104, -1
94, -1
59, -1
29, -7
113, -9
57, 5
113, -9
72, 3
87, -1
48, -7
47, 3
5, 3
54, 1
125, 1
79, -5
7, -1
79, -5
107, 1
9, -5
69, 3
32, -1
60, -3
119, -5
62, 5
82, -5
118, -5
74, -3
15, 5
61, -3
5, 3
116, -1
117, -7
15, 5
124, 3
23, -1
124, 3
29, -11
37, -9
119, -5
118, -5
71, -9
120, 9
105, -1
27, -13
117, 3
25, 3
90, 13
120, 7
29, -11
25, 1
109, -5
114, -3
83, 1
11, 3
81, -1
126, -3
123, -9
63, 1
94, -1
40, -7
106, -1
114, -1
15, 7
37, -5
67, -3
95, -1
43, -7
48, -7
31, -7
99, -9
59, -1
4, 5
95, -5
27, -13
105, -1
45, -3
5, 11
82, 3
0, 5
52, 3
41, 7
110, 1
105, -1
115, 1
84, 5
112, 5
111, -1
88, 1
32, 1
59, 5
122, 11
122, 5
10, -7
56, -9
82, -1
2, 11
34, -7
38, -7
0, 5
69, 3
4, 1
25, 1
5, 9
121, -1
64, 3
83, -1
65, 1
34, -7
117, -1
56, -9
26, -7
42, 9
76, 3
3, 1
66, -1
24, 5
111, 1
114, 1
71, -3
118, -3
66, -1
27, -13
47, 3
97, 1
22, -5
26, -7
60, 1
55, -7
0, 3
76, 3
119, -1
4, 7
98, -1
92, 3
62, 7
14, -9
122, 9
74, -11
69, 9
33, 1
34, -9
68, -1
34, -9
15, 9
10, -5
21, 7
5, 5
76, 3
8, 1
57, 1
41, 7
23, 9
48, -1
19, -3
108, -3
30, -3
88, 5
52, 3
127, -3
126, -1
3, -1
74, -9
57, -5
39, -3
126, -3
57, 1
16, -5
52, 3
63, 3
82, 3
4, 3
58, 1
46, -7
109, 3
19, -1
23, 9
85, 3
28, -5
26, -3
103, 5
5, 5
54, 3
75, -3
3, 1
118, -5
88, -1
2, 5
53, -7
2, 5
120, 1
116, -3
20, 3
9, -9
70, -5
122, 9
38, -3
71, -3
88, -1
31, -3
120, 1
16, -5
97, 1
74, -3
112, 3
72, 7
67, 3
26, -3
46, -3
34, -9
106, 1
67, 1
126, 1
18, 13
113, -1
38, -9
23, 7
102, 5
74, -7
97, 1
74, -7
27, -9
45, -1
101, -9
107, 5
54, 5
122, -1
126, -5
27, -7
13, 1
18, 11
125, 3
34, -3
79, 5
7, -5
101, -9
102, -1
79, 5
29, -7
54, 5
68, 1
67, 1
39, -3
61, -1
34, -3
11, 9
9, -11
92, -3
47, -3
19, 1
41, 5
12, -1
19, -5
28, 7
74, -3
22, -1
48, -5
58, 1
107, 5
64, 3
104, -5
61, -1
109, 3
2, 7
88, 1
123, 1
4, 9
44, 7
116, -3
81, -5
124, 9
35, -1
23, 7
67, 1
98, 3
19, 1
123, -7
103, 11
43, 5
78, 5
10, -11
25, -5
116, -3
96, 5
98, 3
105, -9
24, 3
23, 3
96, 1
4, 1
0, -7
118, -5
45, -1
4, 1
2, 5
117, -9
13, -3
58, 1
111, -5
33, -3
59, 1
91, -3
70, -3
42, 9
18, 11
127, -3
12, -5
112, -1
31, 7
39, -1
16, -5
95, -11
18, 11
125, 1
60, -1
48, 1
46, -3
8, 3
31, 7
73, -3
68, -3
118, -3
39, -5
37, -1
87, 11
7, 3
85, 1
7, 3
98, 5
63, 5
72, 5
112, -1
67, 5
28, 5
35, 3
62, 5
0, -7
3, -5
93, 5
56, -11
5, -5
66, -1
73, 3
39, 1
77, 3
90, 11
41, 3
49, 7
16, -3
119, -1
121, -7
50, 5
81, -3
89, 7
101, -3
47, 5
116, 1
16, -3
42, 7
34, -7
38, 1
72, 5
104, -3
18, 11
79, -3
105, -7
61, 7
3, -5
6, -3
87, -1
102, 3
1, -13
21, 1
20, -7
89, 3
112, -3
99, -11
103, 9
3, -5
89, 5
101, -3
51, -1
47, -3
39, 3
4, 7
73, -5
53, -5
101, -9
22, -7
41, 5
124, 3
47, 7
108, -7
26, -7
95, -5
14, -9
95, -5
89, 3
115, -1
121, -3
118, -1
29, -13
63, 5
90, 11
25, 1
82, 3
4, 7
5, 11
112, 5
10, 1
88, 1
21, 3
93, 9
45, 1
28, -7
72, 3
42, 9
92, 5
88, 3
91, 5
98, -1
38, -5
38, 3
125, -1
127, 1
72, 3
73, 1
16, -5
104, -5
98, 7
123, -1
5, 11
13, -1
2, 3
127, 1
102, 5
50, 7
69, 1
3, -7
85, 5
48, -9
99, 1
34, -5
39, -1
76, 7
126, -7
78, -1
22, -7
21, 3
41, 3
9, -11
55, -13
106, 1
96, 7
30, -5
9, -5
40, -5
40, -3
83, 7
116, -5
75, -5
98, 7
43, -1
28, -3
105, -3
74, 3
99, -11
72, 3
25, -1
76, 5
73, 1
39, -1
48, -9
50, 3
110, 7
1, -9
92, -1
122, 7
110, 7
108, -1
124, 3
21, 3
65, -1
30, -5
44, 7
99, 1
60, 1
100, 1
98, 1
108, -1
59, -7
34, -5
110, 5
20, -5
0, 1
126, -7
104, -3
50, 3
92, -3
49, -1
8, 1
10, 1
33, -5
85, 3
22, -7
113, -7
22, -7
109, -5
114, 1
108, -3
50, 7
7, -1
102, -3
107, -7
120, 3
67, 1
36, -1
98, 7
89, 3
81, 1
87, 5
93, 11
29, -9
0, 5
106, -1
51, 1
91, 7
82, 3
20, 1
90, 9
17, -1
112, -3
100, -1
23, 1
13, -1
26, -9
37, -5
40, -1
32, 3
108, -3
126, -3
94, -3
44, 5
63, -3
50, 7
81, 1
126, -3
63, -3
22, -7
37, 1
110, 3
102, 5
3, -7
102, 5
39, -5
15, 3
29, -5
117, -7
24, 3
1, -7
0, 3
47, 3
114, 3
110, 7
54, 3
22, -5
40, -5
10, 1
27, -1
85, 5
105, -5
46, -5
75, 1
42, 9
73, -3
90, 9
59, -3
56, -3
13, -1
85, 5
27, -1
46, -5
33, -5
82, 3
98, -1
27, -1
111, -5
97, 3
2, 5
64, -5
7, -1
49, -1
67, -1
88, 9
15, 1
77, 5
97, 1
117, -7
96, 5
83, 1
46, -3
89, -1
56, -5
37, 1
82, 3
39, -3
110, 1
20, -3
76, 3
9, -5
53, -3
50, 5
88, 1
96, 5
65, -1
115, -1
15, 3
17, -1
0, 5
0, 5
122, 5
31, -11
66, -9
123, 7
79, -3
2, 3
74, -3
35, -3
113, -5
98, 7
18, 5
6, -3
1, -5
76, 5
74, -3
73, -5
66, -9
119, 1
86, 7
94, -3
39, -5
26, -9
42, 7
107, -9
61, 1
26, -9
56, -5
89, -1
56, -5
126, -7
92, -3
48, 7
54, 1
0, 5
81, 1
58, 3
114, 5
75, 7
28, -9
31, -11
48, -1
23, -1
64, -9
42, 9
122, 7
78, 5
90, 9
104, -3
112, -1
39, -3
46, -1
82, 1
51, 5
116, -1
96, 5
18, 11
19, -1
63, 1
91, 13
56, -3
11, 1
16, -5
65, -1
30, -7
96, 5
6, -5
1, -9
18, 11
12, -5
61, 3
103, 1
74, 3
104, -3
11, 3
120, -1
88, 7
6, -5
7, -5
88, 5
44, -3
28, -7
11, 3
98, 1
75, 3
35, 1
126, -5
88, 5
31, -7
35, 1
50, 3
125, 1
56, -3
64, -7
107, -9
60, -1
68, -3
74, 1
8, -7
4, 3
50, 3
79, -1
78, 5
4, 3
127, -3
72, 3
11, 3
39, -1
111, -1
47, 5
88, 7
78, 3
78, 5
68, 1
48, 7
25, 1
75, 3
52, 5
127, -3
80, -3
45, 5
43, -11
24, 3
73, -7
96, 5
18, 7
123, 5
91, 11
125, -3
5, 11
87, 5
109, -1
116, -1
78, 3
111, -1
74, 1
87, 5
105, -7
52, 5
77, -1
21, 1
111, -7
99, -1
65, 1
105, -9
98, 1
49, -3
68, 1
103, 9
34, -1
0, 1
82, 1
95, -11
2, 9
63, 1
121, -7
58, 3
89, -1
117, -5
94, -1
57, -1
106, -5
95, -11
68, 1
113, -1
77, -1
45, 7
0, 7
58, 3
96, 5
80, -5
34, 1
68, -3
41, 5
19, -3
105, -7
99, -1
104, -3
123, 5
69, 3
49, -3
88, 3
57, -1
106, -5
34, 1
12, -3
32, -7
14, -11
123, 5
22, -5
3, -3
118, -1
122, 1
126, -7
106, -5
107, -3
66, 1
111, -7
1, -7
120, 1
104, -1
90, 9
109, -5
93, 9
54, 3
54, 1
122, 1
101, -3
62, 5
122, 7
88, 5
111, -7
15, 3
82, 1
88, 3
108, -5
68, -3
91, 13
35, -1
81, 1
28, -9
29, -7
126, -3
73, -5
73, -3
10, 1
7, -5
124, 7
1, -5
21, 1
109, -5
23, 3
70, -7
0, 5
20, -3
80, -3
51, 7
46, -1
96, 3
117, -5
80, -3
53, -9
60, 3
127, 1
70, -7
61, 1
52, 5
82, 1
6, -3
57, 1
100, 3
19, -1
25, 1
14, -11
1, -5
6, -3
81, -1
0, 5
88, 3
50, -3
10, -1
70, -1
98, 3
92, -3
119, -1
96, 5
83, -1
51, 5
119, -1
82, 1
6, -3
106, -5
119, -1
88, 3
50, 3
125, -1
61, 5
107, -3
84, 5
9, -1
101, -3
49, -5
89, -3
113, -7
88, 3
88, 3
3, -1
91, 13
55, -9
23, 3
86, 3
33, -7
88, 3
88, 3
39, -7
112, -1
8, -3
79, -3
50, 3
111, -7
0, 1
101, -3
122, -1
60, 1
92, -3
46, -1
17, 1
85, 3
123, 3
55, -9
79, -1
39, -3
123, 3
99, -5
66, -1
74, 1
12, -5
25, 3
113, -1
80, -3
15, 3
85, 3
105, -7
90, 9
38, -5
8, -1
4, 9
102, 5
67, 1
107, -3
3, -1
62, 3
102, 5
121, -7
30, -7
41, 5
41, 7
84, 3
43, -5
108, -7
113, -1
73, -3
55, -9
18, 5
72, 5
5, 11
58, 1
88, 1
62, 7
10, 3
81, -1
68, -3
68, -3
24, -3
126, -3
75, 11
7, -5
121, -3
16, -5
49, -3
60, 3
32, -5
49, -5
120, 1
63, 1
61, -3
98, 3
100, 1
102, 5
111, -9
78, 1
40, -3
3, -1
12, 1
12, -5
113, -5
40, -5
26, -9
12, -5
95, -1
55, -9
4, 5
66, -1
15, 3
86, 3
94, -3
123, 3
103, 1
71, -5
54, 3
108, -5
37, -5
117, -5
0, 5
46, -7
6, -5
1, -5
71, -3
97, 3
33, -3
44, -1
14, -13
58, 1
81, -1
115, -3
71, -3
4, 9
8, 5
111, 1
66, -5
87, 7
54, 3
104, 1
99, -7
106, -7
115, 1
111, 1
123, -1
76, 7
78, -5
9, -5
32, -7
5, 5
113, -3
79, -1
73, -3
85, 3
4, 5
105, -7
30, -7
64, -7
31, -7
74, 1
32, -7
82, 1
69, 7
106, -7
88, 3
12, -5
110, 1
38, -5
117, -1
109, -5
98, 1
39, -7
58, 7
63, 1
4, 3
38, -5
82, -1
1, -5
40, -1
24, 1
0, 5
57, -3
103, 1
83, -1
90, 9
38, -5
10, 3
45, 7
18, 5
111, 1
109, -1
102, 5
52, 9
126, -3
91, 11
15, 3
91, 11
123, 3
76, 5
38, -5
109, -1
66, -1
81, -3
56, -5
90, 9
75, 1
60, -1
107, -5
105, -7
52, 5
96, 5
73, -3
64, -7
52, 5
125, -5
90, 9
83, 1
104, -1
92, 3
42, 11
63, -3
62, 7
9, 5
92, -5
49, -1
76, 7
80, 1
85, 1
42, 9
63, -1
68, -5
78, 3
86, 7
112, -1
108, -7
81, 1
31, -5
81, 1
20, -1
82, 1
7, -1
24, 1
88, 3
4, 9
41, 5
52, 5
81, -3
64, -7
105, -7
103, 9
119, -1
66, -3
7, -1
46, -5
52, 9
8, -3
52, 9
86, 5
30, -7
107, -5
26, -11
17, -1
8, 5
25, -1
99, -5
110, 1
16, -1
24, 1
82, -1
101, -3
44, 1
76, 7
126, -7
94, -3
76, 5
62, 7
40, -1
104, -1
84, -1
69, 9
47, 3
58, -3
107, -5
126, -3
58, 7
48, -1
50, 3
46, -5
105, -7
19, -1
6, -3
76, 7
25, -1
49, -3
31, -3
69, 9
80, -1
2, 5
101, -3
28, -7
43, -9
92, -5
89, -3
59, -1
19, -3
87, 7
116, 1
71, -7
77, -3
116, -1
110, -1
77, 3
57, 3
126, -3
94, -1
29, -9
17, 3
122, 3
32, -5
2, 5
99, -5
14, -11
124, 5
40, -5
52, 7
110, -1
26, -9
1, -5
61, -3
1, -5
12, 3
95, -11
38, -5
97, 3
3, -3
25, 1
25, -1
8, -3
23, -1
64, -7
34, -3
120, -1
41, 5
20, -5
98, 1
84, 9
37, -5
98, 1
87, 5
25, 1
40, -1
1, -5
62, 1
33, -5
30, -5
29, -7
15, 3
81, 1
124, 5
93, 11
122, 3
89, -3
95, -3
71, -5
109, -1
45, 7
47, 3
16, -7
114, 7
81, 1
5, 9
42, 9
54, 1
35, -1
51, 5
62, 9
35, 1
46, -5
50, 3
20, -3
125, -3
75, 1
36, 1
20, -3
69, 3
58, -1
41, 5
32, -5
69, 3
40, -5
31, -3
72, 5
70, -3
108, -5
116, 1
74, -1
86, 7
95, -9
106, -5
41, 7
119, -1
54, 1
103, 3
49, -5
29, -5
66, -3
70, -3
126, -1
125, -3
4, 7
3, -3
115, 1
107, -5
113, -3
107, -5
53, -5
81, -1
38, -1
56, 1
75, 1
100, 1
94, -3
25, -1
114, -1
20, -1
100, 1
1, -7
90, 7
17, 3
110, -3
27, -7
77, -1
68, -5
9, -5
121, -1
94, -3
45, 9
52, 7
46, -3
24, 1
67, 3
16, -5
117, -3
3, -3
3, -3
69, 7
26, -9
83, 3
49, -3
4, 7
64, -7
121, -5
70, -3
89, -5
105, -7
35, 1
50, 3
127, -1
11, -1
51, 11
34, -3
120, 1
93, 9
71, -7
93, 9
125, 1
64, -7
60, 1
46, -3
44, 1
123, -3
108, -5
7, -3
37, -5
0, 5
56, -7
127, -3
49, -3
98, 1
100, 3
63, -1
122, 1
82, -1
27, -3
23, -1
19, -3
60, -1
34, -3
28, -5
18, 9
26, -9
70, -3
16, -3
110, -3
54, 1
35, 1
21, 3
32, -5
28, -5
103, 5
34, -3
32, -5
118, 1
89, -5
106, -5
80, 1
94, -1
67, 1
44, -1
13, -7
0, 5
65, 1
40, -1
62, 7
95, -3
75, 3
67, 3
19, -3
46, -3
76, 5
68, -5
13, -7
5, 9
30, -7
3, -3
85, -1
82, -1
55, -11
5, 9
55, -11
50, 3
30, -7
63, -1
48, -1
69, 3
35, 1
34, -3
112, 1
98, 1
28, -5
52, 7
35, 1
111, -9
30, -7
81, -1
49, -3
119, -1
120, 1
25, -1
122, 1
69, 3
53, -1
83, 1
6, -5
105, -7
55, -11
95, -3
64, -9
65, -3
93, 11
119, -1
84, 5
26, -7
21, 5
107, -3
117, -7
71, 1
26, -7
17, 3
108, -5
64, -5
41, 5
86, 9
65, -1
88, 3
100, 3
15, 1
41, 5
67, 5
91, 7
36, 3
30, -7
120, 3
120, 1
30, -5
35, 1
3, -3
46, -5
116, 1
77, -1
119, -1
10, 3
26, -7
105, -5
44, 1
115, 1
25, -3
68, -5
127, -3
88, 1
1, -7
85, -1
25, -3
80, 1
81, -1
87, 7
8, 5
25, -3
74, -3
70, -3
105, -7
112, 1
60, -1
105, -5
81, -1
15, -1
57, 3
61, 1
77, -3
9, -5
93, 7
101, -1
122, 1
123, -3
100, 1
58, 1
64, -5
38, -1
112, -3
74, -5
10, 1
77, -1
32, -3
46, -5
110, -1
106, -3
103, 1
22, -5
76, 1
19, -3
19, -3
124, 3
122, 1
20, -1
85, 3
118, -5
116, 1
65, -1
44, 1
89, -5
55, -3
81, 1
90, 9
29, -5
117, -5
51, 11
37, -5
71, -5
88, 3
40, -7
19, -3
75, 1
1, -7
93, 11
62, 1
116, 1
34, -3
19, -3
71, 1
126, 1
55, -3
92, -1
22, -5
10, 3
2, 11
124, 3
97, 3
9, -5
96, 5
23, 3
48, -1
89, -5
127, -3
6, -5
4, 1
77, 1
4, 1
44, 1
0, 5
8, -1
62, 1
27, -1
98, -1
83, 5
76, 1
108, -5
92, 1
96, 5
101, -3
43, -7
48, -1
82, 1
90, 11
77, 1
125, -3
65, -1
16, -5
108, -5
8, 3
94, 1
5, 7
43, -7
105, -9
82, 1
39, -7
126, -1
126, -7
127, -3
10, -1
102, 3
66, -3
57, -1
2, 9
14, -9
64, -5
125, -3
63, 1
35, 1
24, -1
54, 5
87, 3
17, -1
16, -5
116, -1
61, -1
67, 1
14, -11
71, -7
78, -7
93, 11
85, 5
13, -5
72, 9
70, -3
5, 7
80, -1
70, -1
0, 5
110, 1
94, 1
23, 3
117, -5
120, -1
124, 5
75, 5
26, -5
72, 9
47, -5
43, -7
124, 5
64, -5
83, 5
49, -5
103, 7
67, 1
79, 1
48, -3
18, 7
38, -1
124, 5
96, 5
104, 1
78, -5
52, 7
75, 5
118, -5
35, -1
27, -1
22, -9
20, -3
116, -1
66, -7
22, -9
23, 1
29, -7
24, 3
10, -1
90, 5
120, -3
123, -1
11, 3
121, -3
127, 1
111, -1
125, 1
88, 1
104, -3
116, -1
37, -7
4, 5
55, -7
2, 7
105, -7
33, -3
66, -5
8, -1
74, -1
66, -7
17, 3
87, 7
0, 1
84, 7
68, -3
13, -5
46, -3
84, 7
95, 1
69, 7
31, -5
101, -1
85, 1
32, -3
110, 3
37, -5
114, 7
118, -5
102, 3
21, 7
75, 7
101, -1
35, -1
18, 7
53, -5
86, 7
47, 5
98, 3
8, 3
111, -1
12, -3
123, 1
83, 3
11, -3
111, -13
36, 1
62, 1
122, 1
74, -3
7, -1
79, -3
64, -7
113, -7
30, -3
26, -3
10, 3
87, -1
64, -7
53, -5
69, 7
88, 3
16, 1
