public_information, excess_demand
91, 7
91, -5
12, 3
64, -1
74, -1
21, -5
12, 3
12, 5
74, 7
49, -5
69, -11
34, 7
3, 7
114, -1
9, -9
113, 5
17, 3
59, 5
8, 1
62, 7
86, -3
12, 5
80, -3
115, 3
24, -1
59, 5
118, -5
100, -5
116, 1
121, -15
34, 7
126, -1
69, -9
41, 5
40, 11
50, 5
44, 1
103, -1
16, 3
41, 5
44, 1
93, 3
81, -7
60, -1
112, -7
35, -1
124, 5
115, 3
53, 1
43, -19
58, 7
34, 7
5, 1
34, 7
37, 1
14, 3
73, -5
36, 1
62, 9
88, 9
119, 7
126, 1
117, 1
42, -1
64, -1
47, -13
97, -7
25, -11
2, 1
23, 1
89, -5
127, 3
116, 3
44, 3
42, -5
14, 3
85, -3
119, 5
112, -7
13, 3
101, 3
120, -1
14, -3
77, -5
115, 3
19, 7
72, 5
96, 3
52, -1
91, -5
13, 3
96, 3
27, -5
95, 3
45, 5
6, 9
11, -7
45, 3
2, -1
40, 11
11, -7
57, -3
43, -19
64, 1
117, 1
101, 3
103, 1
34, 5
113, 1
62, 3
1, -1
76, 5
125, 1
46, 1
79, -1
58, 3
15, 7
18, 3
126, -1
108, 9
48, -7
88, 5
38, 1
123, 3
67, -1
87, -11
105, 7
16, 3
34, 5
59, 5
99, -1
73, -9
55, 7
28, -1
17, 3
126, 1
93, 3
48, -3
84, -1
95, -1
4, -13
63, -1
2, -1
102, -1
91, -1
60, 3
57, -5
55, 3
84, -1
24, 1
114, -7
76, 7
95, 1
9, -11
53, 1
19, 7
30, 1
70, -11
100, -9
35, -1
118, -1
94, -3
49, -5
52, -1
44, 3
72, 3
95, 1
51, -1
125, 1
66, 3
17, 3
2, 7
5, -3
99, -5
21, -3
48, -3
125, 1
93, 5
94, 1
82, -5
113, -1
13, 1
62, 11
48, -3
119, 7
53, -1
8, 3
79, 5
78, 5
103, -1
4, -13
116, 1
3, 7
43, -15
116, 5
44, 1
85, -3
36, -3
61, -5
49, -5
97, -5
62, 5
69, -9
85, -7
39, -11
103, -1
94, 1
34, -1
87, -7
42, -3
68, 1
102, -1
56, 1
5, 1
8, 1
21, -1
14, -5
70, -9
76, 3
118, -3
118, 3
116, 1
48, -7
79, 5
15, -1
45, -1
43, -19
107, -3
77, 1
118, -3
71, -5
45, -1
1, 7
104, -9
115, -1
111, -11
94, 3
93, 3
42, 3
11, -5
104, -3
5, -1
75, -1
98, -3
75, -1
53, 1
93, 3
22, 7
94, 1
112, -3
23, -3
26, 3
60, 5
84, -1
71, -7
86, -1
112, -7
72, 3
104, -5
5, -1
3, 5
103, 1
106, -7
73, -5
77, 3
124, 1
19, 5
39, -1
13, 5
117, 5
102, -1
59, 5
75, -1
117, 5
4, -7
33, 1
9, -7
15, 9
117, 1
10, -1
66, 3
56, 9
47, -11
116, 1
41, 3
102, 1
