public_information, excess_demand
47, -6
33, -2
77, -2
113, -2
122, -6
104, 8
125, -4
25, 4
104, 8
37, 2
104, 8
109, -2
91, -12
36, -4
79, 0
39, 6
68, 2
106, -8
116, -8
14, -4
79, 0
57, -2
10, 6
53, -6
22, 0
80, -4
10, 6
4, 6
15, -2
2, -2
73, -2
9, 6
88, 0
64, -8
57, -2
94, -2
33, 4
57, -2
99, 2
63, 0
57, -2
2, -2
47, 2
41, -2
48, -2
124, 0
28, -6
91, -12
48, -2
57, -2
23, 0
83, 6
118, -2
76, 0
31, 0
14, -4
72, -2
104, 8
66, 4
124, 0
109, -2
87, 2
123, 0
95, -2
114, 4
43, -6
39, 6
114, 4
62, -4
79, 0
100, 0
34, 2
20, 2
124, 0
44, 2
31, 0
56, -2
116, -8
23, 0
47, 2
15, -2
105, -2
124, 0
74, 4
100, 0
62, -4
39, 6
117, 0
66, 4
13, 6
5, -2
92, 2
116, -8
20, 2
21, -8
75, -6
24, -2
56, -2
12, 4
18, -2
94, -2
116, -8
69, 4
80, -4
121, -2
20, 2
104, 8
11, -2
68, 0
26, 0
42, 0
27, 0
127, 2
45, -6
103, -4
14, -2
126, -6
21, -4
28, -4
47, 4
108, 0
39, 2
4, 4
110, 2
2, -2
93, -2
106, -4
26, 0
70, -6
111, 2
104, 8
84, 2
80, -4
125, 0
62, -6
100, 0
4, 4
8, 0
31, -2
55, 0
75, -4
70, -4
53, -2
37, 0
80, -2
92, 4
100, 2
80, -4
124, -2
85, 2
58, -6
39, 2
62, -4
81, 2
15, 0
91, -12
42, -2
36, -6
77, 0
126, -2
106, -6
63, 0
76, 0
36, -6
90, 2
27, 2
64, -6
97, -6
95, -4
32, 8
62, -2
98, -2
118, 4
32, 8
47, -4
43, -6
95, -4
96, -2
117, -2
88, 2
33, 4
46, -4
62, -2
27, 2
24, 0
27, 2
121, -2
48, -2
125, -4
93, -2
24, 0
40, -4
84, 4
16, -2
103, 0
19, -2
58, -4
51, 0
75, 4
89, 2
115, 0
56, 0
0, 0
22, 0
31, 2
92, 4
6, -2
109, 0
2, 0
109, 0
53, -2
62, -4
103, 0
45, -6
79, 2
84, 2
104, 4
72, -4
14, 0
107, 0
101, -4
34, 2
86, 0
94, 0
115, 0
25, 4
61, -2
26, 0
123, 2
55, 0
33, 4
123, -2
118, 4
93, -2
15, -2
30, -2
58, -4
77, -4
55, -6
67, -4
71, 4
0, -2
101, -4
63, 0
118, 4
46, -4
83, 2
7, 0
91, -8
57, 0
22, 4
5, -2
51, 4
31, 0
6, -2
34, 2
86, 0
50, 2
0, 0
17, 2
10, 0
27, 2
121, -2
57, 0
10, 0
54, 0
67, -2
113, -2
99, 0
103, -4
3, 4
107, 0
56, 0
96, -2
52, 4
55, 0
4, 2
59, 0
9, 4
29, -2
78, -4
77, -4
109, -2
126, -2
75, 4
104, 6
68, 0
19, -2
79, 2
8, 0
90, 2
90, 4
74, 2
74, 2
50, 2
115, -2
117, -2
91, -12
55, -6
38, -8
6, -2
42, 2
4, 2
64, -8
93, -4
112, 0
49, 2
80, -4
16, -4
70, -4
90, 2
50, 2
11, 0
58, -6
5, 0
127, 2
87, 6
110, 2
25, 6
88, 2
112, -2
98, -2
79, 0
101, -4
40, -10
56, 0
117, -2
79, -2
115, 2
6, -2
112, -2
63, 0
100, 0
99, 2
33, 2
47, 4
83, 2
8, 0
109, -2
85, 2
39, 10
2, 0
88, -2
47, 4
45, 2
63, 0
103, 0
19, -2
117, -2
107, 0
9, 4
26, 0
83, 2
86, -4
12, 2
115, -2
6, 0
39, 2
45, 2
45, -6
82, 0
97, -6
64, -6
56, 0
86, -2
79, -2
92, 2
94, 0
79, 0
57, 0
103, 0
98, -2
84, 2
124, -2
18, -8
34, 2
119, -4
24, 2
58, -4
86, -4
9, 4
38, -8
114, 6
93, 0
125, -2
78, 0
5, 0
127, 2
127, -6
50, 2
123, 2
5, -2
43, -6
80, -6
105, 0
55, -2
57, -4
93, 0
85, -4
12, 0
65, -6
68, 2
97, 0
9, 0
46, 4
112, 0
112, -2
29, -2
85, -4
30, -4
86, -2
75, -2
2, -2
79, 0
89, -2
8, 0
0, 0
75, -2
2, -2
10, 6
95, -2
37, -2
92, 2
30, -4
18, -8
78, 0
17, -8
10, 6
114, 6
123, 0
3, 4
68, 2
85, -2
80, -6
55, -6
2, 0
22, 4
75, -2
123, 2
11, -2
16, -4
74, 4
66, -6
107, -2
100, 0
115, -2
0, 2
81, 0
50, 6
122, -2
46, 4
28, -2
3, 2
115, -2
58, -4
112, 2
22, 4
10, 6
27, -2
125, 0
125, -2
80, -4
73, 0
54, -2
4, 2
108, 2
61, -2
35, 8
90, 0
78, 0
123, 2
71, -4
5, 2
0, -2
118, 4
24, 4
78, -2
91, -10
2, 0
78, -2
112, -2
37, -2
63, 4
118, 0
93, 0
4, 8
66, -6
46, -2
17, -6
103, -4
55, -4
24, 4
43, -8
61, -2
12, 0
30, -2
27, 0
78, -2
62, 0
15, -6
2, 0
67, -2
81, 2
0, -2
118, 4
87, 6
53, -2
11, 0
14, 4
67, -2
12, 0
49, 4
84, 2
92, 2
40, -12
54, -4
101, -4
13, 0
11, 0
1, 2
44, -2
111, 4
33, 2
38, -4
70, 0
22, 2
41, 0
75, 0
63, 4
117, -2
98, 0
7, 2
83, 0
33, 6
18, -8
20, 0
97, -2
92, 2
95, -4
114, 4
75, 2
69, -2
109, 2
127, 0
51, -4
124, 4
112, -2
37, -2
122, 2
37, -2
125, 0
44, 0
14, 4
12, -4
44, -2
25, 2
125, 0
86, -2
61, -2
41, 0
94, 0
30, -2
122, 2
5, -2
66, -4
112, 4
64, -6
30, -2
87, 8
35, 6
43, -8
110, -2
60, -10
107, -2
67, -4
121, -4
104, 4
21, -4
83, 0
62, -4
104, 4
56, 2
125, 2
81, 2
47, 2
62, -4
29, 0
1, 4
37, -4
51, -2
103, 0
89, 0
127, -2
48, -2
24, 2
98, -2
19, -2
2, 0
87, 8
57, 2
116, -4
119, 4
65, -2
20, -2
91, -4
49, 4
79, -4
34, 0
70, 2
92, 4
74, 2
86, -4
105, -2
59, -4
102, 4
80, 0
16, -6
19, -4
61, -2
31, -4
66, -4
121, -4
83, 0
59, -4
50, 4
108, 4
12, -2
39, -4
123, 0
112, 4
70, 2
126, 2
2, 2
122, -4
104, 4
72, -4
35, 0
122, -4
63, 4
101, -2
126, 4
42, 0
114, 2
126, 2
47, 2
33, 4
105, -4
16, -6
30, -8
37, 0
85, 0
91, -6
88, 0
10, 6
101, -4
77, -4
6, 4
119, 6
6, 2
103, -2
13, 0
63, 0
30, -6
36, -2
42, 4
89, -2
21, -2
48, -2
78, -2
115, -4
47, 2
7, 2
35, -2
127, 2
6, 2
105, -6
119, -4
83, 2
115, 0
9, 0
127, -2
54, -2
27, 2
109, 4
117, 2
61, 2
27, 0
91, -6
29, -2
56, 0
91, -2
78, -2
92, 4
104, 2
35, -2
95, -4
57, 0
87, 4
118, 2
74, 2
52, 6
17, -6
98, 4
121, -4
73, 2
53, -6
113, 4
62, -2
6, 0
63, 0
69, -2
30, -2
121, 2
113, -6
91, -2
52, 6
8, 0
32, 4
58, -4
122, -4
113, 4
54, -4
127, -2
88, -2
28, 0
6, 0
114, 2
66, 4
73, 2
18, -2
37, -4
32, 4
105, -2
47, 6
22, 4
31, -4
107, 4
82, 2
7, 0
121, -4
103, 0
50, 2
57, 0
64, -8
65, 0
35, 2
67, -4
31, -4
53, -4
90, 4
81, 2
57, 4
9, 0
65, 4
127, -2
30, 0
102, 4
85, 0
86, -4
61, 2
26, -6
60, -10
65, 0
57, 4
74, 4
54, -2
93, 0
106, -4
11, 2
113, -2
79, -4
33, 4
31, 2
42, -2
60, -6
78, -2
63, 4
11, 0
86, -4
68, 0
28, 0
43, -4
87, 8
33, 4
23, 10
51, 0
14, 4
98, 0
42, 0
91, -6
95, -4
39, -2
104, 2
111, 2
118, 2
88, -2
111, 4
117, -2
118, 4
47, 6
119, -6
3, 2
84, 4
113, -6
0, 4
104, 4
18, -4
69, 0
76, 4
22, 2
77, -4
39, -4
21, -4
6, -2
101, -2
26, -4
38, 2
19, -4
87, 8
31, -4
74, 2
52, 4
125, -2
73, 4
90, 0
101, -4
8, 0
117, -2
123, 2
74, 0
100, -2
72, 0
15, -2
71, 0
102, 4
30, -2
115, -2
118, 0
