public_information, excess_demand
28, -7
125, -9
124, 3
84, 3
109, -3
79, -15
123, 3
66, -1
17, -9
111, -1
62, 1
109, 1
81, 9
48, -5
82, -3
100, -7
5, -11
6, 5
6, 1
51, 9
120, 5
123, 11
123, 1
12, 3
42, -9
50, -3
93, -15
41, 7
112, 3
11, -1
95, 7
38, -3
27, 1
91, 3
75, -1
31, -7
9, -11
100, -11
7, -1
106, 3
86, -3
13, -7
20, 3
1, -9
88, -19
40, 7
121, -1
19, 1
108, 7
1, -7
23, -1
87, -1
63, -1
12, 1
49, 13
40, 7
118, 7
26, 5
50, -1
93, -3
78, 3
1, -7
120, 3
11, -3
66, 13
67, -17
78, 3
15, -9
61, 1
59, 7
40, -3
122, 3
80, 1
83, -3
33, 9
109, 7
52, -9
46, -3
82, -1
74, -9
113, 1
73, -11
20, 3
86, -7
71, 5
76, -7
59, 7
98, -9
41, -5
13, -7
96, -7
50, -1
75, -3
119, 7
40, -3
29, -3
54, 3
75, -7
38, -3
89, 1
52, -9
69, -5
8, -3
64, -9
83, -3
113, 3
99, 7
12, 1
68, 11
75, -5
94, -1
61, 5
1, 1
106, 1
92, 9
42, -11
27, 1
34, -5
23, -1
64, -9
46, 5
73, -11
49, 13
106, 1
118, 5
23, -7
43, 1
77, -13
52, -7
92, 3
77, -3
51, 7
75, -1
120, 3
34, 7
125, -11
81, 5
68, -3
44, -1
123, 13
45, 5
37, 3
105, 5
2, -11
64, 1
117, 1
36, 1
108, 7
78, 5
33, 5
104, 7
96, -1
93, -13
104, -1
51, 5
58, -5
80, 5
44, -3
40, -1
37, 3
40, -1
15, -7
123, 5
2, -11
122, 3
54, 5
108, 11
81, 5
55, 3
12, 1
91, -1
77, -13
127, 3
105, -5
30, 11
16, 23
44, -1
75, -5
8, -5
63, 1
89, -1
37, 3
13, -5
19, -7
55, 3
16, 21
47, 3
109, 9
82, 5
73, -13
10, -13
120, 1
57, -3
57, -1
6, -1
12, 3
21, 1
54, 7
93, -7
37, -1
27, -1
40, -5
70, -11
22, 1
51, 1
18, 9
43, -1
74, 1
22, -3
110, -1
10, -13
2, -11
119, 7
41, -1
98, -15
79, -15
10, -11
121, 3
18, -3
115, 23
108, 11
21, -7
82, 5
61, 5
70, -9
14, 3
38, 5
110, 3
43, -3
83, 3
54, 3
37, -1
60, -9
0, 1
16, 3
110, 3
29, 3
121, -1
114, 7
99, 7
80, 3
127, -1
18, -3
92, -1
119, 3
59, 7
61, -1
124, 11
83, -3
118, 9
108, 11
57, -1
84, 3
4, 7
22, -3
72, -13
46, -5
14, -1
7, 7
84, 7
10, -11
118, 7
82, 3
115, 17
118, 1
50, 1
30, 11
23, -9
8, 1
59, 3
108, 11
18, -1
53, 13
81, 1
83, -3
1, -7
72, -3
4, 7
49, 7
29, -3
120, -1
9, -15
58, -1
106, 7
69, 11
115, 17
56, -11
23, -9
3, -19
35, -5
109, -3
66, 9
67, -11
67, -5
86, -3
64, 3
95, 11
28, -9
23, 1
4, 9
59, -5
66, 9
25, 9
77, -9
57, -3
92, 7
50, 1
87, -1
67, -9
18, -7
69, 13
43, 1
35, 3
24, 11
102, -1
19, -11
13, -5
53, 9
123, 7
47, -3
22, -5
120, -1
28, 1
5, -3
10, -11
47, -3
12, 1
3, -17
79, -9
55, -5
82, 1
69, 5
118, 3
64, 3
12, 1
21, 1
124, -1
125, -9
106, 9
61, -7
66, 7
19, -11
17, -3
3, -17
15, -9
73, -11
59, -3
65, -3
19, -3
0, -9
85, -11
43, -1
29, -1
40, 1
45, 15
36, 1
36, -5
101, -7
123, 7
30, 9
36, -5
69, 3
52, -5
49, 15
77, 1
82, 3
38, 3
104, 1
23, -1
63, -1
84, 3
15, -7
113, 5
7, -5
124, -3
27, 1
36, -5
48, 5
122, 3
27, 1
36, -5
81, 5
96, -13
83, 3
16, -5
109, 3
99, 13
32, 5
82, 3
87, 1
20, -5
83, 3
85, -11
110, 1
32, 5
24, 7
117, 1
96, -5
87, 3
110, 1
127, 1
54, 3
103, -5
79, -7
124, -1
8, -11
115, 5
74, -3
34, 1
52, -1
37, -7
19, -9
94, -5
85, -3
26, 5
56, -21
107, 9
120, -3
117, 1
123, 1
54, 13
13, -5
72, 1
99, 7
56, -7
20, -7
127, 1
96, -5
35, -1
26, -3
12, 5
11, -1
1, 3
42, -15
39, 5
86, -5
35, -1
116, -13
72, 1
95, -1
113, 1
62, 1
17, -3
122, 5
49, 9
63, 3
69, 7
88, -11
79, -11
108, 3
10, -9
75, -3
63, -1
77, -11
8, -3
17, -5
72, 1
23, -1
6, -3
30, 9
72, 1
17, -5
10, -9
69, 3
30, 13
120, -3
106, 7
71, 9
54, 13
124, 9
16, -1
79, -11
36, -3
61, -5
11, 5
65, 1
26, 5
123, -1
79, -9
45, -5
78, 7
24, 11
19, -5
23, -1
34, -1
92, 9
76, -3
107, 15
54, 11
111, 3
71, -1
4, 9
88, -13
27, -1
118, 3
2, -15
47, 3
61, -3
123, 7
91, 1
89, 1
100, -1
113, 5
88, -13
53, 9
89, -3
121, 5
126, 7
19, -7
104, -1
107, 5
39, 11
89, 3
31, -5
125, -1
8, -7
8, -5
36, -7
46, -5
91, 1
33, -3
111, 3
75, -3
0, -7
33, -3
24, 9
17, -5
56, -17
10, -5
103, -3
40, 3
61, -3
118, 3
35, -5
69, 3
12, 1
75, -3
117, 5
37, -9
17, -3
56, -7
58, -3
116, -11
70, 1
96, -13
21, -1
0, -17
73, -7
45, 15
67, 1
50, -3
75, -5
41, -7
105, -5
87, 1
47, -1
108, 9
96, -3
83, -5
43, 3
42, -17
95, 3
39, 7
13, -3
86, -3
16, 9
6, -7
60, -1
24, -1
33, 3
2, -5
122, 1
110, 5
84, 11
94, -7
80, 5
66, 5
25, 9
11, 5
98, -11
41, -5
103, -3
127, 5
47, -1
55, 11
80, 5
3, -9
105, -5
28, 1
76, -1
9, -17
98, -11
104, -7
94, 5
41, -5
13, -3
20, -5
32, 1
69, 1
111, 3
35, -3
34, 7
109, -3
75, -5
20, -5
9, -9
35, -3
40, -3
18, -5
81, 5
42, -17
95, 3
71, 3
80, 5
5, -7
65, 1
16, -3
67, -1
77, 1
50, 1
36, -5
37, -3
85, -3
18, -1
73, -9
106, 7
87, 3
79, -11
123, 11
119, 5
111, -1
36, -7
97, 15
59, 1
70, -7
86, -7
51, -3
17, -3
42, -17
100, -1
126, 9
61, -3
73, -9
51, -5
102, 5
43, 5
110, 1
94, 5
63, -5
92, 9
75, -7
122, 1
111, -3
15, -1
32, 3
126, 7
34, 5
98, -11
53, 7
102, 5
36, -5
28, -3
106, 5
20, -7
26, 1
93, -3
54, 13
64, 1
38, -5
87, 3
81, 3
107, 15
31, -11
20, -7
125, 1
10, -11
65, -7
49, 15
43, 5
99, 5
2, -7
1, -7
11, 7
57, 5
54, 13
37, -3
117, 1
31, -1
47, -1
124, 5
18, -3
27, -1
93, -9
112, -1
53, 5
14, -5
52, -1
39, 9
121, 7
52, -7
63, -5
68, 9
31, -7
14, -5
95, 9
60, -1
95, 9
77, -5
2, -7
39, 7
67, -1
57, 5
66, 3
71, 9
75, -3
1, -5
45, 3
38, -9
25, 1
41, -3
89, 3
62, 1
56, -11
58, -1
3, -7
86, -7
19, -11
20, -5
39, 5
37, -1
73, -5
12, -1
104, 1
12, -1
55, 7
74, -9
102, -1
38, -9
104, 1
79, -7
30, 3
26, -3
55, 7
98, -9
56, -11
81, 1
76, 3
29, 9
126, 5
35, -3
121, 7
15, -1
98, -15
44, -5
79, -7
63, 5
32, -1
106, 3
24, 3
93, -7
85, -3
102, -1
38, -3
44, -5
97, 9
62, 1
22, -7
52, -7
112, -1
77, -9
34, 7
67, -1
61, 1
48, 5
82, -5
11, -1
55, 7
45, -3
49, 13
78, 5
41, -13
118, 5
59, 1
120, -3
114, 5
104, 5
91, -9
69, -3
9, -13
15, -1
107, 5
56, -17
40, -5
85, -5
64, -3
94, 5
36, -3
115, 11
103, -11
119, 9
64, -3
62, 1
92, 9
126, 11
45, 3
94, 5
36, -3
85, -5
28, 5
11, -1
60, -5
69, -3
85, -5
55, -5
95, 9
44, -5
27, -1
15, -1
16, -3
65, 3
64, -3
20, -3
56, -11
89, -5
123, 9
60, -1
0, -19
10, -11
0, -19
122, 5
70, -1
94, 5
51, -7
88, -19
98, -17
101, -7
17, -5
53, 3
126, 5
7, -5
29, 7
37, -1
100, 5
48, 5
68, 17
99, 3
88, -17
0, -9
118, 3
2, -7
22, -3
12, -3
14, -7
26, -1
114, 9
124, 9
9, -13
32, -9
110, 1
124, 9
71, 7
54, -3
55, 7
72, -13
18, -1
71, 11
77, -1
47, -1
32, -9
81, 7
109, 3
27, -7
65, -5
75, -9
68, 17
62, -1
59, -3
100, -1
99, 13
58, -1
118, 3
0, -7
115, 3
96, -9
67, -1
96, -9
58, -3
81, 5
16, -1
66, 9
30, 1
30, 1
120, -1
96, -9
116, -7
53, 3
114, 9
94, 7
26, 5
33, 1
116, -7
108, 17
57, 3
20, -5
107, 5
14, -3
76, 1
34, 15
56, -7
115, 5
20, -5
37, -3
124, 5
83, 5
60, -7
87, -7
87, -9
68, 11
61, 5
119, 1
35, 1
81, 3
127, 9
57, 7
109, 5
37, -3
1, -5
91, -1
22, -1
9, -5
78, 1
57, 7
14, -7
37, -3
68, 19
87, -7
78, 1
51, -1
40, -3
35, 7
53, 7
77, -15
82, -5
6, -7
16, -1
122, 3
47, -3
36, -3
27, -1
121, 3
61, 5
77, -15
52, -5
11, -7
27, -3
27, -5
42, -15
72, -11
62, -1
80, 5
101, 1
127, 3
83, 1
123, 5
78, 3
88, -11
4, 9
25, 11
104, 3
74, -7
105, 1
78, 3
25, 9
20, -5
18, -3
2, -7
54, 9
105, 1
111, -5
46, 3
97, 9
90, -7
49, 11
48, 3
89, 1
45, -3
80, -5
22, -5
81, -1
59, 1
30, 1
9, -5
17, -9
123, 5
37, -3
69, -5
37, -3
19, -5
14, -5
14, -3
53, 5
6, -7
3, -13
44, -7
113, 13
34, 15
33, -1
67, -3
25, 9
2, -7
11, 5
83, 7
115, 3
15, 1
6, -9
117, 3
14, -5
73, -1
74, 7
60, -1
95, 5
13, 1
52, -5
30, 5
58, -1
75, -7
6, -9
127, 5
0, -17
62, 3
20, -5
71, 3
86, -5
38, -7
6, -9
75, -7
15, -7
69, -5
125, -3
51, -1
120, -1
0, -11
16, -1
51, -1
118, 1
121, 5
84, 7
83, 5
14, -7
56, -17
37, -1
88, -11
96, -23
24, 17
20, -1
105, -1
47, -1
125, -11
99, 9
6, -3
14, -7
114, 15
118, 1
68, 13
64, -3
6, -3
59, -3
71, -1
15, -5
18, 1
40, -1
123, 3
102, -9
75, -3
47, -1
117, 1
108, 21
14, 1
30, 3
51, -3
71, 5
2, -9
22, 1
107, 13
73, -5
66, 7
2, -3
89, -1
110, 1
34, 11
86, -9
49, 15
105, -1
33, 3
0, -11
62, 3
60, -1
9, -5
85, -7
120, 1
19, -9
55, -7
114, 15
0, -11
110, 1
111, 5
84, 5
6, -1
41, -11
73, -1
76, -1
14, 1
94, -5
29, 1
18, -3
32, -9
63, 5
81, 1
9, -15
63, 1
16, 1
120, 1
118, 1
126, 7
30, 1
53, 9
31, 1
40, -1
124, 7
35, 5
100, 5
41, -1
99, 11
52, -5
37, -3
18, 1
98, -13
76, -3
116, -11
46, 3
47, -1
42, -5
6, -1
12, -3
22, -3
71, 1
92, 5
80, -1
74, 5
15, 3
39, 7
64, -3
53, -3
4, 5
42, -15
91, -1
102, -9
77, -17
25, 3
0, -11
6, -1
102, -7
89, 3
105, -1
39, 7
61, 1
107, 1
66, 5
83, 1
122, 5
125, -5
82, -3
40, -1
48, -1
62, 1
122, 5
4, 5
45, -3
118, 3
69, -1
40, -1
42, -5
93, -5
3, -27
4, 5
32, -11
96, -23
32, -11
105, -1
117, 1
39, 7
106, 3
65, 3
34, 7
93, -7
47, -1
100, 5
99, 3
98, -15
21, 3
117, -3
106, 3
68, 19
84, 7
0, -9
114, 17
68, 13
86, -15
119, -9
90, -7
92, 9
41, -3
41, -13
112, -7
76, -3
98, -9
32, -13
104, 7
109, -7
50, 7
31, -1
0, -11
30, 7
7, -9
95, -1
103, -3
23, 9
7, -9
46, 7
87, -3
91, -3
112, -1
6, 3
54, -1
66, 7
43, 9
48, -1
71, -1
71, 9
61, -1
61, 7
35, 1
37, 1
120, -1
111, -3
5, -7
60, -1
34, 7
59, 3
66, -3
56, -7
41, -3
68, 11
39, 5
33, -1
12, -5
2, -7
96, -5
28, 1
66, -3
78, 3
17, -13
106, 1
20, -7
35, -5
71, -1
6, 3
115, 5
59, 3
22, -7
69, 1
40, -5
98, -7
104, 5
95, 1
114, 11
108, 15
55, -7
75, 1
122, 1
61, 7
118, 7
6, 3
21, -5
112, -7
66, -5
70, -11
77, -11
2, -5
29, 1
19, 3
89, 1
118, 7
5, -11
18, -7
106, 3
27, -9
28, 1
94, -1
112, -3
45, 15
80, -1
16, 5
58, -3
113, 7
35, -3
31, -3
53, 9
82, -9
44, -5
126, -1
77, -11
0, -7
48, -3
38, 1
23, 3
5, -9
119, 7
17, -5
52, -1
26, 9
0, -9
14, 1
117, 1
112, -5
48, -1
52, -5
105, 1
87, -7
6, -1
108, 13
60, -3
48, 3
64, -7
105, 1
95, -5
123, 15
7, -9
93, -3
97, 5
61, 1
63, 5
44, -1
9, -9
27, -7
84, 3
11, -1
19, -11
115, 9
23, 1
106, -1
19, -11
92, 7
109, 9
4, 1
34, 7
53, -5
102, 5
102, -1
18, 3
2, -5
29, 1
16, 3
97, 5
54, 17
54, -1
23, 11
18, 3
68, 9
17, -11
63, 3
82, 1
22, 1
24, 13
81, 1
97, 5
120, -3
85, -9
46, 3
34, 7
32, -7
51, -3
65, -5
22, -3
103, -7
38, -1
123, 13
67, -5
93, -1
104, 5
80, 3
27, 1
107, 5
80, 1
33, -1
59, 7
3, -13
4, 1
58, -9
19, -11
8, -7
62, 1
122, 9
33, 3
81, -1
126, 9
54, 17
59, 7
83, 7
42, -11
118, 7
57, 3
44, -1
0, -9
21, -3
53, 9
79, -15
84, 3
27, -7
126, 9
69, 3
122, 3
64, 1
28, 1
3, -15
114, 9
32, -3
127, 5
54, 15
19, -11
22, 1
63, 5
93, 1
26, 3
26, 5
27, -1
22, 1
8, -5
98, -9
66, -3
111, -3
90, -5
9, -11
33, 1
62, 3
15, -11
2, -3
12, -3
89, 3
96, -9
98, -9
29, -1
48, 5
111, 9
30, 5
57, 3
68, 5
77, -9
49, 11
9, -9
34, -1
41, -1
46, 7
122, 5
110, -1
45, 1
71, 17
91, 3
66, -1
10, -5
68, 5
85, -11
79, -15
42, -9
7, 5
61, 1
38, 3
12, -5
112, -5
69, 7
54, 15
46, 3
64, 1
36, -1
47, -7
14, -3
45, 9
114, 7
49, 9
84, 3
87, -5
3, -11
101, -1
122, 3
59, -1
73, -5
120, 1
103, -5
90, -15
99, 3
104, 3
36, -1
84, 5
39, 9
103, -7
57, 1
0, -11
96, -7
117, -1
57, 1
49, 9
0, -5
47, -5
20, -5
116, -15
92, 17
19, -5
29, -1
94, -5
109, 7
63, 1
116, -19
102, 1
22, -3
52, -1
93, -3
18, -1
53, 7
65, 3
47, -1
65, 3
78, 11
91, -1
47, -1
24, 7
126, 9
39, 11
51, -5
68, 5
24, 13
82, -7
9, -5
100, 1
42, -11
30, 5
105, -1
81, 1
54, -3
100, 1
73, -5
87, -3
30, 5
77, -1
95, -5
32, -5
6, -1
124, 13
45, -1
34, 7
25, 11
7, 3
19, -9
100, -1
113, 3
63, 1
30, 5
26, 3
39, 5
62, 9
20, -5
8, -11
84, 3
15, -17
110, -1
118, 9
87, -9
55, 5
25, 11
108, 11
45, -1
65, 3
34, 9
82, -5
76, -1
37, -3
103, -5
57, 5
117, 1
87, -1
36, -1
15, -17
47, -3
25, 7
87, -9
19, -3
78, 9
13, -9
42, -11
50, -1
61, -3
20, -9
24, 9
0, -7
26, -3
97, 3
62, -1
59, 3
34, 9
127, 13
38, -5
48, 9
31, -3
43, 3
97, 7
108, 11
62, -1
41, -3
77, -9
67, -11
72, -13
63, 1
119, 7
38, 1
20, -3
95, 7
120, 1
25, 7
84, 5
109, -5
59, 3
81, 1
91, -1
3, -7
60, -3
64, -5
76, -3
81, 1
67, -1
22, 1
44, -3
50, -1
36, -1
31, -3
104, 3
124, 13
11, -7
97, 3
112, 1
90, -11
109, 5
75, -9
85, -11
101, 1
114, 5
119, 3
59, 3
14, 5
55, -3
86, -11
86, -11
98, -9
2, -11
76, -1
122, 5
25, 7
93, -7
98, -9
59, 3
47, -7
70, -3
68, 1
107, 11
105, 1
19, -9
61, 7
88, -13
48, 9
15, -9
25, 7
70, -3
89, 9
36, -1
12, 1
17, -5
102, 3
51, -3
85, -1
21, 3
50, -1
98, -11
52, -1
86, -11
53, -1
110, -1
92, 3
116, -15
90, -9
34, 9
35, -13
87, -9
30, 1
16, 11
48, 7
121, 7
123, 9
72, -13
75, -7
90, -9
32, -1
9, -5
112, -5
5, -9
43, 1
90, -9
126, -3
100, -3
120, 1
23, -1
7, 3
49, 13
33, -1
69, 3
73, -11
100, -1
74, -5
102, -3
114, 3
94, 3
6, -3
1, 3
100, -1
116, -15
64, -5
115, 9
95, 9
108, 7
96, -13
28, -1
98, -9
23, 1
126, -3
62, 1
65, -1
65, 5
14, 5
17, -3
67, -7
96, -5
7, 3
26, -1
106, 7
55, -1
1, 1
55, -1
54, 13
119, 9
67, -7
18, 7
73, -11
102, -3
123, 9
85, -9
102, 5
111, 3
85, -1
1, 3
74, -5
60, -3
116, -11
123, -1
3, -7
82, 1
104, 7
87, -7
39, 11
57, 1
110, 1
20, -3
76, 1
41, -3
100, -1
85, -9
117, -1
13, 3
98, -9
37, 3
88, -7
24, 7
54, 13
79, -11
97, 7
65, -1
112, -5
2, -13
36, -1
12, -3
77, -1
74, -11
45, 9
111, -1
121, 13
25, 11
38, 1
69, 1
65, -1
51, -5
52, -3
65, -1
79, -11
72, -9
90, -9
63, 1
88, -7
15, -5
75, -7
100, -3
63, 3
88, -13
21, -1
46, -3
8, -11
74, -11
31, -5
80, 9
99, 9
82, 1
82, -5
32, 1
108, 7
53, 5
50, -1
111, -1
45, 9
79, -11
1, 3
39, 7
126, -1
43, 3
26, 3
