public_information, excess_demand
120, -4
89, -4
97, -6
110, -2
103, -8
64, 2
21, -6
71, 4
65, -2
64, 2
126, 0
101, 0
62, 0
74, 2
122, 0
73, 2
75, -4
40, -2
80, 0
108, 6
35, -4
28, 2
15, -6
97, -4
115, 4
9, -6
106, 0
2, 4
105, -2
50, 6
106, 0
76, 2
36, -4
56, -2
108, 2
80, 0
107, 2
44, 0
0, -4
0, -4
105, -2
46, 12
62, 0
42, -2
96, 4
56, -2
47, 0
103, -8
63, 0
78, -4
105, -2
15, -6
41, -10
33, 0
83, -12
39, 4
91, -8
20, 4
108, 2
60, 6
40, -2
96, 4
92, 2
38, 6
104, -4
58, -6
13, 4
101, 0
75, -2
87, 6
6, 4
25, -8
4, 0
61, 2
13, 4
118, -8
117, 12
8, 0
41, -10
86, 0
43, 2
34, 0
32, -4
35, -4
3, 0
51, 2
14, 8
64, 0
69, 2
124, -2
28, 0
40, -2
25, -8
1, 8
92, 2
10, 8
94, 2
93, -4
9, -6
20, 4
3, 0
90, 2
65, 0
32, -4
4, 0
115, 4
105, -2
74, 4
33, 0
59, 6
125, -2
2, 4
114, 4
31, 10
40, -4
83, -12
108, 4
99, 6
96, 2
105, -2
27, -4
111, -10
96, 2
92, 2
101, 2
84, -4
87, 4
122, -2
27, -4
60, 6
19, 2
59, 6
93, -6
57, -4
18, 0
102, -6
92, 2
88, -6
106, 2
92, 0
120, 6
18, 4
13, 4
108, 0
44, -2
101, 0
89, 2
123, -2
101, 4
70, 6
35, -4
19, 2
25, -8
15, -6
77, 0
89, 2
51, 8
65, 2
75, 0
121, 2
31, 8
68, -8
113, -4
20, 2
97, -6
122, -2
63, 2
105, -4
82, 6
71, 2
7, 0
34, 2
120, 6
3, -4
106, 2
48, 4
13, 4
86, 2
112, 2
63, 2
62, -2
68, -8
23, 4
49, 4
96, 0
32, -2
53, -2
112, 6
51, 8
21, -10
42, -6
34, 2
37, -2
39, 6
113, -2
41, -10
23, 2
3, -4
57, -2
51, 0
106, 0
122, -2
114, 0
82, 8
52, 0
70, 4
46, 14
74, 6
12, 0
98, -6
89, 2
29, 8
120, 4
55, 2
108, 6
95, -4
71, -4
83, -10
122, 4
32, -2
1, 2
29, 8
56, -4
22, -4
54, -4
101, 0
38, 0
43, 4
127, 4
55, 2
56, -4
100, -8
103, -10
119, -2
89, 0
121, 4
62, -6
11, -2
37, 2
56, 0
113, -2
100, -8
4, -4
9, -6
14, 6
100, -8
32, 0
24, 8
126, 0
66, -4
24, 2
19, 4
34, 2
32, 0
46, 8
69, 4
89, 0
10, 10
23, 0
92, 0
28, 2
17, -16
