public_information, excess_demand
116, 6
101, -2
95, -2
78, 2
23, 6
38, 2
98, -4
27, -6
44, 8
126, 8
59, -14
95, -14
67, 10
108, 4
83, 4
55, 0
67, 10
117, -4
38, 4
35, 6
117, -8
22, 0
69, -6
15, -12
67, 10
3, 4
122, 4
122, 6
47, 2
86, -2
39, 14
24, -6
88, 8
2, 4
95, -12
6, 4
21, -4
89, -6
99, -2
55, 0
76, 4
107, 4
77, 10
25, 4
11, -8
35, 6
66, 2
47, 2
67, 10
110, -2
5, 6
68, 12
67, 10
33, 0
100, -8
9, 2
122, 4
34, -6
35, 6
121, -8
113, 12
82, -2
49, -16
103, -12
97, 4
17, 4
80, 6
63, -14
109, -8
54, 6
72, -2
81, -6
121, 0
10, -4
56, 4
24, -6
114, -2
62, 8
14, 2
89, -10
29, -2
40, -8
107, 0
3, 0
7, 10
113, 10
49, -12
126, 6
14, -2
7, 6
88, 6
23, 6
17, 6
35, 4
37, 20
63, -12
111, -8
11, -4
91, 0
124, 20
100, -10
87, 4
124, 8
56, 10
14, -2
48, -2
45, 10
105, 2
44, -4
27, -10
37, 18
18, -2
1, 14
2, 6
38, -8
45, 14
48, 0
37, 22
12, 4
108, 2
86, 0
57, 22
4, -2
104, 12
41, 12
51, 4
127, -6
93, -8
20, 20
54, 2
46, -4
24, -2
7, 4
11, -4
86, -2
53, 14
93, -8
88, 2
94, -6
46, -8
24, -4
31, -2
102, 2
43, -10
65, -4
108, 2
54, -6
23, -4
104, 10
94, 0
3, 2
95, -6
12, 0
60, -16
75, 6
93, -8
73, 4
123, -4
103, 8
96, 4
118, -2
13, 2
58, -4
115, 6
74, 2
41, 14
0, 10
95, -6
102, 4
76, 4
52, 12
126, 4
42, -6
71, 4
33, -2
85, 6
107, 18
27, -10
11, -4
99, -6
47, 4
10, 0
78, 10
8, -8
13, 6
37, 10
16, 8
87, -2
100, -10
7, 10
45, 4
86, -4
126, 2
74, 6
38, -12
44, 0
109, -2
24, -6
2, 2
50, 6
81, -2
94, -2
68, 4
64, 14
109, -2
12, 0
40, 4
71, -2
21, 0
91, -2
82, -6
107, -2
94, -8
26, -4
76, 0
109, -6
8, -6
41, 14
19, -10
52, -10
66, 2
7, 2
31, -8
68, 10
38, -10
94, 0
11, 0
60, -18
68, 0
1, 8
54, -4
17, -8
39, 8
3, -6
5, 12
72, -18
42, 2
112, 6
87, -4
19, -2
79, 10
66, 4
101, -12
122, 0
92, 18
41, 14
111, -16
56, -2
114, 4
51, 2
101, -12
50, 12
30, -20
19, -4
124, 8
8, -10
38, -10
35, 0
79, 12
44, -4
47, -2
47, 2
64, 8
90, 0
84, -36
73, 14
118, 6
102, 4
119, -18
31, -6
47, 4
76, 8
52, 14
76, 4
57, 8
7, 4
103, 8
59, -10
106, 14
41, 10
112, 0
96, 6
34, -4
38, 22
82, 2
11, 2
27, 2
26, -8
113, 16
79, -2
66, 2
126, 0
101, 2
86, -10
19, -8
17, -12
101, -2
108, 2
124, 12
73, 14
124, 14
98, -20
62, -2
95, 0
46, 8
28, 8
94, 2
22, -6
72, 10
93, -6
76, 6
57, 8
11, 0
86, -8
70, 4
58, -8
89, -2
53, 10
90, 8
73, 14
100, -2
69, 2
33, -4
80, 4
123, -16
6, 0
122, -6
82, 2
71, -6
11, 4
46, 4
74, -2
99, 4
45, 8
4, 4
119, 0
123, -16
65, 16
84, -12
7, 0
44, -10
27, -16
122, -4
16, 16
55, 4
16, 16
37, 14
75, 10
66, 0
68, 12
59, -16
97, -8
124, 6
15, -8
95, 6
56, -20
4, -4
85, 4
113, 18
76, 8
30, -10
124, 6
18, -10
88, 8
89, -6
12, -4
74, 0
125, 2
30, -6
116, 8
77, -2
113, 4
98, -2
